run_id,run_name,train_dataset,step_tag,logsteps,pretrained,freeze,timestamp,benchmark,peak_pck,peak_training_steps,peak_epoch,final_pck,final_training_steps,final_epoch,drop_pck
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings,logsteps,100,False,False,2025_12_10_06_22,flyingthings,82.561,5000,50,82.561,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings,logsteps,100,False,False,2025_12_10_06_22,kitti2012,92.2714,5000,50,92.2714,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings,logsteps,100,False,False,2025_12_10_06_22,kitti2015,89.0915,4000,40,88.5221,5000,50,0.5694000000000017
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings,logsteps,100,False,False,2025_12_10_06_22,middlebury,52.9158,3000,30,52.5099,5000,50,0.4058999999999955
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings,logsteps,100,False,False,2025_12_10_06_22,pfpascal,15.4706,5000,50,15.4706,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings,logsteps,100,False,False,2025_12_10_06_22,pfwillow,16.0444,3000,30,15.3222,5000,50,0.7221999999999991
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings,logsteps,100,False,False,2025_12_10_06_22,pointodyssey,73.1313,1000,10,25.9203,5000,50,47.211
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings,logsteps,100,False,False,2025_12_10_06_22,spair,3.4355,1000,10,3.1004,5000,50,0.3351000000000002
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings,logsteps,100,False,False,2025_12_10_06_22,synthetic,19.1313,4000,40,18.0913,5000,50,1.0399999999999991
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings_logsteps100_pretrainedFalse_freezeFalse_2025_12_10_06_22,flyingthings,logsteps,100,False,False,2025_12_10_06_22,tss,29.7223,3000,30,28.2892,5000,50,1.4330999999999996
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,False,True,2025_12_10_01_43,flyingthings,83.5922,5000,50,83.5922,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,False,True,2025_12_10_01_43,kitti2012,91.4841,4000,40,90.9932,5000,50,0.49089999999999634
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,False,True,2025_12_10_01_43,kitti2015,89.5185,5000,50,89.5185,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,False,True,2025_12_10_01_43,middlebury,53.1656,3000,30,51.9631,5000,50,1.2025000000000006
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,False,True,2025_12_10_01_43,pfpascal,16.1535,4000,40,14.6409,5000,50,1.5126000000000008
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,False,True,2025_12_10_01_43,pfwillow,18.8222,4000,40,16.8222,5000,50,2.0
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,False,True,2025_12_10_01_43,pointodyssey,60.0465,1000,10,26.9025,5000,50,33.144000000000005
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,False,True,2025_12_10_01_43,spair,3.8103,4000,40,3.2375,5000,50,0.5728
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,False,True,2025_12_10_01_43,synthetic,20.4803,5000,50,20.4803,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,False,True,2025_12_10_01_43,tss,31.5037,3000,30,28.7637,5000,50,2.7399999999999984
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings,logsteps,100,True,False,2025_12_10_01_43,flyingthings,90.3851,4000,40,90.3236,5000,50,0.061499999999995225
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings,logsteps,100,True,False,2025_12_10_01_43,kitti2012,97.1232,5000,50,97.1232,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings,logsteps,100,True,False,2025_12_10_01_43,kitti2015,95.2844,4000,40,95.0261,5000,50,0.2583000000000055
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings,logsteps,100,True,False,2025_12_10_01_43,middlebury,52.3433,1000,10,51.681,5000,50,0.6623000000000019
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings,logsteps,100,True,False,2025_12_10_01_43,pfpascal,50.1067,1000,10,36.138,5000,50,13.968699999999998
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings,logsteps,100,True,False,2025_12_10_01_43,pfwillow,53.7778,1000,10,41.2444,5000,50,12.5334
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings,logsteps,100,True,False,2025_12_10_01_43,pointodyssey,48.1878,5000,50,48.1878,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings,logsteps,100,True,False,2025_12_10_01_43,spair,20.3803,1000,10,12.2659,5000,50,8.114399999999998
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings,logsteps,100,True,False,2025_12_10_01_43,synthetic,39.0772,2000,20,36.9107,5000,50,2.166499999999999
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeFalse_2025_12_10_01_43,flyingthings,logsteps,100,True,False,2025_12_10_01_43,tss,67.3328,1000,10,61.8507,5000,50,5.482100000000003
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,True,True,2025_12_10_01_43,flyingthings,90.2709,5000,50,90.2709,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,True,True,2025_12_10_01_43,kitti2012,97.1792,5000,50,97.1792,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,True,True,2025_12_10_01_43,kitti2015,95.6738,5000,50,95.6738,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,True,True,2025_12_10_01_43,middlebury,52.449,3000,30,51.906,5000,50,0.5429999999999993
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,True,True,2025_12_10_01_43,pfpascal,51.2598,1000,10,46.2305,5000,50,5.029299999999999
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,True,True,2025_12_10_01_43,pfwillow,52.6667,1000,10,51.0222,5000,50,1.6445000000000007
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,True,True,2025_12_10_01_43,pointodyssey,55.8042,3000,30,44.9991,5000,50,10.805100000000003
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,True,True,2025_12_10_01_43,spair,20.8703,1000,10,16.3343,5000,50,4.536000000000001
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,True,True,2025_12_10_01_43,synthetic,39.0275,5000,50,39.0275,5000,50,0.0
snapshots/flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings_logsteps100_pretrainedTrue_freezeTrue_2025_12_10_01_43,flyingthings,logsteps,100,True,True,2025_12_10_01_43,tss,66.7533,1000,10,65.8698,5000,50,0.883499999999998
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings,steps,100,False,False,2025_12_10_19_41,flyingthings,85.5117,11000,110,85.5117,11000,110,0.0
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings,steps,100,False,False,2025_12_10_19_41,kitti2012,94.899,5000,50,93.6859,11000,110,1.2130999999999972
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings,steps,100,False,False,2025_12_10_19_41,kitti2015,91.8225,7000,70,90.3501,11000,110,1.4724000000000075
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings,steps,100,False,False,2025_12_10_19_41,middlebury,53.5193,7000,70,52.5313,11000,110,0.9879999999999995
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings,steps,100,False,False,2025_12_10_19_41,pfpascal,15.8909,3000,30,14.9713,11000,110,0.9196000000000009
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings,steps,100,False,False,2025_12_10_19_41,pfwillow,17.9778,2000,20,15.2667,11000,110,2.7110999999999983
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings,steps,100,False,False,2025_12_10_19_41,pointodyssey,44.2556,9000,90,41.7194,11000,110,2.536200000000001
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings,steps,100,False,False,2025_12_10_19_41,spair,3.4592,3000,30,3.2221,11000,110,0.23709999999999987
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings,steps,100,False,False,2025_12_10_19_41,synthetic,20.7929,6000,60,20.1543,11000,110,0.6386000000000003
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_10_19_41,flyingthings,steps,100,False,False,2025_12_10_19_41,tss,33.5169,6000,60,30.7798,11000,110,2.737099999999998
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,False,False,2025_12_12_11_46,flyingthings,85.2599,12000,120,85.2599,12000,120,0.0
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,False,False,2025_12_12_11_46,kitti2012,90.736,11000,110,86.3328,12000,120,4.403199999999998
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,False,False,2025_12_12_11_46,kitti2015,88.7556,11000,110,86.0189,12000,120,2.736699999999999
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,False,False,2025_12_12_11_46,middlebury,53.2953,9000,90,52.5881,12000,120,0.7072000000000003
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,False,False,2025_12_12_11_46,pfpascal,16.3764,8000,80,15.2589,12000,120,1.1174999999999997
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,False,False,2025_12_12_11_46,pfwillow,17.5667,2000,20,15.9333,12000,120,1.6334000000000017
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,False,False,2025_12_12_11_46,pointodyssey,53.009,1000,10,41.8927,12000,120,11.116300000000003
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,False,False,2025_12_12_11_46,spair,3.602,1000,10,3.323,12000,120,0.2789999999999999
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,False,False,2025_12_12_11_46,synthetic,19.5802,2000,20,17.7303,12000,120,1.8499000000000017
snapshots/flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedFalse_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,False,False,2025_12_12_11_46,tss,31.4776,6000,60,30.1984,12000,120,1.2791999999999994
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings,steps,100,True,False,2025_12_10_18_38,flyingthings,91.1752,10000,100,91.1547,13000,130,0.02049999999999841
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings,steps,100,True,False,2025_12_10_18_38,kitti2012,98.0116,13000,130,98.0116,13000,130,0.0
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings,steps,100,True,False,2025_12_10_18_38,kitti2015,96.1984,5000,50,95.9487,13000,130,0.24970000000000425
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings,steps,100,True,False,2025_12_10_18_38,middlebury,52.9134,13000,130,52.9134,13000,130,0.0
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings,steps,100,True,False,2025_12_10_18_38,pfpascal,50.2316,1000,10,37.9148,13000,130,12.3168
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings,steps,100,True,False,2025_12_10_18_38,pfwillow,53.1222,1000,10,38.1889,13000,130,14.933300000000003
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings,steps,100,True,False,2025_12_10_18_38,pointodyssey,64.6638,13000,130,64.6638,13000,130,0.0
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings,steps,100,True,False,2025_12_10_18_38,spair,19.0991,1000,10,10.9582,13000,130,8.1409
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings,steps,100,True,False,2025_12_10_18_38,synthetic,37.9874,2000,20,33.5304,13000,130,4.457000000000001
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_10_18_38,flyingthings,steps,100,True,False,2025_12_10_18_38,tss,67.0909,1000,10,60.273,13000,130,6.817900000000002
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,True,False,2025_12_12_11_46,flyingthings,91.4686,11000,110,91.351,13000,130,0.11759999999999593
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,True,False,2025_12_12_11_46,kitti2012,97.9083,13000,130,97.9083,13000,130,0.0
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,True,False,2025_12_12_11_46,kitti2015,96.1653,13000,130,96.1653,13000,130,0.0
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,True,False,2025_12_12_11_46,middlebury,53.3673,13000,130,53.3673,13000,130,0.0
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,True,False,2025_12_12_11_46,pfpascal,46.7764,2000,20,36.9756,13000,130,9.800800000000002
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,True,False,2025_12_12_11_46,pfwillow,50.5556,2000,20,39.4222,13000,130,11.133400000000002
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,True,False,2025_12_12_11_46,pointodyssey,68.9759,13000,130,68.9759,13000,130,0.0
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,True,False,2025_12_12_11_46,spair,17.8863,1000,10,10.4726,13000,130,7.413699999999999
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,True,False,2025_12_12_11_46,synthetic,38.7779,8000,80,32.62,13000,130,6.157900000000005
snapshots/flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings_steps100_pretrainedTrue_freezeFalse_2025_12_12_11_46,flyingthings,steps,100,True,False,2025_12_12_11_46,tss,66.3084,1000,10,59.9308,13000,130,6.377600000000008
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings,steps,100,True,True,2025_12_10_17_12,flyingthings,91.0872,14000,140,91.0872,14000,140,0.0
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings,steps,100,True,True,2025_12_10_17_12,kitti2012,97.4521,8000,80,97.1225,14000,140,0.3295999999999992
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings,steps,100,True,True,2025_12_10_17_12,kitti2015,95.5575,8000,80,95.0148,14000,140,0.5427000000000106
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings,steps,100,True,True,2025_12_10_17_12,middlebury,52.5186,2000,20,52.1384,14000,140,0.3802000000000021
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings,steps,100,True,True,2025_12_10_17_12,pfpascal,51.4118,1000,10,43.6584,14000,140,7.753399999999999
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings,steps,100,True,True,2025_12_10_17_12,pfwillow,55.4444,1000,10,48.4556,14000,140,6.988800000000005
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings,steps,100,True,True,2025_12_10_17_12,pointodyssey,58.1037,14000,140,58.1037,14000,140,0.0
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings,steps,100,True,True,2025_12_10_17_12,spair,20.6773,1000,10,15.0558,14000,140,5.621499999999999
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings,steps,100,True,True,2025_12_10_17_12,synthetic,38.3302,2000,20,35.7753,14000,140,2.5548999999999964
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_10_17_12,flyingthings,steps,100,True,True,2025_12_10_17_12,tss,67.5976,1000,10,63.931,14000,140,3.6666000000000025
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings,steps,100,True,True,2025_12_12_11_45,flyingthings,90.9975,12000,120,90.9975,12000,120,0.0
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings,steps,100,True,True,2025_12_12_11_45,kitti2012,97.6865,8000,80,97.4963,12000,120,0.19019999999999015
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings,steps,100,True,True,2025_12_12_11_45,kitti2015,95.7336,8000,80,95.3507,12000,120,0.38289999999999225
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings,steps,100,True,True,2025_12_12_11_45,middlebury,52.6165,1000,10,52.23,12000,120,0.3865000000000052
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings,steps,100,True,True,2025_12_12_11_45,pfpascal,49.5667,1000,10,41.0303,12000,120,8.5364
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings,steps,100,True,True,2025_12_12_11_45,pfwillow,54.5556,4000,40,48.0889,12000,120,6.466699999999996
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings,steps,100,True,True,2025_12_12_11_45,pointodyssey,61.3994,11000,110,60.3626,12000,120,1.0367999999999995
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings,steps,100,True,True,2025_12_12_11_45,spair,20.2628,1000,10,13.9793,12000,120,6.283499999999998
snapshots/flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings_steps100_pretrainedTrue_freezeTrue_2025_12_12_11_45,flyingthings,steps,100,True,True,2025_12_12_11_45,synthetic,39.0449,11000,110,36.8704,12000,120,2.174500000000002
