train_dataset,context_id,benchmark,variant,actual,L,g,g_global_gain,g_variant_gain,g_context_gain,g_shrink_gain,g_benchsim_gain,g_profilesim_gain,gain_global,gain_variant,gain_context,gain_shrink,gain_benchsim,gain_profilesim
flyingthings,flyingthings|catspp|False|False,flyingthings,catspp|False|False,76.3251,34.92153833333334,3.555992059768981,7.622370412920748,6.481568026127452,6.481568026127452,6.481568026127452,22.18888226473489,35.36129530604908,2.143528524474811,1.8227172381674368,1.8227172381674368,1.8227172381674368,6.239857089606779,9.944143494051099
flyingthings,flyingthings|catspp|False|True,flyingthings,catspp|False|True,76.5009,36.11724666666667,3.555992059768981,7.622370412920748,6.705591802902451,6.705591802902451,6.705591802902451,23.77489362571411,35.3916103061355,2.143528524474811,1.8857161912049059,1.8857161912049059,1.8857161912049059,6.685868029541853,9.952668541232557
flyingthings,flyingthings|catspp|True|False,flyingthings,catspp|True|False,85.2977,58.36571777777778,3.560851391812462,7.632786529765844,8.019672737155982,8.019672737155982,8.019672737155982,27.574759988753236,6.744691119575205,2.143528524474811,2.252178441255869,2.252178441255869,2.252178441255869,7.74386711339778,1.8941231681511368
flyingthings,flyingthings|catspp|True|True,flyingthings,catspp|True|True,85.2894,58.98513111111111,3.560851391812462,7.632786529765844,7.229434670576669,7.229434670576669,7.229434670576669,27.524502279861878,4.944891772252489,2.143528524474811,2.0302545304753394,2.0302545304753394,2.0302545304753394,7.729753154863336,1.3886824324155675
flyingthings,flyingthings|glunet|False|False,flyingthings,glunet|False|False,79.5401,40.53807555555556,3.555992059768981,7.622370412920748,6.799467756856385,6.799467756856385,6.799467756856385,23.86656673637293,35.39374916995227,2.143528524474811,1.9121155622878752,1.9121155622878752,1.9121155622878752,6.711647926998872,9.953270022839046
flyingthings,flyingthings|glunet|False|True,flyingthings,glunet|False|True,72.9905,37.59885777777777,3.555992059768981,7.622370412920748,6.315944755676144,6.315944755676144,6.315944755676144,22.30775209897032,35.36837506373512,2.143528524474811,1.7761414113186929,1.7761414113186929,1.7761414113186929,6.273285126632023,9.946134431479262
flyingthings,flyingthings|glunet|True|False,flyingthings,glunet|True|False,85.8465,49.396207777777775,3.560851391812462,7.632786529765844,15.8756206835988,15.8756206835988,15.8756206835988,32.41667330888336,7.407717656201941,2.143528524474811,4.458377768895927,4.458377768895927,4.458377768895927,9.103629930588982,2.0803220469224457
flyingthings,flyingthings|glunet|True|True,flyingthings,glunet|True|True,81.4831,52.064194444444446,3.560851391812462,7.632786529765844,11.610350091755892,11.610350091755892,11.610350091755892,31.90777691734806,5.557487893005444,2.143528524474811,3.2605545175099997,3.2605545175099997,3.2605545175099997,8.9607156846574,1.5607188510545227
flyingthings,flyingthings|raft|True|False,flyingthings,raft|True|False,79.60585,33.31525848765432,3.555992059768981,7.622370412920748,8.024172560771879,8.024172560771879,8.024172560771879,21.508745616299105,35.3532288124374,2.143528524474811,2.25652150676995,2.25652150676995,2.25652150676995,6.0485921382221655,9.94187507120985
flyingthings,kitti2012|catspp|False|False,kitti2012,catspp|False|False,94.359,32.824257777777774,-1.9336958551769718,-4.890218825448998,-4.301897341941316,-4.301897341941316,-4.301897341941316,-4.8543665931128785,-3.4765151723639347,2.528949323833269,2.224702158006956,2.224702158006956,2.224702158006956,2.5104085423343925,1.7978603838118916
flyingthings,kitti2012|catspp|False|True,kitti2012,catspp|False|True,94.1642,33.89630222222222,-1.9336958551769718,-4.890218825448998,-4.478464003547305,-4.478464003547305,-4.478464003547305,-4.9176914038793536,-3.418017592879365,2.528949323833269,2.3160126198529998,2.3160126198529998,2.3160126198529998,2.54315661416634,1.7676086876478039
flyingthings,kitti2012|catspp|True|False,kitti2012,catspp|True|False,98.098,56.57192666666666,2.7376988221481624,6.923501585130732,6.39424259132871,6.39424259132871,6.39424259132871,26.746705513494597,27.31399171773146,2.528949323833269,2.335626745936722,2.335626745936722,2.335626745936722,9.769776462301843,9.976989249788721
flyingthings,kitti2012|catspp|True|True,kitti2012,catspp|True|True,97.709,57.21774833333333,2.7376988221481624,6.923501585130732,5.698147545102877,5.698147545102877,5.698147545102877,26.74846169420141,27.313643657073495,2.528949323833269,2.0813639173909455,2.0813639173909455,2.0813639173909455,9.770417942910523,9.976862113576678
flyingthings,kitti2012|glunet|False|False,kitti2012,glunet|False|False,97.2233,37.37627555555555,-1.9336958551769718,-4.890218825448998,-4.479527729770948,-4.479527729770948,-4.479527729770948,-5.057383986305415,-3.5812176326850893,2.528949323833269,2.316562719922147,2.316562719922147,2.316562719922147,2.615397852131489,1.852006675764083
flyingthings,kitti2012|glunet|False|True,kitti2012,glunet|False|True,94.0515,34.09773,-1.9336958551769718,-4.890218825448998,-4.0432747576268016,-4.0432747576268016,-4.0432747576268016,-4.734069110579054,-3.305945647847323,2.528949323833269,2.0909569345158268,2.0909569345158268,2.0909569345158268,2.448197371838392,1.7096513078809712
flyingthings,kitti2012|glunet|True|False,kitti2012,glunet|True|False,99.4901,46.743987777777775,2.7376988221481624,6.923501585130732,12.317833055708766,12.317833055708766,12.317833055708766,27.232246278055275,27.351708198502315,2.528949323833269,4.499338260314353,4.499338260314353,4.499338260314353,9.947130070606972,9.990765959069423
flyingthings,kitti2012|glunet|True|True,kitti2012,glunet|True|True,99.0764,49.29016000000001,2.7376988221481624,6.923501585130732,9.153392916116497,9.153392916116497,9.153392916116497,27.205397165013466,27.34782264775772,2.528949323833269,3.343462342192264,3.343462342192264,3.343462342192264,9.937322887718702,9.989346682882736
flyingthings,kitti2012|raft|True|False,kitti2012,raft|True|False,96.60025,30.53552114197531,-1.9336958551769718,-4.890218825448998,-5.165858326924515,-5.165858326924515,-5.165858326924515,-5.644470193060106,-4.466530352748324,2.528949323833269,2.671494750890768,2.671494750890768,2.671494750890768,2.91900620149156,2.309841199064652
flyingthings,kitti2015|catspp|False|False,kitti2015,catspp|False|False,91.4836,32.536089999999994,-3.0743622526443857,-7.298123457602921,-6.297885500260196,-6.297885500260196,-6.297885500260196,-6.872222808429899,-4.982050518539046,2.3738658160161523,2.048517703092121,2.048517703092121,2.048517703092121,2.235332808460947,1.6205151212267774
flyingthings,kitti2015|catspp|False|True,kitti2015,catspp|False|True,91.5434,33.76367333333333,-3.0743622526443857,-7.298123457602921,-6.556105838799398,-6.556105838799398,-6.556105838799398,-6.950705436782051,-4.9129025303791165,2.3738658160161523,2.132509216557099,2.132509216557099,2.132509216557099,2.260860908893694,1.5980233058590694
flyingthings,kitti2015|catspp|True|False,kitti2015,catspp|True|False,96.7896,56.63631388888889,2.8539432924599875,6.774878422819352,6.449507831019554,6.449507831019554,6.449507831019554,27.779445121451133,28.47709472220926,2.3738658160161523,2.2598584379931146,2.2598584379931146,2.2598584379931146,9.733706060258239,9.978157168520022
flyingthings,kitti2015|catspp|True|True,kitti2015,catspp|True|True,95.7013,57.29627277777778,2.8539432924599875,6.774878422819352,5.745258039056164,5.745258039056164,5.745258039056164,27.7824471996633,28.476683894023346,2.3738658160161523,2.0130946729862935,2.0130946729862935,2.0130946729862935,9.734757965606217,9.97801321745169
flyingthings,kitti2015|glunet|False|False,kitti2015,glunet|False|False,93.9097,37.847318888888886,-3.0743622526443857,-7.298123457602921,-6.62421589168951,-6.62421589168951,-6.62421589168951,-7.29529335668542,-5.310209054156323,2.3738658160161523,2.1546634219802008,2.1546634219802008,2.1546634219802008,2.372945267074639,1.7272554818771906
flyingthings,kitti2015|glunet|False|True,kitti2015,glunet|False|True,89.0545,34.56919222222222,-3.0743622526443857,-7.298123457602921,-6.095245748591275,-6.095245748591275,-6.095245748591275,-7.035907858297143,-5.179825247897276,2.3738658160161523,1.9826049267123622,1.9826049267123622,1.9826049267123622,2.288574761235527,1.684845448333844
flyingthings,kitti2015|glunet|True|False,kitti2015,glunet|True|False,97.7086,46.95598666666667,2.8539432924599875,6.774878422819352,12.54864335682331,12.54864335682331,12.54864335682331,28.366321155966283,28.513353819251996,2.3738658160161523,4.396949087943114,4.396949087943114,4.396949087943114,9.93934295432886,9.990862080050162
flyingthings,kitti2015|glunet|True|True,kitti2015,glunet|True|True,97.3336,49.51837666666667,2.8539432924599875,6.774878422819352,9.220910888736777,9.220910888736777,9.220910888736777,28.31937152648926,28.508324981567885,2.3738658160161523,3.230936968193475,3.230936968193475,3.230936968193475,9.922892161630537,9.989100013614785
flyingthings,kitti2015|raft|True|False,kitti2015,raft|True|False,91.5495,30.666339814814812,-3.0743622526443857,-7.298123457602921,-7.733261285894867,-7.733261285894867,-7.733261285894867,-8.365657101102505,-6.7991270486731255,2.3738658160161523,2.5154034074036558,2.5154034074036558,2.5154034074036558,2.7211032447158296,2.2115568986136607
flyingthings,middlebury|catspp|False|False,middlebury,catspp|False|False,53.7485,36.38323222222222,0.44906057044812253,1.0621746139077899,0.9309839097911193,0.9309839097911193,0.9309839097911193,2.793199499173287,0.6841902129910923,2.365325935536567,2.0731811498437285,2.0731811498437285,2.0731811498437285,6.220095200934525,1.5236034023390903
flyingthings,middlebury|catspp|False|True,middlebury,catspp|False|True,54.4476,37.60407444444444,0.44906057044812253,1.0621746139077899,0.9585093553792745,0.9585093553792745,0.9585093553792745,3.039886070209572,0.6765714975074347,2.365325935536567,2.1344767687413913,2.1344767687413913,2.1344767687413913,6.769434393173366,1.5066375051193572
flyingthings,middlebury|catspp|True|False,middlebury,catspp|True|False,54.1447,61.18937388888889,3.28691654486883,7.774628951522485,6.78929511914074,6.78929511914074,6.78929511914074,31.94946864822287,32.678766029539844,2.365325935536567,2.0655514146653453,2.0655514146653453,2.0655514146653453,9.720194660280876,9.942073546270688
