dataset1,split1,dataset2,split2,representation,k,neighbor_agg,self_radius_k,radius_quantile,radius_train,radius_eval,recall,precision,outside,train_to_eval_coverage,eval_to_train_coverage,mean_nn_eval_to_train,median_nn_eval_to_train,p90_nn_eval_to_train,mean_nn_train_to_eval,median_nn_train_to_eval,p90_nn_train_to_eval,kl_method,kl_knn_k,kl_bins,kl_eps,kl_eval_to_train,kl_train_to_eval,n_train_vectors,n_eval_vectors,kl_eval_to_train_hist,kl_train_to_eval_hist,kl_eval_to_train_hist_log1p_linear,kl_train_to_eval_hist_log1p_linear,kl_eval_to_train_hist_radius,kl_train_to_eval_hist_radius,kl_eval_to_train_hist_median,kl_train_to_eval_hist_median,kl_eval_to_train_hist_rank,kl_train_to_eval_hist_rank
synthetic,train,pfwillow,test,dino,5,median,5,0.99,0.30590851306915273,0.21206200122833252,0.31403,0.08677,0.91323,0.31403,0.08677,0.3978629410266876,0.4209449291229248,0.6037883162498474,0.4354533553123474,0.45389866828918457,0.620576685667038,knn,20,50,1e-06,162.02423000005,104.02351000005001,100000,100000,0.07435447758926907,0.05696348151404444,0.07857332372414826,0.08612995793890058,0.7461934733967986,6.026746850074009,0.07808694314960965,0.06389194946384599,0.07436456523999518,0.05697191348740559
synthetic,train,pointodyssey,test,dino,5,median,5,0.99,0.30590851306915273,0.11684389948844862,0.18047,0.00101,0.99899,0.18047,0.00101,0.3995002806186676,0.4126681089401245,0.5185684561729431,0.4828296899795532,0.492267370223999,0.6373149633407593,knn,20,50,1e-06,1588.5816100000502,117.34544000005,100000,100000,0.31911341400095555,0.6632385738027411,0.3172394717663586,0.744037977010245,4.078455149967658,19.828808310584677,0.01803034754479558,0.020358461715285745,0.31908755233799974,0.6632130686289119
synthetic,train,flyingthings,test,dino,5,median,5,0.99,0.30590851306915273,0.28478713095188146,0.11332775297619048,0.08819,0.91181,0.11332775297619048,0.08819,0.4411051571369171,0.45332837104797363,0.5691825389862061,0.432659387588501,0.4422158896923065,0.5554201185703278,knn,20,50,1e-06,98.96881891858986,113.2770859589626,100000,43008,0.01779239943264818,0.01694128537983294,0.020854565807701776,0.019538661380348554,0.035290700779886656,0.03994694846979907,0.010069651999427796,0.00929429975215703,0.01779239943264818,0.01694128537983294
synthetic,train,tss,val,dino,5,median,5,0.99,0.30590851306915273,0.2353616976737975,0.14265,0.0448,0.9552,0.14265,0.0448,0.4823306202888489,0.5166417360305786,0.6379228830337524,0.48294422030448914,0.5010707974433899,0.6539017796516419,knn,20,50,1e-06,152.33623000005002,121.06729000005001,100000,100000,0.028888462674368127,0.03238546743857347,0.030379647100614728,0.04196892048136348,0.5821643791348288,4.3841695381313395,0.06254500020616369,0.0868563159826421,0.02889131068147449,0.032388315319966124
synthetic,train,middlebury,val,dino,5,median,5,0.99,0.30590851306915273,0.2801782995462417,0.09220377604166667,0.03084,0.96916,0.09220377604166667,0.03084,0.4726496636867523,0.48506996035575867,0.6098110377788544,0.5056312680244446,0.5143060684204102,0.6425491273403169,knn,20,50,1e-06,74.64169776973026,133.58964299046724,100000,12288,0.054533063894887844,0.06890655442617849,0.05833164474578625,0.10530080632515443,0.24377115445297232,0.750616572997084,0.014961716236795614,0.01344005380790354,0.054533063894887844,0.06890655442617849
synthetic_small_zoom,train,kitti2015,val,dino,5,median,5,0.99,0.3008274650573729,0.2412361127138137,0.1585411658653846,0.04702,0.95298,0.1585411658653846,0.04702,0.47609540820121765,0.5013145208358765,0.6558083713054658,0.5115829110145569,0.5385377407073975,0.685874480009079,knn,20,50,1e-06,149.48911543976376,132.03434005926067,100000,53248,0.04880232571057441,0.05747451877004374,0.05023682518636709,0.09109591172267477,0.5636487618644668,4.027521704923653,0.020877341765521862,0.019195493550112554,0.04880232571057441,0.05747451877004374
synthetic_small_zoom,train,kitti2012,val,dino,5,median,5,0.99,0.3008274650573729,0.2504759114980698,0.1639453125,0.06393,0.93607,0.1639453125,0.06393,0.47291457653045654,0.49851343035697937,0.6534095585346222,0.5057182908058167,0.5339930057525635,0.6832462191581726,knn,20,50,1e-06,132.73414745100837,130.1034293461074,100000,51200,0.04194516296849432,0.05064161465021896,0.04270360986794081,0.06694827314679469,0.4565225338599136,3.2383101992125303,0.016954691402721662,0.015442881775229324,0.04194333635492877,0.05063990558783639
synthetic_small_zoom,train,spair,test,dino,5,median,5,0.99,0.3008274650573729,0.21129608154296875,0.24137,0.06375,0.93625,0.24137,0.06375,0.4269165098667145,0.44491976499557495,0.6193006038665771,0.44567492604255676,0.4579465985298157,0.6343223929405213,knn,20,50,1e-06,162.46862000005,112.18067000005,100000,100000,0.030527775130141106,0.028345817137491014,0.032825943486051334,0.04973635678561598,0.6516434612308195,5.832037408044853,0.022954009402079964,0.02017339637222494,0.03054273889586665,0.028356106215122953
synthetic_small_zoom,train,pfpascal,test,dino,5,median,5,0.99,0.3008274650573729,0.31635703325271686,0.18325966282894737,0.21346,0.78654,0.18325966282894737,0.21346,0.4630863666534424,0.498363196849823,0.6338893234729767,0.4354130029678345,0.4581449031829834,0.590735697746277,knn,20,50,1e-06,82.50581514852554,115.56512968096557,100000,77824,0.10130924735837163,0.0862447142507067,0.10262242119423226,0.09296681525379427,0.24313088049077836,0.17827910607647518,0.029308038550077575,0.030360619320158877,0.10130924735837163,0.0862447142507067
synthetic_small_zoom,train,pfwillow,test,dino,5,median,5,0.99,0.3008274650573729,0.21206200122833252,0.30773,0.09013,0.90987,0.30773,0.09013,0.3995458483695984,0.4238092303276062,0.6054502546787262,0.43189239501953125,0.449666827917099,0.6187574446201325,knn,20,50,1e-06,162.22706000005002,107.02887000005,100000,100000,0.06699819896713323,0.05323064370221759,0.06897758015801649,0.06141304772308961,0.6842868074898449,4.546161130176419,0.06639863398994503,0.05477995542068995,0.06701186748639631,0.053240255846430204
synthetic_small_zoom,train,pointodyssey,test,dino,5,median,5,0.99,0.3008274650573729,0.11684389948844862,0.15758,0.00104,0.99896,0.15758,0.00104,0.4026336967945099,0.41768360137939453,0.5186870098114014,0.4830068349838257,0.49285468459129333,0.6381602048873901,knn,20,50,1e-06,1589.5049700000502,121.39627000005001,100000,100000,0.3242133353177001,0.7886463281896767,0.32395475882391545,1.0780246128440174,3.91823168546724,20.37859409176626,0.028232676557653193,0.03729046822143949,0.32464938502108104,0.8076029119605903
synthetic_small_zoom,train,flyingthings,test,dino,5,median,5,0.99,0.3008274650573729,0.28478713095188146,0.10544549851190477,0.08688,0.91312,0.10544549851190477,0.08688,0.44453567266464233,0.4581393599510193,0.5719629526138306,0.4338894188404083,0.4426969885826111,0.557541573047638,knn,20,50,1e-06,99.8905079066851,117.7344159589626,100000,43008,0.02407387677766655,0.022747262536876908,0.026309683013411325,0.02384109273661774,0.019680621239109214,0.02047478668296215,0.012565132923034466,0.011593053505862306,0.024081149435520272,0.022752953446741258
synthetic_small_zoom,train,tss,val,dino,5,median,5,0.99,0.3008274650573729,0.2353616976737975,0.14067,0.04671,0.95329,0.14067,0.04671,0.4840655028820038,0.5190768241882324,0.6425966024398804,0.48019418120384216,0.497448593378067,0.6520604848861694,knn,20,50,1e-06,152.22457000005002,124.41633000005001,100000,100000,0.02802146498517715,0.029873533327761142,0.029865800311506763,0.0399611593951437,0.5206329983770894,2.9526783446875586,0.06973395531157099,0.09587717664135986,0.028018990171943127,0.02987017545812049
synthetic_small_zoom,train,middlebury,val,dino,5,median,5,0.99,0.3008274650573729,0.2801782995462417,0.08748372395833333,0.03132,0.96868,0.08748372395833333,0.03132,0.47396865487098694,0.4865148067474365,0.6114731132984161,0.5048241019248962,0.5136119723320007,0.6428654789924622,knn,20,50,1e-06,74.96274777786829,137.54424299046724,100000,12288,0.049275126958081304,0.059216192012217714,0.05242056146529731,0.08907255685777886,0.18416436350668638,0.3063157794731166,0.016043254070980086,0.014187923601112339,0.049275126958081304,0.059216192012217714
synthetic_large_zoom,train,kitti2015,val,dino,5,median,5,0.99,0.30790769934654233,0.2412361127138137,0.16731144831730768,0.04427,0.95573,0.16731144831730768,0.04427,0.47440651059150696,0.4979277551174164,0.6546961784362794,0.5180381536483765,0.5460675358772278,0.6907995760440826,knn,20,50,1e-06,149.65805136223975,126.89943005926067,100000,53248,0.060925292275402845,0.07298178014213241,0.06159022765399963,0.08307099622678743,0.6576961639540513,4.8139579915480635,0.03175287008605697,0.02788484306800585,0.060925292275402845,0.07298178014213241
synthetic_large_zoom,train,kitti2012,val,dino,5,median,5,0.99,0.30790769934654233,0.2504759114980698,0.17525390625,0.05911,0.94089,0.17525390625,0.05911,0.4708804786205292,0.49550896883010864,0.6520814001560211,0.5109691023826599,0.5391529202461243,0.685565721988678,knn,20,50,1e-06,132.77154979475836,124.81169934610737,100000,51200,0.05192364693044248,0.06199132665623126,0.05360421496772028,0.06664870899907284,0.5380120278462546,2.7106187060030362,0.02781595900642361,0.024347285994120955,0.05192706152038691,0.06199413798806941
synthetic_large_zoom,train,spair,test,dino,5,median,5,0.99,0.30790769934654233,0.21129608154296875,0.24684,0.05727,0.94273,0.24684,0.05727,0.42909711599349976,0.4471627473831177,0.6187691688537598,0.4571005403995514,0.4732625484466553,0.6421885073184969,knn,20,50,1e-06,163.60968000005002,108.69343000005,100000,100000,0.03677628149123439,0.0351097012206663,0.039746838509455276,0.05588117491690381,0.7632368053581418,6.183263226662182,0.022518897968555766,0.019803607613198278,0.0367787384400255,0.035112225096612826
synthetic_large_zoom,train,pfpascal,test,dino,5,median,5,0.99,0.30790769934654233,0.31635703325271686,0.18612510279605263,0.19369,0.80631,0.18612510279605263,0.19369,0.4641139507293701,0.4993089735507965,0.6319736063480377,0.44503745436668396,0.46940743923187256,0.5968435406684875,knn,20,50,1e-06,83.35370268964397,111.58238968096558,100000,77824,0.07321823330180674,0.06447281178685672,0.07643220567754871,0.07213181829825366,0.1320759196679057,0.10801306415359817,0.023685746331638936,0.02279209082596426,0.07321839561416592,0.06447391123815659
synthetic_large_zoom,train,pfwillow,test,dino,5,median,5,0.99,0.30790769934654233,0.21206200122833252,0.3143,0.08141,0.91859,0.3143,0.08141,0.4012567102909088,0.42541688680648804,0.6072069406509399,0.4435742497444153,0.4642985165119171,0.6284403562545777,knn,20,50,1e-06,163.45999000005,103.76353000005001,100000,100000,0.07722607294989725,0.059064451898996465,0.08003648608698945,0.06886952389007633,0.789771844180979,5.483467839100204,0.08147387137028636,0.0675436594587299,0.07723380721085873,0.05907118638844327
synthetic_large_zoom,train,pointodyssey,test,dino,5,median,5,0.99,0.30790769934654233,0.11684389948844862,0.16558,0.00087,0.99913,0.16558,0.00087,0.40499141812324524,0.4179326891899109,0.5239590406417847,0.48700791597366333,0.49587661027908325,0.641152846813202,knn,20,50,1e-06,1589.9331300000501,115.95406000005,100000,100000,0.31153340790428086,0.598978436927255,0.3118771567556385,0.6416164753041589,4.0633778738011195,19.70075772445074,0.01683937307117657,0.019422517150621873,0.31164456190203926,0.5990489384948332
synthetic_large_zoom,train,flyingthings,test,dino,5,median,5,0.99,0.30790769934654233,0.28478713095188146,0.11609468005952381,0.08265,0.91735,0.11609468005952381,0.08265,0.4406547546386719,0.4532162547111511,0.566539216041565,0.43731945753097534,0.44661465287208557,0.5588671743869782,knn,20,50,1e-06,99.1937305629351,111.8446059589626,100000,43008,0.012995774049634918,0.011777001527455859,0.014719719534745192,0.012921548649761574,0.05838369492555729,0.06834474641486511,0.010571788641649631,0.009275789859975032,0.012999970031857025,0.011780760212267326
synthetic_large_zoom,train,tss,val,dino,5,median,5,0.99,0.30790769934654233,0.2353616976737975,0.14354,0.04234,0.95766,0.14354,0.04234,0.4861375093460083,0.5210297107696533,0.6432855725288391,0.4914533197879791,0.5120828151702881,0.6606344223022461,knn,20,50,1e-06,153.16143000005002,120.49617000005,100000,100000,0.027811812095576552,0.03213476972221878,0.0299229267325846,0.05137822122519977,0.6263285793461724,5.195234829629645,0.045783886637244156,0.059409885699700266,0.027812720774304363,0.03213557122274035
synthetic_large_zoom,train,middlebury,val,dino,5,median,5,0.99,0.30790769934654233,0.2801782995462417,0.0908203125,0.02825,0.97175,0.0908203125,0.02825,0.4751569330692291,0.4881232678890228,0.6119598746299745,0.510162353515625,0.5192346572875977,0.6451849639415741,knn,20,50,1e-06,75.2289170080115,131.88521299046724,100000,12288,0.05927040305760391,0.07318168371381588,0.06149947859055218,0.13964285586438535,0.2791322528200076,1.1273491028682385,0.014342430942492114,0.01266732530183543,0.05926958892826405,0.07318080645858434
synthetic_random_flipping,train,kitti2015,val,dino,5,median,5,0.99,0.3051368689537048,0.2412361127138137,0.16526442307692307,0.04693,0.95307,0.16526442307692307,0.04693,0.47453710436820984,0.4994776248931885,0.6543930292129517,0.5134779810905457,0.5421491861343384,0.6864386320114136,knn,20,50,1e-06,149.04858246199936,128.69354005926067,100000,53248,0.05566623254891502,0.06742420020921261,0.0556780756438639,0.08896606191082865,0.6146640304605995,3.8353419917682534,0.027084055426743546,0.02443707388036848,0.05566560225653652,0.06742368185767365
synthetic_random_flipping,train,kitti2012,val,dino,5,median,5,0.99,0.3051368689537048,0.2504759114980698,0.1715625,0.0631,0.9369,0.1715625,0.0631,0.47099536657333374,0.49694639444351196,0.6508450269699096,0.507444441318512,0.5369958281517029,0.6831131041049957,knn,20,50,1e-06,132.34434276350837,126.80070934610738,100000,51200,0.04864585635777367,0.058777406440128195,0.04905858840056737,0.0821068397388827,0.5069818000965232,3.800539780446269,0.021572554340745752,0.019456645552570852,0.04864585635777367,0.058777406440128195
synthetic_random_flipping,train,spair,test,dino,5,median,5,0.99,0.3051368689537048,0.21129608154296875,0.24664,0.06332,0.93668,0.24664,0.06332,0.4256545305252075,0.44343066215515137,0.6165165305137634,0.44958922266960144,0.46374353766441345,0.6366449356079102,knn,20,50,1e-06,162.14475000005,109.50562000005,100000,100000,0.03497514483537674,0.03204305007582567,0.036517600272165524,0.0446339985214114,0.7052482961460117,4.660415378423524,0.023377957825088586,0.020343371874509544,0.03497873350343369,0.032046988723262684
synthetic_random_flipping,train,pfpascal,test,dino,5,median,5,0.99,0.3051368689537048,0.31635703325271686,0.18958162006578946,0.20691,0.79309,0.18958162006578946,0.20691,0.4610048532485962,0.49615156650543213,0.6302482903003692,0.4388487637042999,0.46248337626457214,0.5934828281402589,knn,20,50,1e-06,82.1248594022262,112.66930968096557,100000,77824,0.07760309536004122,0.0683295511329339,0.07867152401464132,0.07028560538877654,0.16072804170396365,0.12784538310720509,0.0236583587878314,0.023271827050368094,0.07760207221720686,0.06832829440107305
synthetic_random_flipping,train,pfwillow,test,dino,5,median,5,0.99,0.3051368689537048,0.21206200122833252,0.31513,0.08978,0.91022,0.31513,0.08978,0.3977154791355133,0.41981804370880127,0.6037720799446108,0.4358062148094177,0.4555495083332062,0.6220125138759613,knn,20,50,1e-06,161.85780000005002,104.43966000005001,100000,100000,0.0717373496052333,0.05587089063267635,0.07468638860365698,0.07044412379768913,0.7396854499777018,4.681832981689238,0.0796554006602125,0.0668382270902188,0.0717541542503048,0.05590238164981986
synthetic_random_flipping,train,pointodyssey,test,dino,5,median,5,0.99,0.3051368689537048,0.11684389948844862,0.17129,0.00088,0.99912,0.17129,0.00088,0.4035803973674774,0.4171084463596344,0.5229392409324647,0.4837228059768677,0.49402767419815063,0.6369011998176575,knn,20,50,1e-06,1589.3195300000502,117.93423000005001,100000,100000,0.30784507218085666,0.6324186881629831,0.3054140667577968,0.6552805403079329,4.064857536692715,19.81643154804144,0.019843089800143557,0.023348417787258137,0.30789883557410175,0.6326483591696425
synthetic_random_flipping,train,flyingthings,test,dino,5,median,5,0.99,0.3051368689537048,0.28478713095188146,0.11195591517857142,0.08889,0.91111,0.11195591517857142,0.08889,0.4412098526954651,0.45473986864089966,0.5683326840400695,0.4335903823375702,0.4436695873737335,0.5562089681625366,knn,20,50,1e-06,99.00104548108986,113.81511595896261,100000,43008,0.015589728902664485,0.014909653646825538,0.018500736587485432,0.016528521523836943,0.034587043999472246,0.03832033427383627,0.009188854886764604,0.008268335741117194,0.01558812096399713,0.014908201151052498
synthetic_random_flipping,train,tss,val,dino,5,median,5,0.99,0.3051368689537048,0.2353616976737975,0.14544,0.04793,0.95207,0.14544,0.04793,0.48229753971099854,0.5177804231643677,0.6381003379821778,0.4834759831428528,0.5031512975692749,0.6544732987880707,knn,20,50,1e-06,151.87022000005,121.38944000005,100000,100000,0.03022984312519246,0.03397692216003448,0.0313760676847182,0.04218701947766027,0.5809154478079177,2.5797348958665154,0.060110351809046746,0.0804831050501541,0.03022699125985385,0.03397474582987584
synthetic_random_flipping,train,middlebury,val,dino,5,median,5,0.99,0.3051368689537048,0.2801782995462417,0.0927734375,0.03313,0.96687,0.0927734375,0.03313,0.4724525511264801,0.48614999651908875,0.6079653322696686,0.5059758424758911,0.5152900815010071,0.6434607863426209,knn,20,50,1e-06,74.53708859818079,133.94832299046723,100000,12288,0.05683537366574799,0.06883556458610846,0.06015801239450766,0.07974171917205547,0.23687813125371135,0.376245930370557,0.01602762844443411,0.01454316181815998,0.05683537366574799,0.06883556458610846
sintel,train,kitti2015,val,dino,5,median,5,0.99,0.2791736590862274,0.2412361127138137,0.2529296875,0.1314,0.8686,0.2529296875,0.1314,0.3514719009399414,0.35967594385147095,0.4867340326309204,0.4178980588912964,0.4247201383113861,0.6013981699943542,knn,20,50,1e-06,114.71665450226378,123.79034005926067,100000,53248,0.21930573019233512,0.423286146359136,0.21948993564628821,0.4603792032453328,0.4820725641647336,1.816726146520796,0.02527458174678655,0.02663076526301552,0.219307813420599,0.42328760217012684
sintel,train,kitti2012,val,dino,5,median,5,0.99,0.2791736590862274,0.2504759114980698,0.31751953125,0.16821,0.83179,0.31751953125,0.16821,0.3264511525630951,0.3324239253997803,0.4640548646450043,0.403071790933609,0.4071028232574463,0.5918971300125122,knn,20,50,1e-06,90.28861034163337,117.93073934610739,100000,51200,0.24416397558793038,0.4602310003407978,0.24381369673582068,0.46548722263638254,0.42701046964120903,1.1165215066121839,0.03120785770973509,0.03219985982185577,0.24416401079344593,0.46023102064769533
sintel,train,spair,test,dino,5,median,5,0.99,0.2791736590862274,0.21129608154296875,0.27026,0.1055,0.8945,0.27026,0.1055,0.3597974479198456,0.36517858505249023,0.5213359713554383,0.3969423770904541,0.4042258858680725,0.5688235938549042,knn,20,50,1e-06,143.05414000005,116.82997000005001,100000,100000,0.04700093029304076,0.057035538799108026,0.04718071759532773,0.06670945192592034,0.53387309491557,1.3779906835970248,0.0036150291443660747,0.003541129605708622,0.047007734226649,0.05704548932301314
sintel,train,pfpascal,test,dino,5,median,5,0.99,0.2791736590862274,0.31635703325271686,0.20650442023026316,0.30163,0.6983699999999999,0.20650442023026316,0.30163,0.38980305194854736,0.4045535624027252,0.5452714145183564,0.3650051951408386,0.37833163142204285,0.4985291123390198,knn,20,50,1e-06,62.34991208520318,115.01933968096557,100000,77824,0.06733559532418157,0.057048769845216334,0.06856647412824406,0.05762719364131061,0.42553103608912607,0.2619035880999381,0.011778217578210418,0.011402074532812568,0.06733708422486107,0.05705084761334026
sintel,train,pfwillow,test,dino,5,median,5,0.99,0.2791736590862274,0.21206200122833252,0.31404,0.10174,0.8982600000000001,0.31404,0.10174,0.3506101071834564,0.3672425448894501,0.5365329504013062,0.4086514711380005,0.41936323046684265,0.5854029059410095,knn,20,50,1e-06,145.93494000005,118.77209000005001,100000,100000,0.11566230800570831,0.11781395785312068,0.12214767003508219,0.1255780660068706,0.6090775257163004,2.946156423808056,0.06806481873969078,0.05325441373124199,0.11566671713715687,0.117820637262178
sintel,train,pointodyssey,test,dino,5,median,5,0.99,0.2791736590862274,0.11684389948844862,0.21783,0.00343,0.99657,0.21783,0.00343,0.3610476553440094,0.3652750849723816,0.4907281994819641,0.4562203586101532,0.4674166440963745,0.6073151290416718,knn,20,50,1e-06,1574.8294500000502,131.30580000005,100000,100000,0.3671310652524743,0.7584984019059238,0.36666051918416737,0.8676856465365311,3.3995040381621555,19.038435586045587,0.017335217467911578,0.01678055836633567,0.3672361297325092,0.7584931546792564
sintel,train,flyingthings,test,dino,5,median,5,0.99,0.2791736590862274,0.28478713095188146,0.15362258184523808,0.18002,0.8199799999999999,0.15362258184523808,0.18002,0.3815315365791321,0.3906812369823456,0.5013293623924256,0.39301055669784546,0.4027228057384491,0.5332619667053223,knn,20,50,1e-06,80.97947972588153,121.1501159589626,100000,43008,0.03381528685521353,0.04073278866380302,0.03477246596123269,0.042107171277851664,0.020368691874074994,0.022746541747019497,0.015854703456397785,0.017103608847284273,0.03381455436970778,0.04073129099197742
sintel,train,tss,val,dino,5,median,5,0.99,0.2791736590862274,0.2353616976737975,0.14974,0.07731,0.92269,0.14974,0.07731,0.4237452447414398,0.4348832368850708,0.5829860091209412,0.4459576904773712,0.454741895198822,0.6173638701438905,knn,20,50,1e-06,136.74213000005,132.98182000005002,100000,100000,0.03490562126929858,0.0523721155426852,0.03525134498673664,0.0574105819591061,0.3261705798454709,1.040384243024838,0.00487639568001655,0.0055169898834967375,0.03491518037726411,0.05241170456290268
sintel,train,middlebury,val,dino,5,median,5,0.99,0.2791736590862274,0.2801782995462417,0.11710611979166667,0.08877,0.91123,0.11710611979166667,0.08877,0.3957020044326782,0.4044502377510071,0.5083553731441498,0.45114412903785706,0.4613543152809143,0.5942601919174194,knn,20,50,1e-06,53.873300756383905,139.94732299046726,100000,12288,0.20261163465727142,0.31829094811024433,0.2169435884057689,0.36227395299884396,0.19450350171613734,0.3018975809876492,0.014917433298458937,0.015529938912786236,0.20261131324753381,0.3182897690950827
spair,train,kitti2015,val,dino,5,median,5,0.99,0.26476362645622686,0.2412361127138137,0.2853816105769231,0.29536,0.7046399999999999,0.2853816105769231,0.29536,0.3279707729816437,0.33133941888809204,0.46712495088577277,0.3378939926624298,0.33097994327545166,0.5383997559547425,knn,20,50,1e-06,102.0507891176484,222.24864005926068,100000,53248,0.10225020287068022,0.12949521867695984,0.10332317556873598,0.1309784952282568,0.17002064782517898,0.27485836359474414,0.10277531764849912,0.1305437318390038,0.10221928112460961,0.1294405723555357
spair,train,kitti2012,val,dino,5,median,5,0.99,0.26476362645622686,0.2504759114980698,0.23466796875,0.304,0.696,0.23466796875,0.304,0.3522360324859619,0.35918545722961426,0.4948992311954498,0.34584593772888184,0.33555400371551514,0.5533831119537354,knn,20,50,1e-06,94.18833690413337,225.8099993461074,100000,51200,0.09808273663986093,0.1116874854451001,0.10616666421026447,0.11427516386910871,0.12349987464088125,0.1644474550089321,0.13117133013834742,0.18139195716112558,0.09806011682499642,0.11165126146476906
spair,train,spair,test,dino,5,median,5,0.99,0.26476362645622686,0.21129608154296875,0.40559,0.638,0.362,0.40559,0.638,0.30738258361816406,0.30870306491851807,0.4991702437400818,0.18611183762550354,0.168495774269104,0.3212062120437622,knn,20,50,1e-06,111.42634000005,161.81955000005001,100000,100000,0.6017242102263871,0.418494109511262,0.6080800058303796,0.41834889660875063,0.1930876084742894,0.1646641146885891,0.08105559471923027,0.131590224452876,0.6018448063687306,0.4185326606654539
spair,train,pfpascal,test,dino,5,median,5,0.99,0.26476362645622686,0.31635703325271686,0.2570029810855263,0.84318,0.15681999999999996,0.2570029810855263,0.84318,0.37519314885139465,0.3838040232658386,0.5758253753185272,0.2086443156003952,0.197323739528656,0.3464142441749573,knn,20,50,1e-06,47.39425894478377,186.52344968096557,100000,77824,1.2798752898913872,0.6913912326628959,1.6022711059572217,0.6979554960220479,3.6778072108554234,1.0081992100472923,0.11214185668410215,0.16675297472130884,1.2799288702341325,0.6914102235526299
spair,train,pfwillow,test,dino,5,median,5,0.99,0.26476362645622686,0.21206200122833252,0.35753,0.3743,0.6256999999999999,0.35753,0.3743,0.3298589885234833,0.3346375823020935,0.5356889367103577,0.27923253178596497,0.26662570238113403,0.4763224124908447,knn,20,50,1e-06,129.07709000005002,195.67179000005,100000,100000,0.08355530587362342,0.0755306228015792,0.10439990588030132,0.07537094661495564,0.06463610012388224,0.06818575249522427,0.0672689467490857,0.07186768720561004,0.08352496445825491,0.07551344422138613
spair,train,pointodyssey,test,dino,5,median,5,0.99,0.26476362645622686,0.11684389948844862,0.09916,0.00116,0.99884,0.09916,0.00116,0.46005070209503174,0.4651118516921997,0.6440038681030273,0.4654330611228943,0.469998836517334,0.6437921524047852,knn,20,50,1e-06,1595.57409000005,257.87099000005,100000,100000,0.018981386752541084,0.017717636669636595,0.020415519826978583,0.016223774347531642,2.2371033478164146,14.29130265921522,0.019433531546893337,0.01788331347454281,0.01919664210800268,0.017944928163109802
spair,train,flyingthings,test,dino,5,median,5,0.99,0.26476362645622686,0.28478713095188146,0.06819661458333333,0.21322,0.78678,0.06819661458333333,0.21322,0.49995848536491394,0.5177188515663147,0.6609074473381044,0.41299325227737427,0.4210125207901001,0.5905795097351074,knn,20,50,1e-06,106.32546186873867,251.1773859589626,100000,43008,0.25757916774782913,0.22283474825522842,0.4122805408840529,0.22860672992904513,0.7320176081514809,0.3939395570321582,0.1201343722356552,0.144065135766952,0.25759957822452156,0.22285519496026568
spair,train,tss,val,dino,5,median,5,0.99,0.26476362645622686,0.2353616976737975,0.36206,0.61019,0.38981,0.36206,0.61019,0.3182050287723541,0.3219832181930542,0.497110539674759,0.21668408811092377,0.20334959030151367,0.3572535514831543,knn,20,50,1e-06,92.67681000005001,176.97351000005,100000,100000,0.4171101778618562,0.3225934632968521,0.44651419516962776,0.3226118388284731,0.20764488496779782,0.18186591598023716,0.0694745903554226,0.09041742696582186,0.4170958897911951,0.3225786748827183
spair,train,middlebury,val,dino,5,median,5,0.99,0.26476362645622686,0.2801782995462417,0.08048502604166667,0.1671,0.8329,0.08048502604166667,0.1671,0.44918107986450195,0.4593115448951721,0.5987362504005432,0.41192886233329773,0.4153374433517456,0.5684979557991028,knn,20,50,1e-06,62.94846555130578,256.17894299046725,100000,12288,0.060114702246547705,0.060401563422991605,0.12277741737231947,0.06742993282988166,0.16775292453494994,0.14172378478899675,0.03587295337912409,0.03795453754236193,0.060131856539946196,0.06040443246670928
flyingthings,train,kitti2015,val,dino,5,median,5,0.99,0.27450012028217313,0.2412361127138137,0.15679462139423078,0.029378255208333332,0.9706217447916666,0.15679462139423078,0.029378255208333332,0.37613117694854736,0.3778216540813446,0.49961556792259215,0.4537891447544098,0.4634690284729004,0.5830116391181946,knn,20,50,1e-06,128.398764008248,105.91015135045862,49152,53248,0.2867842804128578,0.39241584105161575,0.28776631766598193,0.41523736086724833,0.7126367838912171,1.3818196289644429,0.030392265206735977,0.026549781266571506,0.2867859525505653,0.39241706773838847
flyingthings,train,kitti2012,val,dino,5,median,5,0.99,0.27450012028217313,0.2504759114980698,0.16916015625,0.04388427734375,0.95611572265625,0.16916015625,0.04388427734375,0.37074998021125793,0.37435388565063477,0.48984824419021605,0.43668150901794434,0.447259783744812,0.5584964394569397,knn,20,50,1e-06,110.82397292754548,102.00597092050846,49152,51200,0.22900940320394458,0.2887915160447964,0.23061637715717584,0.29708561170682507,0.5088526354539313,0.8265120568685762,0.032586007696068287,0.026814255375733405,0.2290098171822811,0.2887896297171969
flyingthings,train,spair,test,dino,5,median,5,0.99,0.27450012028217313,0.21129608154296875,0.11564,0.01348876953125,0.98651123046875,0.11564,0.01348876953125,0.40594127774238586,0.4051971435546875,0.5461357235908508,0.45614156126976013,0.4650692641735077,0.5872847735881805,knn,20,50,1e-06,162.98774735158713,105.82320837783651,49152,100000,0.11499327427948927,0.12078923842996125,0.1165847475774024,0.13135447550960547,0.9322191949432971,2.0713037220167694,0.05311033124350686,0.04546033804621149,0.1150283753208941,0.12081602995067285
