dataset1,split1,dataset2,split2,mmd2,mmd,num_vectors1,num_vectors2
synthetic,train,flyingthings,test,0.012200428172945976,0.1104555484027216,109526164,42467328
synthetic,train,tss,val,0.052529286593198776,0.2291926844233881,109526164,35627876
synthetic,train,middlebury,val,0.05944905802607536,0.24382177512698772,109526164,11171271
synthetic,train,spair_synthetic_30_70,train,0.0003161892818752676,0.017781712006307706,109526164,73733385
synthetic,train,spair_synthetic_50_50,train,0.0003329819883219898,0.01824779406728358,109526164,52005543
synthetic,train,spair_synthetic_70_30,train,0.0003770683833863586,0.019418248720890322,109526164,31769507
synthetic,train,pointodyssey_synthetic_30_70,train,0.0003182190703228116,0.017838695869452217,109526164,78297005
synthetic,train,pointodyssey_synthetic_70_30,train,0.002104770392179489,0.04587777666996832,109526164,34185641
synthetic,train,flyingthings_synthetic_30_70,train,0.00599665055051446,0.07743804330246509,109526164,204376608
synthetic,train,flyingthings_synthetic_70_30,train,0.013858303427696228,0.11772129555732994,109526164,326549202
synthetic,train,sintel_synthetic_30_70,train,0.015929684042930603,0.12621285213056,109526164,200714721
synthetic,train,sintel_synthetic_70_30,train,0.03247418254613876,0.18020594481353483,109526164,308354615
synthetic_small_zoom,train,synthetic_large_zoom,train,0.004068704787641764,0.06378639970747498,178475145,180146001
synthetic_small_zoom,train,synthetic_random_flipping,train,0.11976968497037888,0.34607757074155915,178475145,110583823
synthetic_small_zoom,train,spair,train,0.18017122149467468,0.42446580721499194,178475145,12928
synthetic_small_zoom,train,flyingthings,train,0.01708042435348034,0.130692097517334,178475145,47185920
synthetic_small_zoom,train,pointodyssey,test,0.16436254978179932,0.4054165139480622,178475145,4013037
synthetic_small_zoom,train,synthetic,val,0.04526449739933014,0.21275454730588048,178475145,110543713
synthetic_small_zoom,train,kitti2012,val,0.27887284755706787,0.5280841292417978,178475145,3152114
synthetic_small_zoom,train,kitti2015,val,0.2859880030155182,0.5347784616226781,178475145,1948559
synthetic_small_zoom,train,spair,test,0.16996219754219055,0.4122647177993656,178475145,11089
synthetic_small_zoom,train,pfpascal,test,0.05150140821933746,0.2269392170149035,178475145,2414
synthetic_small_zoom,train,pfwillow,test,0.08415088057518005,0.2900877118651875,178475145,9000
synthetic_small_zoom,train,flyingthings,test,0.031002648174762726,0.17607568876696955,178475145,42467328
synthetic_small_zoom,train,tss,val,0.07946795225143433,0.28190060704339454,178475145,35627876
synthetic_small_zoom,train,middlebury,val,0.03475961089134216,0.18643929545925172,178475145,11171271
synthetic_small_zoom,train,spair_synthetic_30_70,train,0.04508586227893829,0.2123343172427347,178475145,73733385
synthetic_small_zoom,train,spair_synthetic_50_50,train,0.04226928949356079,0.20559496466003438,178475145,52005543
synthetic_small_zoom,train,spair_synthetic_70_30,train,0.042135484516620636,0.2052692975498787,178475145,31769507
synthetic_small_zoom,train,pointodyssey_synthetic_30_70,train,0.042278632521629333,0.2056176853328267,178475145,78297005
synthetic_small_zoom,train,pointodyssey_synthetic_70_30,train,0.03967133164405823,0.1991766342823832,178475145,34185641
