dataset1,split1,dataset2,split2,mmd2,mmd,num_vectors1,num_vectors2
synthetic_small_zoom,train,kitti2015,val,0.28688380122184753,0.5356153481948099,354163062,1948559
synthetic_small_zoom,train,spair,test,0.16129085421562195,0.40161032633091237,354163062,20494
synthetic_small_zoom,train,pfpascal,test,0.051023900508880615,0.22588470623059148,354163062,2414
synthetic_small_zoom,train,pfwillow,test,0.08406735211610794,0.2899437050810173,354163062,9000
synthetic_small_zoom,train,flyingthings,test,0.030715785920619965,0.17525919639385537,354163062,42467328
synthetic_small_zoom,train,tss,val,0.07925187796354294,0.2815171006591659,354163062,35627876
synthetic_small_zoom,train,middlebury,val,0.03447762876749039,0.18568152511084776,354163062,11171271
synthetic_large_zoom,train,synthetic_random_flipping,train,0.09376393258571625,0.3062089688198506,358996921,219041176
synthetic_large_zoom,train,spair_synthetic_50_50,train,0.025989718735218048,0.16121327096494895,358996921,107304714
synthetic_large_zoom,train,spair_synthetic_70_30,train,0.027061454951763153,0.1645036624265951,358996921,68494730
synthetic_large_zoom,train,spair,train,0.15265947580337524,0.3907166182841155,358996921,24835
synthetic_large_zoom,train,flyingthings,train,0.013071429915726185,0.1143303543059593,358996921,47185920
synthetic_large_zoom,train,pointodyssey,test,0.1754974126815796,0.41892411327301227,358996921,8039595
synthetic_large_zoom,train,synthetic,val,0.025961097329854965,0.1611244777488975,358996921,218298044
synthetic_large_zoom,train,kitti2012,val,0.27411919832229614,0.5235639390965502,358996921,3152114
synthetic_large_zoom,train,kitti2015,val,0.2812388837337494,0.5303196052700196,358996921,1948559
synthetic_large_zoom,train,spair,test,0.13141101598739624,0.3625065737161138,358996921,20494
synthetic_large_zoom,train,pfpascal,test,0.03374560922384262,0.18369978014097518,358996921,2414
synthetic_large_zoom,train,pfwillow,test,0.06304213404655457,0.25108192696121034,358996921,9000
synthetic_large_zoom,train,flyingthings,test,0.023059386759996414,0.15185317500795437,358996921,42467328
synthetic_large_zoom,train,tss,val,0.06203819066286087,0.24907466885024834,358996921,35627876
synthetic_large_zoom,train,middlebury,val,0.03610039874911308,0.19000104933687362,358996921,11171271
synthetic_random_flipping,train,spair_synthetic_50_50,train,0.03474494069814682,0.18639994822463557,219041176,107304714
synthetic_random_flipping,train,spair_synthetic_70_30,train,0.033366069197654724,0.18266381469151116,219041176,68494730
synthetic_random_flipping,train,spair,train,0.027653556317090988,0.16629358471417646,219041176,24835
synthetic_random_flipping,train,flyingthings,train,0.07051662355661392,0.2655496630700441,219041176,47185920
synthetic_random_flipping,train,pointodyssey,test,0.30564749240875244,0.552853952150794,219041176,8039595
synthetic_random_flipping,train,synthetic,val,0.0345144048333168,0.18578052867110914,219041176,218298044
synthetic_random_flipping,train,kitti2012,val,0.39572858810424805,0.6290696210311288,219041176,3152114
synthetic_random_flipping,train,kitti2015,val,0.4141618013381958,0.6435540391747967,219041176,1948559
synthetic_random_flipping,train,spair,test,0.013165585696697235,0.11474138615467933,219041176,20494
synthetic_random_flipping,train,pfpascal,test,0.04956546053290367,0.22263301761621898,219041176,2414
synthetic_random_flipping,train,pfwillow,test,0.07240699231624603,0.2690854739971038,219041176,9000
synthetic_random_flipping,train,flyingthings,test,0.05319441854953766,0.23063915224769982,219041176,42467328
synthetic_random_flipping,train,tss,val,0.09708933532238007,0.3115916162581722,219041176,35627876
synthetic_random_flipping,train,middlebury,val,0.12498736381530762,0.3535355198778584,219041176,11171271
spair_synthetic_50_50,train,spair_synthetic_70_30,train,0.0003673969185911119,0.019167600752079326,107304714,68494730
spair_synthetic_50_50,train,spair,train,0.07115915417671204,0.26675673220504115,107304714,24835
spair_synthetic_50_50,train,flyingthings,train,0.017407529056072235,0.1319375953095714,107304714,47185920
spair_synthetic_50_50,train,pointodyssey,test,0.23098623752593994,0.4806102761343539,107304714,8039595
spair_synthetic_50_50,train,synthetic,val,0.00018803989223670214,0.013712763843831853,107304714,218298044
spair_synthetic_50_50,train,kitti2012,val,0.31640005111694336,0.5624944898547393,107304714,3152114
spair_synthetic_50_50,train,kitti2015,val,0.3184318244457245,0.5642976381713152,107304714,1948559
spair_synthetic_50_50,train,spair,test,0.05045188590884209,0.22461497258384644,107304714,20494
spair_synthetic_50_50,train,pfpascal,test,0.008198092691600323,0.09054331942004513,107304714,2414
spair_synthetic_50_50,train,pfwillow,test,0.037464503198862076,0.19355749326456487,107304714,9000
spair_synthetic_50_50,train,flyingthings,test,0.012485798448324203,0.1117398695556971,107304714,42467328
spair_synthetic_50_50,train,tss,val,0.05341266095638275,0.23111179320056938,107304714,35627876
spair_synthetic_50_50,train,middlebury,val,0.05912908911705017,0.24316473658211663,107304714,11171271
spair_synthetic_70_30,train,spair,train,0.06912066042423248,0.2629080836038186,68494730,24835
spair_synthetic_70_30,train,flyingthings,train,0.017898444086313248,0.13378506675377955,68494730,47185920
spair_synthetic_70_30,train,pointodyssey,test,0.2334863841533661,0.4832042882191404,68494730,8039595
spair_synthetic_70_30,train,synthetic,val,0.00029968435410410166,0.017311393765497382,68494730,218298044
spair_synthetic_70_30,train,kitti2012,val,0.31860560178756714,0.5644515938391592,68494730,3152114
spair_synthetic_70_30,train,kitti2015,val,0.3217819035053253,0.5672582335280162,68494730,1948559
spair_synthetic_70_30,train,spair,test,0.04885400831699371,0.22102942862205863,68494730,20494
spair_synthetic_70_30,train,pfpascal,test,0.008259788155555725,0.0908833766733814,68494730,2414
