dataset1,split1,dataset2,split2,representation,k,neighbor_agg,self_radius_k,radius_quantile,radius_train,radius_eval,recall,precision,outside,train_to_eval_coverage,eval_to_train_coverage,mean_nn_eval_to_train,median_nn_eval_to_train,p90_nn_eval_to_train,mean_nn_train_to_eval,median_nn_train_to_eval,p90_nn_train_to_eval,kl_method,kl_knn_k,kl_bins,kl_eps,kl_eval_to_train,kl_train_to_eval,n_train_vectors,n_eval_vectors,kl_eval_to_train_hist,kl_train_to_eval_hist,kl_eval_to_train_hist_log1p_linear,kl_train_to_eval_hist_log1p_linear,kl_eval_to_train_hist_radius,kl_train_to_eval_hist_radius,kl_eval_to_train_hist_median,kl_train_to_eval_hist_median,kl_eval_to_train_hist_rank,kl_train_to_eval_hist_rank
spair_2d_warp_50_50,train,flyingthings,test,flow,1,first,1,0.95,2.486032009124756,6.390282559394828,0.005526,0.2030785344448199,0.7969214655551801,0.005526,0.2030785344448199,104.02713775634766,25.262386322021484,64.96432342529297,16.13532829284668,11.135927200317383,32.82828598022463,knn,20,50,1e-06,3.8924229635519385,5.633417510019206,861189,1000000,0.49170454549343734,0.4999272278077838,0.6426936904375551,0.4941255978878472,4.236596094464044,1.9858566719543158,0.020537985267303605,0.016657989680350246,0.4917044222346393,0.4999269309090521
spair_2d_warp_50_50,train,tss,val,flow,1,first,1,0.95,2.486032009124756,6.168407607078552,0.008008,0.24313245988975707,0.7568675401102429,0.008008,0.24313245988975707,42.41840362548828,24.263660430908203,111.70731735229492,18.282861709594727,11.515751838684082,42.83356170654298,knn,20,50,1e-06,3.904419463551939,5.820269060607986,861189,1000000,1.29022663539291,0.3549838848641279,1.155596924638722,0.35616792975902895,4.706816631583745,1.4939066939514918,0.07265013009737842,0.061807710975519604,1.2902265190970623,0.3549838601054034
spair_2d_warp_50_50,train,middlebury,val,flow,1,first,1,0.95,2.486032009124756,2.1497166395187377,0.005151,0.0030968811724255653,0.9969031188275744,0.005151,0.0030968811724255653,26.561534881591797,24.745838165283203,44.632835388183594,68.64253997802734,61.95716857910156,123.3397918701172,knn,20,50,1e-06,7.509894213551939,9.833987884234391,861189,1000000,0.990157823209141,5.241724787223382,0.9882315530690954,4.877504001654962,1.2203558346320529,7.33016375984597,0.030049432317872698,0.034017323419284214,0.9901579215434778,5.241723462902965
spair_2d_warp_30_70,train,kitti2015,val,flow,1,first,1,0.95,2.496151924133301,2.0486514925956714,0.022547,0.003287,0.996713,0.022547,0.003287,17.759552001953125,13.333101272583008,36.28579902648925,75.58646392822266,66.18370056152344,142.5834762573242,knn,20,50,1e-06,6.8774440000005,9.8055460000005,1000000,1000000,1.5333332956131462,2.5589103169553984,1.536402247332339,2.999509971343068,1.8264884293996007,4.581873907609611,0.1834651950330369,0.07243106167431115,1.5333333614817506,2.5589100214485136
spair_2d_warp_30_70,train,kitti2012,val,flow,1,first,1,0.95,2.496151924133301,2.8009579181671143,0.019662,0.005895,0.994105,0.019662,0.005895,19.074851989746094,14.7006196975708,39.95355796813964,80.09976959228516,71.74208068847656,144.07171783447265,knn,20,50,1e-06,6.9534030000005,10.2941280000005,1000000,1000000,1.7998704331989108,3.5329986918974203,1.8028429531035302,3.326445510127285,1.6161807889678435,2.412615318808822,0.23839449582245337,0.10952331335020737,1.799869065030055,3.532997456450276
spair_2d_warp_30_70,train,spair,test,flow,1,first,1,0.95,2.496151924133301,41.9192665100098,0.004418793398863739,0.837706,0.16229400000000005,0.004418793398863739,0.837706,88.32081604003906,65.85551452636719,203.57332763671874,29.87628746032715,26.153104782104492,49.97816200256347,knn,20,50,1e-06,4.703601617905768,5.130987346989442,1000000,11089,1.3189553305946482,0.756122734356462,6.203501695825423,0.7745974535206699,4.494257484000048,9.39728295109443,0.6740434394413719,0.4842656457009049,1.3189555483932778,0.7561230448811245
spair_2d_warp_30_70,train,pfpascal,test,flow,1,first,1,0.95,2.496151924133301,52.865956306457505,0.007042253521126761,0.8983,0.10170000000000001,0.007042253521126761,0.8983,31.64488983154297,24.503154754638672,62.73868026733399,33.029666900634766,30.04227066040039,53.10772132873535,knn,20,50,1e-06,2.255218882873625,4.352083843693703,1000000,2414,0.37748955555052593,0.25887536752331647,0.570619731503219,0.25889620527319934,3.907949864700553,12.695274815050942,0.3369511261508762,0.2432393531651325,0.37748990724731185,0.2588762783321107
spair_2d_warp_30_70,train,pfwillow,test,flow,1,first,1,0.95,2.496151924133301,31.55690164566035,0.00811111111111111,0.636661,0.36333899999999997,0.00811111111111111,0.636661,33.58176803588867,23.23550033569336,73.44281005859376,31.289438247680664,25.623573303222656,57.02727890014648,knn,20,50,1e-06,2.925206272055325,4.598571298354583,1000000,9000,0.22328327045073415,0.15793876387882302,0.3428404621299381,0.16468232578373548,3.7027534991332622,4.860039928346151,0.20609152002916684,0.15021082725497287,0.2232830212517603,0.15793858879212708
spair_2d_warp_30_70,train,pointodyssey,test,flow,1,first,1,0.95,2.496151924133301,1.419727087020874,0.028695,0.000325,0.999675,0.028695,0.000325,17.64620590209961,15.680482864379883,33.35544967651367,79.09090423583984,74.401611328125,135.93077087402344,knn,20,50,1e-06,40.8134810000005,10.1586780000005,1000000,1000000,1.9629526313813497,8.743263715829224,1.954849616514852,8.349876147820606,2.928005827400375,16.62244165769355,0.22252428129360224,0.14545137549332895,1.9631850966978392,8.74328830493427
spair_2d_warp_30_70,train,flyingthings,test,flow,1,first,1,0.95,2.496151924133301,6.390282559394828,0.006618,0.185723,0.814277,0.006618,0.185723,102.38166046142578,23.59079360961914,63.11237335205078,17.549646377563477,11.979921340942383,36.462913513183594,knn,20,50,1e-06,3.8410392500005,5.5026695000005,1000000,1000000,0.30921191023907313,0.31089882960840076,0.44479577563709044,0.3080091396033522,3.387321386916427,1.626519916566075,0.024317102318083685,0.02022720816685016,0.3092123153264452,0.31089954311998125
spair_2d_warp_30_70,train,tss,val,flow,1,first,1,0.95,2.496151924133301,6.168407607078552,0.009399,0.232642,0.767358,0.009399,0.232642,40.49735641479492,22.51120948791504,108.0347877502441,19.86463165283203,12.379505157470703,47.10972862243652,knn,20,50,1e-06,3.8687232500005,5.6572450000005,1000000,1000000,0.6517503772557665,0.2552971855093094,1.0887935506127704,0.2569153932913336,3.483493034959292,1.2519813773056907,0.07302484620155739,0.06072985341207204,0.6517503508191798,0.2552970956767173
spair_2d_warp_30_70,train,middlebury,val,flow,1,first,1,0.95,2.496151924133301,2.1497166395187377,0.008018,0.003116,0.996884,0.008018,0.003116,24.490327835083008,21.235782623291016,42.870334243774415,72.1635971069336,65.92793273925781,130.49100646972656,knn,20,50,1e-06,7.2774250000005,9.6429190000005,1000000,1000000,1.0865371928656584,1.6491404106151477,1.0861633978823908,1.702980830840463,1.304555297588156,2.292787795678457,0.11314678727544389,0.05599932308199379,1.086535985550365,1.6491390172874676
synthetic,train,kitti2015,val,flow,1,first,1,0.95,9.273618698120117,2.0486514925956714,0.944711,0.009737,0.990263,0.944711,0.009737,5.474892616271973,4.594125747680664,7.952210092544554,77.76336669921875,62.339332580566406,165.08963165283203,knn,20,50,1e-06,4.8466370000005,5.8254000000005,1000000,1000000,2.3712610838058374,7.0292437142418684,2.3746417190155955,6.465806802509338,4.715188365527148,18.603693590582935,0.37923360820262864,0.7145311825209626,2.371262305726386,7.0292438414952825
synthetic,train,kitti2012,val,flow,1,first,1,0.95,9.273618698120117,2.8009579181671143,0.948711,0.021574,0.978426,0.948711,0.021574,5.160598278045654,4.503732681274414,7.842375707626342,77.08880615234375,62.92010498046875,159.70265655517576,knn,20,50,1e-06,4.6045935000005,5.9518660000005,1000000,1000000,2.3548892370125447,8.796426431751827,2.3576638261205196,8.222019407999372,3.900336751385553,18.125853343618246,0.3344279632733196,0.6446209202611984,2.3548892370125447,8.796426431751827
synthetic,train,spair,test,flow,1,first,1,0.95,9.273618698120117,41.9192665100098,0.30273243755072593,0.821036,0.178964,0.30273243755072593,0.821036,25.105419158935547,14.059910774230957,59.278376770019534,30.440780639648438,26.88003158569336,51.00480575561524,knn,20,50,1e-06,1.7573452278457986,1.694498346989442,1000000,11089,0.9061711584150882,0.5988300381506355,1.0713515909773865,0.6086148686823266,1.2542569861740602,0.7614885881065877,0.3813510035095748,0.25850811097172954,0.9061711584150882,0.5988300381506355
synthetic,train,pfpascal,test,flow,1,first,1,0.95,9.273618698120117,52.865956306457505,0.6789560894780448,0.880684,0.11931599999999998,0.6789560894780448,0.880684,8.626368522644043,7.4413275718688965,14.29928150177004,34.46837615966797,29.11765480041504,56.40816307067871,knn,20,50,1e-06,0.25141902721393183,0.8320323436937027,1000000,2414,2.9323975807314095,6.299370498416534,3.308159213508742,3.5336648194668436,0.28350702719764387,0.29575558982488087,0.012937709519928264,0.012703986486883685,2.932397082894296,6.2993546751875495
synthetic,train,pfwillow,test,flow,1,first,1,0.95,9.273618698120117,31.55690164566035,0.6407777777777778,0.603907,0.39609300000000003,0.6407777777777778,0.603907,9.343733787536621,7.6747894287109375,16.0878870010376,33.39891052246094,26.746360778808594,61.43862190246581,knn,20,50,1e-06,1.0202030168469918,1.194346798354582,1000000,9000,2.0632326389819244,2.822398791576882,2.1481600873592086,2.6106191010596427,0.012080569249051884,0.012723795404900325,0.012224425283856854,0.012675361009040365,2.0632326166697545,2.8223989778431595
synthetic,train,pointodyssey,test,flow,1,first,1,0.95,9.273618698120117,1.419727087020874,0.938657,0.000865,0.999135,0.938657,0.000865,5.63105583190918,5.478651523590088,8.556303977966309,75.93616485595703,61.432891845703125,152.39454650878906,knn,20,50,1e-06,39.1760290000005,5.9414980000005,1000000,1000000,3.061272426345752,21.59685502961395,3.0684254975215306,21.794304401860558,7.658872187415422,23.534597049071756,0.337406736682475,1.6032513403324666,3.062187218373792,21.597535246164902
synthetic,train,flyingthings,test,flow,1,first,1,0.95,9.273618698120117,6.390282559394828,0.669454,0.247435,0.752565,0.669454,0.247435,82.10679626464844,7.264052391052246,21.92527503967285,20.242694854736328,10.865287780761719,48.45883483886719,knn,20,50,1e-06,1.9670302500005,1.8658415000005,1000000,1000000,0.15513329434923673,0.17512416327899633,0.2119798796864477,0.18024337889411185,0.4813731564491353,0.49668283770548494,0.10114825224400556,0.11483051498478089,0.1551333769977744,0.17512421426395053
synthetic,train,tss,val,flow,1,first,1,0.95,9.273618698120117,6.168407607078552,0.666006,0.273834,0.726166,0.666006,0.273834,11.830985069274902,7.260951995849609,21.868502998352042,21.572965621948242,11.324405670166016,51.72710609436035,knn,20,50,1e-06,1.8180795000005,2.0315136250005,1000000,1000000,0.18322319943187934,0.21931905380250052,0.1833105531529944,0.22760165582560443,0.4454969361312762,0.5092482433995434,0.21493141309715397,0.2347192079871015,0.18322332327599655,0.21931916141236027
synthetic,train,middlebury,val,flow,1,first,1,0.95,9.273618698120117,2.1497166395187377,0.84585,0.005716,0.994284,0.84585,0.005716,6.839494228363037,6.3457136154174805,10.175912475585937,71.09245300292969,57.009681701660156,146.3676986694336,knn,20,50,1e-06,5.1137700000005,5.5478175000005,1000000,1000000,2.592088666064048,13.968287952959153,2.493876643315981,14.130624933309575,4.861823414941971,21.929170962389204,0.3253234490465609,0.5592366033089882,2.592088666064048,13.968287952934155
synthetic_small_zoom,train,kitti2015,val,flow,1,first,1,0.95,3.872983455657959,2.0486514925956714,0.73509,0.137525,0.862475,0.73509,0.137525,5.124030113220215,2.327622890472412,12.466174030303952,31.13056182861328,7.400829315185547,107.84262771606446,knn,20,50,1e-06,2.9496932500005,4.2560480000005,1000000,1000000,0.5431036804269866,1.3610163116990084,0.540867933515404,1.7194718905638793,1.2795317614183408,4.273907351286614,0.3999426382554249,0.5441674460223329,0.5433069492216787,1.3610897776607394
synthetic_small_zoom,train,kitti2012,val,flow,1,first,1,0.95,3.872983455657959,2.8009579181671143,0.854933,0.242199,0.757801,0.854933,0.242199,3.028695583343506,2.184584140777588,4.892372512817383,25.76936149597168,7.876060485839844,87.2190200805664,knn,20,50,1e-06,2.0182763750005,4.2194095000005,1000000,1000000,0.7260705833286071,1.8415294934732114,0.7238274602987891,2.0257529571554342,1.0550002998074188,3.603957811956598,0.7033887686369006,0.9600111792999274,0.7260707256811234,1.841529593861176
synthetic_small_zoom,train,spair,test,flow,1,first,1,0.95,3.872983455657959,41.9192665100098,0.013166200739471548,0.811012,0.18898800000000004,0.013166200739471548,0.811012,102.73236083984375,87.38240814208984,203.4910858154298,30.718915939331055,26.254343032836914,54.424958801269526,knn,20,50,1e-06,6.476060353758866,4.950580346989441,1000000,11089,1.755561738172267,1.1258694048970408,5.330267778060943,1.139774129392303,4.3683431321731225,4.696739199446683,0.2512062897567971,0.18152173365861007,1.7555617515928301,1.1258694524865915
synthetic_small_zoom,train,pfpascal,test,flow,1,first,1,0.95,3.872983455657959,52.865956306457505,0.06213753106876554,0.996086,0.003913999999999973,0.06213753106876554,0.996086,43.85862350463867,34.34575653076172,96.27863006591798,23.935096740722656,23.14583969116211,34.651085662841794,knn,20,50,1e-06,3.7230487538735213,3.342147843693703,1000000,2414,1.228437570129646,0.7841789117816919,1.9714283788748843,0.7921808596696756,3.6909821285453237,6.801569755348897,0.8586992097524951,0.5510094130645999,1.2284375701234693,0.7841788586044804
synthetic_small_zoom,train,pfwillow,test,flow,1,first,1,0.95,3.872983455657959,31.55690164566035,0.07211111111111111,0.705552,0.29444800000000004,0.07211111111111111,0.705552,48.07456588745117,39.008358001708984,103.64138717651369,26.918075561523438,22.495193481445312,49.171958923339844,knn,20,50,1e-06,4.671604099203763,3.795388298354582,1000000,9000,0.7020935944200575,0.5054439411011045,0.951322371398296,0.5152329094202027,3.2504941982075795,2.045046111073977,0.3584630244624179,0.22475458841112503,0.7020939873879155,0.5054450410336024
synthetic_small_zoom,train,pointodyssey,test,flow,1,first,1,0.95,3.872983455657959,1.419727087020874,0.747667,0.01368,0.98632,0.747667,0.01368,3.288831949234009,2.6459438800811768,6.373507022857666,15.67939567565918,12.534951210021973,31.308944702148438,knn,20,50,1e-06,36.8670530000005,3.6383752500005,1000000,1000000,1.4598901265317101,12.078713451407914,1.4410442545528175,11.385698444040244,3.783170223813779,20.566008610795603,0.233229008352532,0.37976118297862593,1.4585614753890528,12.075221657829273
