dataset1,split1,dataset2,split2,mmd2,mmd,num_vectors1,num_vectors2
sintel,train,pointodyssey,train,0.05187763273715973,0.22776661901419998,4263936,163840
sintel,train,synthetic,train,0.07056047767400742,0.2656322225822903,4263936,163840
sintel,train,synthetic_small_zoom,train,0.07376377284526825,0.27159486895975826,4263936,163840
sintel,train,synthetic_large_zoom,train,0.07444119453430176,0.27283913673500315,4263936,163840
sintel,train,synthetic_random_flipping,train,0.07519339770078659,0.27421414569782243,4263936,163840
sintel,train,spair_synthetic_50_50,train,0.042877860367298126,0.2070696992978406,4263936,163840
sintel,train,spair_synthetic_70_30,train,0.03217840939760208,0.17938341449978612,4263936,163840
sintel,train,spair,train,0.05963548272848129,0.24420377296119175,4263936,163840
sintel,train,flyingthings,train,0.016926398500800133,0.13010149307675195,4263936,163840
sintel,train,pointodyssey,test,0.04295959696173668,0.20726697026235674,4263936,163840
sintel,train,synthetic,val,0.07483989000320435,0.2735688030518179,4263936,163840
sintel,train,kitti2012,val,0.01351653691381216,0.11626064215293222,4263936,163840
sintel,train,kitti2015,val,0.020000096410512924,0.14142169709953606,4263936,163840
sintel,train,spair,test,0.08653408288955688,0.2941667603410638,4263936,163840
sintel,train,pfpascal,test,0.053429510444402695,0.23114824343784812,4263936,163840
sintel,train,pfwillow,test,0.11776864528656006,0.3431743657188865,4263936,163840
sintel,train,flyingthings,test,0.018274150788784027,0.13518191738832538,4263936,163840
sintel,train,tss,val,0.044481001794338226,0.21090519622412868,4263936,163840
sintel,train,middlebury,val,0.028814297169446945,0.16974774569768797,4263936,163840
pointodyssey,train,synthetic,train,0.08628977090120316,0.2937512057868072,163840,163840
pointodyssey,train,synthetic_small_zoom,train,0.09017826616764069,0.3002969633007312,163840,163840
pointodyssey,train,synthetic_large_zoom,train,0.09172996878623962,0.302869557377825,163840,163840
pointodyssey,train,synthetic_random_flipping,train,0.09291914850473404,0.30482642356714096,163840,163840
pointodyssey,train,spair_synthetic_50_50,train,0.047727130353450775,0.21846539852674787,163840,163840
pointodyssey,train,spair_synthetic_70_30,train,0.038570716977119446,0.196394289573601,163840,163840
pointodyssey,train,spair,train,0.035502173006534576,0.18842020328652279,163840,163840
pointodyssey,train,flyingthings,train,0.03922642022371292,0.19805660863428143,163840,163840
pointodyssey,train,pointodyssey,test,0.04619836062192917,0.21493803902969147,163840,163840
pointodyssey,train,synthetic,val,0.09030468761920929,0.30050738363509355,163840,163840
pointodyssey,train,kitti2012,val,0.053868368268013,0.232095601569726,163840,163840
pointodyssey,train,kitti2015,val,0.06232476979494095,0.2496492935999238,163840,163840
pointodyssey,train,spair,test,0.03723111003637314,0.19295364737773976,163840,163840
pointodyssey,train,pfpascal,test,0.03002772107720375,0.17328508613612353,163840,163840
pointodyssey,train,pfwillow,test,0.10247915238142014,0.3201236517057434,163840,163840
pointodyssey,train,flyingthings,test,0.028411192819476128,0.16855620077432965,163840,163840
pointodyssey,train,tss,val,0.018712449818849564,0.1367934567837569,163840,163840
pointodyssey,train,middlebury,val,0.037489525973796844,0.19362212160235423,163840,163840
synthetic,train,synthetic_small_zoom,train,0.0012665775138884783,0.03558900832965817,163840,163840
synthetic,train,synthetic_large_zoom,train,0.0012694812612608075,0.03562978053904918,163840,163840
synthetic,train,synthetic_random_flipping,train,0.0014229788212105632,0.03772239150969306,163840,163840
synthetic,train,spair_synthetic_50_50,train,0.010681327432394028,0.10335050765426373,163840,163840
synthetic,train,spair_synthetic_70_30,train,0.025569817051291466,0.15990565046705343,163840,163840
synthetic,train,spair,train,0.08550146222114563,0.2924063306789811,163840,163840
synthetic,train,flyingthings,train,0.052605390548706055,0.2293586504771644,163840,163840
synthetic,train,pointodyssey,test,0.055173955857753754,0.23489137033478635,163840,163840
synthetic,train,synthetic,val,0.0018829659093171358,0.04339315509751666,163840,163840
synthetic,train,kitti2012,val,0.0641089379787445,0.2531974288549244,163840,163840
synthetic,train,kitti2015,val,0.06191955506801605,0.24883640221642825,163840,163840
synthetic,train,spair,test,0.12910544872283936,0.3593124666955481,163840,163840
synthetic,train,pfpascal,test,0.09218314290046692,0.3036167697945338,163840,163840
synthetic,train,pfwillow,test,0.15173572301864624,0.38953269826632814,163840,163840
synthetic,train,flyingthings,test,0.06551206111907959,0.25595324010271797,163840,163840
synthetic,train,tss,val,0.08033831417560577,0.2834401421386988,163840,163840
synthetic,train,middlebury,val,0.0616263709962368,0.2482465931211077,163840,163840
synthetic_small_zoom,train,synthetic_large_zoom,train,0.0018367599695920944,0.04285743773946472,163840,163840
synthetic_small_zoom,train,synthetic_random_flipping,train,0.0019456699956208467,0.04410974943956094,163840,163840
synthetic_small_zoom,train,spair_synthetic_50_50,train,0.012707337737083435,0.11272682793853216,163840,163840
synthetic_small_zoom,train,spair_synthetic_70_30,train,0.029399361461400986,0.17146241996834463,163840,163840
synthetic_small_zoom,train,spair,train,0.09071408957242966,0.3011877978478372,163840,163840
synthetic_small_zoom,train,flyingthings,train,0.0555921345949173,0.23577984348734585,163840,163840
synthetic_small_zoom,train,pointodyssey,test,0.05879445746541023,0.24247568427660995,163840,163840
synthetic_small_zoom,train,synthetic,val,0.0009640423813834786,0.031049031891243865,163840,163840
synthetic_small_zoom,train,kitti2012,val,0.06729023903608322,0.2594036218638499,163840,163840
synthetic_small_zoom,train,kitti2015,val,0.06442838907241821,0.2538274789545415,163840,163840
synthetic_small_zoom,train,spair,test,0.1327691376209259,0.3643749958777714,163840,163840
synthetic_small_zoom,train,pfpascal,test,0.09600415080785751,0.3098453659615672,163840,163840
