train_dataset,context_id,benchmark,variant,actual,L,g,g_global_gain,g_variant_gain,g_context_gain,g_shrink_gain,g_benchsim_gain,g_profilesim_gain,gain_global,gain_variant,gain_context,gain_shrink,gain_benchsim,gain_profilesim
synthetic,flyingthings|glunet|False|True,flyingthings,glunet|False|True,56.1849,57.34401468148533,0.12378518223761663,0.27059266194758846,0.22984600561309113,0.22984600561309113,0.22984600561309113,0.7444314370946534,0.8691676375641263,2.1859858914951698,1.8568135657132316,1.8568135657132316,1.8568135657132316,6.013897815860151,7.021580627442806
synthetic,flyingthings|glunet|True|False,flyingthings,glunet|True|False,72.0776,71.66140036855569,0.1533436756923359,0.33520711161345706,0.597085609593736,0.597085609593736,0.597085609593736,1.3874885934853267,1.480548212424432,2.1859858914951698,3.8937739486022918,3.8937739486022918,3.8937739486022918,9.048228348648312,9.655097973489035
synthetic,flyingthings|glunet|True|True,flyingthings,glunet|True|True,78.4335,78.06614600908767,0.1533436756923359,0.33520711161345706,0.43313378808726155,0.43313378808726155,0.43313378808726155,1.3440399598787305,1.4771215221174063,2.1859858914951698,2.824595055072816,2.824595055072816,2.824595055072816,8.764886806126727,9.632751500499168
synthetic,flyingthings|raft|True|False,flyingthings,raft|True|False,65.58855,31.05188446257316,0.15944902476552003,0.3485533185500907,0.37360896153593487,0.37360896153593487,0.37360896153593487,0.8905814581952134,1.021645045352607,2.1859858914951698,2.3431247828912762,2.3431247828912762,2.3431247828912762,5.5853678597587555,6.407345838928781
synthetic_2d_warp,flyingthings|catspp|False|False,flyingthings,catspp|False|False,62.5568,39.0943148916591,0.13169127099670583,0.287875260431866,0.2513055726040057,0.2513055726040057,0.2513055726040057,0.7690380226255875,0.8605228185810695,2.1859858914951698,1.9082933189269011,1.9082933189269011,1.9082933189269011,5.839703852845528,6.534395272125477
synthetic_2d_warp,flyingthings|catspp|False|True,flyingthings,catspp|False|True,58.9743,47.551163059149104,0.13169127099670583,0.287875260431866,0.261627815056989,0.261627815056989,0.261627815056989,0.8489619506719287,0.9681049399361424,2.1859858914951698,1.986675449912952,1.986675449912952,1.986675449912952,6.446607616788548,7.351322017086151
synthetic_2d_warp,flyingthings|catspp|True|False,flyingthings,catspp|True|False,82.2203,53.770691091091045,0.15015246130140766,0.3282311619781516,0.3019642850140432,0.3019642850140432,0.3019642850140432,1.13086703191322,1.446945951872079,2.1859858914951698,2.0110511835560057,2.0110511835560057,2.0110511835560057,7.531458506318992,9.636511711703218
synthetic_2d_warp,flyingthings|catspp|True|True,flyingthings,catspp|True|True,81.6201,53.297837318403914,0.15015246130140766,0.3282311619781516,0.271280742988747,0.271280742988747,0.271280742988747,1.1283140863658234,1.444212691814891,2.1859858914951698,1.8067019390657417,1.8067019390657417,1.8067019390657417,7.514456150678135,9.618308479911356
synthetic_2d_warp,flyingthings|glunet|False|False,flyingthings,glunet|False|False,71.3364,64.33300963936219,0.13169127099670583,0.287875260431866,0.26277790185128014,0.26277790185128014,0.26277790185128014,0.8459695053656142,0.962508979588297,2.1859858914951698,1.995408654365963,1.995408654365963,1.995408654365963,6.423884430326256,7.3088289930193895
synthetic_2d_warp,flyingthings|glunet|False|True,flyingthings,glunet|False|True,56.8539,58.04110470480039,0.13169127099670583,0.287875260431866,0.24452613847270083,0.24452613847270083,0.24452613847270083,0.7919778470149365,0.9246808772337903,2.1859858914951698,1.8568135657132316,1.8568135657132316,1.8568135657132316,6.013897815860151,7.021580627442806
