ctx_rho_g,ctx_rho_g_lo,ctx_rho_g_hi,cent_rho_g,cent_rho_g_lo,cent_rho_g_hi,ctx_rho_L,ctx_rho_L_lo,ctx_rho_L_hi,ctx_rho_Lg,ctx_rho_Lg_lo,ctx_rho_Lg_hi,abs_r_Lg,abs_r_Lg_lo,abs_r_Lg_hi,target,split,family,label,head,n_rows
0.007914264608690755,-0.06456806477746653,0.09236994949494952,0.09738209809561421,-0.006093263483742534,0.16922837171000527,0.04365881032547699,-0.023979797979797976,0.12222222222222222,0.047474747474747475,-0.0240050505050505,0.12794612794612795,0.5838363158314138,0.2983393889842846,0.732811173710168,peak_pck,LOBO,motion_precision,shuffle,g_zridge,891
,,,,,,0.04365881032547699,-0.026005050505050507,0.09621212121212121,0.04365881032547699,-0.026005050505050507,0.09621212121212121,0.5839580884822625,0.2851653174304582,0.7168930990930179,peak_pck,LOBO,motion_precision,shuffle,g_rank,891
,,,,,,0.04365881032547699,-0.008982323232323227,0.10764141414141418,0.04365881032547699,-0.008982323232323227,0.10764141414141418,0.5839580884822625,0.32603280763983933,0.7308522451396945,peak_pck,LOBO,motion_precision,shuffle,g_gbm,891
0.22163727256019708,0.13572979797979798,0.2902923868217291,0.2593567456141366,0.14822550969870874,0.3400786662526917,0.6342312008978676,0.5436578282828284,0.7587853535353537,0.640628507295174,0.5572929292929293,0.7521489898989898,0.24435250876537803,0.13263654713553907,0.49773601322983,peak_pck,LOBO,motion_precision,uniform_level,g,891
0.22163727256019708,0.15261868686868685,0.288097009600707,0.2526287972220345,0.14805216339792115,0.33677601661343004,0.6342312008978676,0.560050505050505,0.7414583333333334,0.6447811447811448,0.5727525252525252,0.7578535353535354,0.2387166643467602,0.12418095387723153,0.4191486489290837,peak_pck,LOBO,motion_precision,uniform_level,g_zridge,891
,,,,,,0.6342312008978676,0.5270252525252525,0.7132996632996634,0.6342312008978676,0.5270252525252525,0.7132996632996634,0.22077052762215568,0.08466712497094386,0.47580733269807524,peak_pck,LOBO,motion_precision,uniform_level,g_rank,891
,,,,,,0.6342312008978676,0.5506641414141414,0.7163059163059166,0.6342312008978676,0.5506641414141414,0.7163059163059166,0.22077052762215568,0.10492303726444582,0.43982494264206223,peak_pck,LOBO,motion_precision,uniform_level,g_gbm,891
0.36075466835977493,0.24214210354976334,0.4726249652571186,0.1674131979723456,0.10791928603441082,0.2751782220662357,0.6542087542087541,0.5921574074074074,0.7145606060606061,0.6657687991021325,0.6079882154882155,0.7229040404040403,0.7241141528723913,0.45046631669598425,0.8846796216381422,peak_pck,LOBO,motion_recall,main,g,891
0.36075466835977493,0.2647234501056035,0.4645399484221019,0.16814176497338781,0.0990516545407488,0.2520076595636278,0.6542087542087541,0.5920454545454545,0.7197979797979798,0.6579124579124578,0.6022790404040405,0.7274747474747474,0.7232776529971553,0.4733515913352712,0.8653945833433693,peak_pck,LOBO,motion_recall,main,g_zridge,891
,,,,,,0.6542087542087541,0.585689393939394,0.7138047138047137,0.6542087542087541,0.585689393939394,0.7138047138047137,0.7248091582801284,0.45923328408730407,0.8801141430644822,peak_pck,LOBO,motion_recall,main,g_rank,891
,,,,,,0.6542087542087541,0.5921574074074074,0.715151515151515,0.6542087542087541,0.5921574074074074,0.715151515151515,0.7248091582801284,0.4606616404318488,0.8800589912481445,peak_pck,LOBO,motion_recall,main,g_gbm,891
-0.0580285277929671,-0.1053872040579428,-0.004040404040404042,-0.06549398921095853,-0.16137307808816917,0.03852413686950163,0.04365881032547699,-0.008919191919191927,0.09797979797979799,0.036924803591470254,-0.021045454545454534,0.09165151515151519,0.5838066196271972,0.33302270731094313,0.7264699517986815,peak_pck,LOBO,motion_recall,shuffle,g,891
-0.07216994193438125,-0.12559147250337774,-0.01155808080808079,-0.029862008245085333,-0.14470831394305708,0.062294317334232636,0.04365881032547699,-0.01944949494949495,0.09629629629629628,0.03838383838383838,-0.027934343434343433,0.09545454545454544,0.5838737488566217,0.3171403631809899,0.7483598413457843,peak_pck,LOBO,motion_recall,shuffle,g_zridge,891
,,,,,,0.04365881032547699,-0.008952020202020197,0.09629629629629628,0.04365881032547699,-0.008952020202020197,0.09629629629629628,0.5839580884822625,0.281397497941407,0.7265280673249563,peak_pck,LOBO,motion_recall,shuffle,g_rank,891
,,,,,,0.04365881032547699,-0.019222222222222227,0.09458922558922561,0.04365881032547699,-0.019222222222222227,0.09458922558922561,0.5839580884822625,0.3100784505482522,0.7466228557633704,peak_pck,LOBO,motion_recall,shuffle,g_gbm,891
0.36075466835977493,0.24842242276938473,0.4930707070707071,0.1674131979723456,0.09763973863583798,0.2913662859105833,0.6342312008978676,0.5365492424242425,0.758196127946128,0.6804713804713806,0.5991919191919192,0.7752651515151515,0.22426191032853887,0.10823586970133882,0.47441824683608375,peak_pck,LOBO,motion_recall,uniform_level,g,891
0.36075466835977493,0.28166071844373997,0.47396028536794516,0.16814176497338781,0.11668905194999785,0.29161077537941166,0.6342312008978676,0.5302878787878786,0.7163059163059166,0.684736251402918,0.6027929292929293,0.7523809523809524,0.22687748579544753,0.11756840322088997,0.4264342742065938,peak_pck,LOBO,motion_recall,uniform_level,g_zridge,891
,,,,,,0.6342312008978676,0.5284494949494949,0.7636363636363637,0.6342312008978676,0.5284494949494949,0.7636363636363637,0.22077052762215568,0.1090865275882435,0.5786513540399153,peak_pck,LOBO,motion_recall,uniform_level,g_rank,891
,,,,,,0.6342312008978676,0.5435909090909091,0.7169399350649355,0.6342312008978676,0.5435909090909091,0.7169399350649355,0.22077052762215568,0.1099265873730569,0.5762415852912254,peak_pck,LOBO,motion_recall,uniform_level,g_gbm,891
0.22581369248035918,-0.010993990485149322,0.38170993604820613,0.1817179539423419,0.011403147034746128,0.3471775480198542,-0.6342312008978676,-0.6876025677860487,-0.5013097683987983,0.16913580246913582,-0.058347754053822184,0.3285634221772733,0.45230739863916036,0.3352509919592828,0.5561837033940593,peak_pck,JOINT,motion,main,g,891
0.2144781144781145,0.0237390747113501,0.3740218997108862,0.14260830468120697,-0.033706664703044474,0.33372751145266366,-0.6342312008978676,-0.6897033140982199,-0.5031477789923342,0.09337822671156006,-0.07550047939453051,0.233713502246857,0.2828285716045534,0.17586469757939457,0.39460474954074864,peak_pck,JOINT,motion,main,g_zridge,891
,,,,,,-0.6342312008978676,-0.6745131936936111,-0.5137149768770614,-0.6342312008978676,-0.6745131936936111,-0.5137149768770614,-0.015096639728041022,-0.0818477682900134,0.053860880909485605,peak_pck,JOINT,motion,main,g_rank,891
,,,,,,-0.6342312008978676,-0.6743538200595937,-0.5168775814996031,-0.6342312008978676,-0.6743538200595937,-0.5168775814996031,-0.015096639728041022,-0.07107900497030224,0.06457761190411673,peak_pck,JOINT,motion,main,g_gbm,891
-0.07800224466891134,-0.1487252158295666,0.014468283176848975,-0.024605043135191434,-0.11719157677353206,0.046643941203773444,-0.022671156004489327,-0.09470738945583833,0.05728753627720765,-0.0468013468013468,-0.10508845460171823,0.04576653476865652,0.00021631722040044268,-0.05813129348877393,0.056411970307705166,peak_pck,JOINT,motion,shuffle,g,891
-0.04882154882154882,-0.1151262517462435,0.038205279861723916,0.018499217388908536,-0.07991027097216237,0.07355412308018844,-0.022671156004489327,-0.08822170304831323,0.06259300126616293,-0.03232323232323233,-0.10523775262701004,0.05108421688101459,-0.01321916462923364,-0.06321310696088005,0.060673207622243694,peak_pck,JOINT,motion,shuffle,g_zridge,891
,,,,,,-0.022671156004489327,-0.09265535939939196,0.04354794441202932,-0.022671156004489327,-0.09265535939939196,0.04354794441202932,0.013857384430943021,-0.03854692846222752,0.07478854517098572,peak_pck,JOINT,motion,shuffle,g_rank,891
,,,,,,-0.022671156004489327,-0.10041415252800068,0.0551308938002596,-0.022671156004489327,-0.10041415252800068,0.0551308938002596,0.013857384430943021,-0.03830336996368615,0.07767421750452307,peak_pck,JOINT,motion,shuffle,g_gbm,891
-0.0734006734006734,-0.21970250743992176,0.09767515587938667,-0.10715617936610505,-0.31286008152463585,0.04891116765281996,-0.6342312008978676,-0.6747267603534102,-0.511619659921674,-0.14163860830527497,-0.2771761563637622,0.017540828284130984,-0.2832792358646328,-0.40470906753928343,-0.10376606681708314,peak_pck,JOINT,appearance,main,g,891
-0.0708193041526375,-0.241782684285862,0.14001691884169645,-0.10698619096098014,-0.2763581628227525,0.10044591181020629,-0.6342312008978676,-0.6853701610783759,-0.5210224557378595,-0.14006734006734006,-0.29668608102382377,0.0636385997789834,-0.24571093070338784,-0.38406316419853476,-0.0926887739725731,peak_pck,JOINT,appearance,main,g_zridge,891
,,,,,,-0.6342312008978676,-0.6772174451337287,-0.5080983327692419,-0.6342312008978676,-0.6772174451337287,-0.5080983327692419,-0.015096639728041022,-0.08135689857197026,0.06795919671452003,peak_pck,JOINT,appearance,main,g_rank,891
,,,,,,-0.6342312008978676,-0.6920526841198107,-0.5179515942341426,-0.6342312008978676,-0.6920526841198107,-0.5179515942341426,-0.015096639728041022,-0.07232299326301456,0.06315362785282057,peak_pck,JOINT,appearance,main,g_gbm,891
-0.015824915824915825,-0.09964086656622934,0.06618334397043331,-0.026384291888828272,-0.12774450919073083,0.045883605156256634,-0.022671156004489327,-0.09564203720863551,0.054479619255031,-0.017732884399551074,-0.09661924215083553,0.05758409900512219,0.00817534588937639,-0.04130260131650139,0.09045453435119967,peak_pck,JOINT,appearance,shuffle,g,891
-0.02918069584736251,-0.09824065390457962,0.04472270152833534,0.024575279588763353,-0.1036466514417114,0.06062472508498225,-0.022671156004489327,-0.09897331532742061,0.061322902616291884,-0.002805836139169472,-0.08075629293004676,0.08209026736065261,0.002695395691377903,-0.05321027694567891,0.0802744959224157,peak_pck,JOINT,appearance,shuffle,g_zridge,891
,,,,,,-0.022671156004489327,-0.08979228223160318,0.060777845733300875,-0.022671156004489327,-0.08979228223160318,0.060777845733300875,0.013857384430943021,-0.04216072918676469,0.08780998890823762,peak_pck,JOINT,appearance,shuffle,g_rank,891
,,,,,,-0.022671156004489327,-0.10030302955308472,0.05301031567609178,-0.022671156004489327,-0.10030302955308472,0.05301031567609178,0.013857384430943021,-0.04077378642235122,0.07639288546060174,peak_pck,JOINT,appearance,shuffle,g_gbm,891
0.3731762065095398,0.1664306193417967,0.47579658731612723,0.3327395189575492,0.15641018954044095,0.45763434755129834,-0.6342312008978676,-0.688725087790848,-0.5255925876304542,0.17373737373737375,-0.029917046483423526,0.2812591845873865,0.2209612510552892,0.09531669003895216,0.34102953319549495,peak_pck,JOINT,motion_sym,main,g,891
0.24691358024691357,0.09116980831858897,0.3784431271139979,0.31329983335391304,0.12446010493857303,0.4332490403182969,-0.6342312008978676,-0.6833799045072277,-0.5168463666698123,0.0654320987654321,-0.07609036959808356,0.1968278181178777,0.12532024440371747,0.024876662297158653,0.24194315709699482,peak_pck,JOINT,motion_sym,main,g_zridge,891
,,,,,,-0.6342312008978676,-0.7015180555193175,-0.5038633579718917,-0.6342312008978676,-0.7015180555193175,-0.5038633579718917,-0.015096639728041022,-0.08337803318133036,0.05785266905147082,peak_pck,JOINT,motion_sym,main,g_rank,891
,,,,,,-0.6342312008978676,-0.675443174901461,-0.5040511470437532,-0.6342312008978676,-0.675443174901461,-0.5040511470437532,-0.015096639728041022,-0.08711365826972735,0.0689566885245185,peak_pck,JOINT,motion_sym,main,g_gbm,891
-0.039842873176206516,-0.11352557970947881,0.04564279809074584,0.040485068411097815,-0.07177677486692352,0.10944935998164855,-0.022671156004489327,-0.09189349643420751,0.05021096271354818,-0.034455667789001124,-0.109286287295662,0.04639460471807689,-0.0044122996623457925,-0.05143913607812391,0.06798310980861558,peak_pck,JOINT,motion_sym,shuffle,g,891
0.05207631874298541,-0.01926684006121576,0.11402186396107349,0.05120106645804308,-0.03724249011877494,0.11496567867504051,-0.022671156004489327,-0.09680296832336976,0.05913790019786722,0.009315375982042644,-0.06930273611726886,0.07737459820171978,-0.0021442056648252775,-0.04935017856132621,0.07568602060420647,peak_pck,JOINT,motion_sym,shuffle,g_zridge,891
,,,,,,-0.022671156004489327,-0.10680111874521056,0.06302435794375215,-0.022671156004489327,-0.10680111874521056,0.06302435794375215,0.013857384430943021,-0.03986252273289843,0.07715765783163892,peak_pck,JOINT,motion_sym,shuffle,g_rank,891
,,,,,,-0.022671156004489327,-0.10359753745387369,0.0621505595066961,-0.022671156004489327,-0.10359753745387369,0.0621505595066961,0.013857384430943021,-0.03251271756143479,0.08117984115023279,peak_pck,JOINT,motion_sym,shuffle,g_gbm,891
0.48754208754208755,0.34915334924748426,0.558425357319426,0.411757796165739,0.3193440116434817,0.5191555480494544,-0.6342312008978676,-0.6829057232778244,-0.5141688554199288,0.017845117845117834,-0.10338936175100089,0.12013888109008941,-0.020141397886297693,-0.10592190777218202,0.07964857725389049,peak_pck,JOINT,motion_rule,main,g,891
0.5484848484848485,0.4115549820477095,0.5934537528916684,0.4444905468977359,0.3735600603682787,0.5660624334045319,-0.6342312008978676,-0.6924591398009062,-0.5139869290014751,-0.11784511784511784,-0.2095614310688516,0.027326399025378863,-0.020946999548422666,-0.10323603592390383,0.08334427537437415,peak_pck,JOINT,motion_rule,main,g_zridge,891
,,,,,,-0.6342312008978676,-0.6814020720944985,-0.5334493025019771,-0.6342312008978676,-0.6814020720944985,-0.5334493025019771,-0.015096639728041022,-0.07985219758932838,0.05363334044817614,peak_pck,JOINT,motion_rule,main,g_rank,891
,,,,,,-0.6342312008978676,-0.690933126987955,-0.5101301586771163,-0.6342312008978676,-0.690933126987955,-0.5101301586771163,-0.015096639728041022,-0.07191292138091199,0.058224963497186796,peak_pck,JOINT,motion_rule,main,g_gbm,891
0.040628507295173956,-0.038392963908957245,0.1051184007324788,0.03569311974497716,-0.033992467416158724,0.10495265151691094,-0.022671156004489327,-0.09590035367876586,0.058081753954312566,-0.0068462401795735105,-0.07646107369211945,0.059638275491388955,0.02235157271695661,-0.028578014204569003,0.0865901779639579,peak_pck,JOINT,motion_rule,shuffle,g,891
-0.0031425364758698076,-0.0752825802889502,0.07398742968823828,-0.007425780515162524,-0.07071239530900905,0.06086675239355042,-0.022671156004489327,-0.09587480502173011,0.04632394109546356,-0.02626262626262626,-0.09838548908967232,0.045717990816396846,0.016868524651669006,-0.02962302210614177,0.08373787703673265,peak_pck,JOINT,motion_rule,shuffle,g_zridge,891
,,,,,,-0.022671156004489327,-0.08552631782971384,0.0603827897750841,-0.022671156004489327,-0.08552631782971384,0.0603827897750841,0.013857384430943021,-0.03934901602364433,0.07443971044338399,peak_pck,JOINT,motion_rule,shuffle,g_rank,891
,,,,,,-0.022671156004489327,-0.09711433704442682,0.049852118899640877,-0.022671156004489327,-0.09711433704442682,0.049852118899640877,0.013857384430943021,-0.036847551058871775,0.07418172638138404,peak_pck,JOINT,motion_rule,shuffle,g_gbm,891
0.12379349046015713,-0.03040144049442682,0.2612056132452162,0.2172123841161653,0.047098938335057475,0.35160778169692697,-0.6342312008978676,-0.6804619367059589,-0.5254429525877949,-0.2804713804713805,-0.3910937910386651,-0.12314958899648261,-0.1553117507690273,-0.24834510756287922,-0.04944656298010896,peak_pck,JOINT,motion_precision,main,g,891
0.25342312008978674,0.07244476871316297,0.40806942732987705,0.2849477342765141,0.13874243784773937,0.43260370254931657,-0.6342312008978676,-0.6880666061345506,-0.5176833474633248,-0.2941638608305275,-0.40370858817734834,-0.15550788537915106,-0.11240540774445557,-0.19515696820929218,-0.012602895058430494,peak_pck,JOINT,motion_precision,main,g_zridge,891
,,,,,,-0.6342312008978676,-0.6896836098437865,-0.5274812669518059,-0.6342312008978676,-0.6896836098437865,-0.5274812669518059,-0.015096639728041022,-0.0653285367889408,0.060135011349949946,peak_pck,JOINT,motion_precision,main,g_rank,891
,,,,,,-0.6342312008978676,-0.6906066377889561,-0.5253823831985974,-0.6342312008978676,-0.6906066377889561,-0.5253823831985974,-0.015096639728041022,-0.07929436895426752,0.07320606075505838,peak_pck,JOINT,motion_precision,main,g_gbm,891
0.016498316498316495,-0.05472681031459474,0.09495212014658522,-0.0429940848102287,-0.10168213541626356,0.06464839923234728,-0.022671156004489327,-0.08698857397822711,0.044957726748798985,-0.036475869809203136,-0.11192203720051938,0.03738354067925781,0.026954904348199436,-0.02560022125848419,0.10269873743184389,peak_pck,JOINT,motion_precision,shuffle,g,891
0.016835016835016838,-0.06056863125675832,0.09016864366078382,0.14263358178975966,-0.006782100744724211,0.18101653530518474,-0.022671156004489327,-0.09282711275665452,0.04738110118689445,-0.018855218855218858,-0.08918242477441501,0.056014871347393115,0.003763995343401315,-0.05306958739103523,0.06625042938528171,peak_pck,JOINT,motion_precision,shuffle,g_zridge,891
,,,,,,-0.022671156004489327,-0.09661740547569436,0.05536256045524623,-0.022671156004489327,-0.09661740547569436,0.05536256045524623,0.013857384430943021,-0.04159195017943599,0.07580176944829581,peak_pck,JOINT,motion_precision,shuffle,g_rank,891
,,,,,,-0.022671156004489327,-0.09056606649078867,0.044666386319438096,-0.022671156004489327,-0.09056606649078867,0.044666386319438096,0.013857384430943021,-0.040305517085183463,0.09518335706861022,peak_pck,JOINT,motion_precision,shuffle,g_gbm,891
0.19494949494949496,-0.00996305335877295,0.3364253958346288,0.1376395214583104,-0.043864092747344215,0.3054094163229298,-0.6342312008978676,-0.6759683203651387,-0.5195089621078194,-0.3460157126823794,-0.46099627112781955,-0.20523121971309188,0.0427590425935522,-0.028009176937003045,0.11747557267292355,peak_pck,JOINT,motion_recall,main,g,891
0.3738496071829406,0.18504857466715396,0.45162523398713295,0.2396962676232504,0.08813875646796844,0.3563018260902424,-0.6342312008978676,-0.693018638188735,-0.52446585988926,-0.2846240179573513,-0.4109023924138574,-0.16746778224630463,0.06183596232591595,-0.006812116494650273,0.1312823560051981,peak_pck,JOINT,motion_recall,main,g_zridge,891
,,,,,,-0.6342312008978676,-0.6859769628975763,-0.513573031842712,-0.6342312008978676,-0.6859769628975763,-0.513573031842712,-0.015096639728041022,-0.07394369180897589,0.0626478912165231,peak_pck,JOINT,motion_recall,main,g_rank,891
,,,,,,-0.6342312008978676,-0.6858163345819849,-0.5095812017872464,-0.6342312008978676,-0.6858163345819849,-0.5095812017872464,-0.015096639728041022,-0.06999579892469955,0.05471303603013574,peak_pck,JOINT,motion_recall,main,g_gbm,891
0.02626262626262627,-0.05766907410384064,0.1066913035584021,0.04866823028297108,-0.044111406674549596,0.11702688480722641,-0.022671156004489327,-0.09037419593195747,0.05363795516124009,-0.030415263748597078,-0.09772805733863782,0.05891932805283028,0.011760346846627356,-0.043397934028634254,0.08531391136592334,peak_pck,JOINT,motion_recall,shuffle,g,891
0.016386083052749717,-0.05277566400268666,0.09769729793363433,0.03668596683936123,-0.038615099946428845,0.1127649642260069,-0.022671156004489327,-0.09205636127195696,0.06023304916726116,-0.024803591470258138,-0.08912541165992471,0.06301484414794592,0.012368954876767401,-0.04676850591922049,0.073891220693903,peak_pck,JOINT,motion_recall,shuffle,g_zridge,891
,,,,,,-0.022671156004489327,-0.08117952449292823,0.04499397535111843,-0.022671156004489327,-0.08117952449292823,0.04499397535111843,0.013857384430943021,-0.032302010903975026,0.07318223501713596,peak_pck,JOINT,motion_recall,shuffle,g_rank,891
,,,,,,-0.022671156004489327,-0.11086798436476077,0.05482116643755906,-0.022671156004489327,-0.11086798436476077,0.05482116643755906,0.013857384430943021,-0.03701777144982419,0.07850514660513426,peak_pck,JOINT,motion_recall,shuffle,g_gbm,891
