ctx_rho_g,cent_rho_g,ctx_rho_L,ctx_rho_Lg,MAE_Lg,abs_r_Lg,ctx_rho_g_zridge,cent_rho_g_zridge,abs_r_Lg_zridge,MAE_Lg_zridge,ctx_rho_g_rank,cent_rho_g_rank,ctx_rho_g_gbm,cent_rho_g_gbm,abs_r_Lg_gbm,n_rows,split,family,label,n_features,target
0.0373737373737373,0.0390593937446734,-0.0226711560044893,-0.0215488215488215,30.480208434235443,0.0174282142829731,0.0078563411896745,0.0044953719453999,0.0121239173650584,30.52817474956649,,,,,0.013857384430943,891,JOINT,motion_meannn_sym,shuffle,1,peak_pck
0.0038159371492704,-0.0004655544669516,-0.0226711560044893,-0.0388327721661055,30.446817981061592,0.0221071041031209,0.0006734006734006,0.1039811092174136,0.0053883295325085,30.600893545818053,,,,,0.013857384430943,891,JOINT,motion_meannn_both,shuffle,2,peak_pck
-0.0398428731762065,0.0404850684110978,-0.0226711560044893,-0.0344556677890011,30.75446218411321,-0.0044122996623457,0.0520763187429854,0.051201066458043,-0.0021442056648252,30.69720545353974,,,,,0.013857384430943,891,JOINT,motion_sym,shuffle,3,peak_pck
-0.0780022446689113,-0.0249642502836915,-0.0226711560044893,-0.0468013468013468,30.653661020405192,0.0002163172204004,-0.0488215488215488,0.0184295371552868,-0.0132191646292336,30.80680168624984,,,,,0.013857384430943,891,JOINT,motion,shuffle,13,peak_pck
-0.0158249158249158,-0.0265191413393267,-0.0226711560044893,-0.017732884399551,30.70976841868032,0.0081753458893764,-0.0291806958473625,0.0246771880455651,0.0026953956913779,30.640461528620488,,,,,0.013857384430943,891,JOINT,appearance,shuffle,13,peak_pck
0.4952725048874817,0.3872201147146928,0.6342312008978676,0.6679012345679013,28.643249994698976,0.2588877678571964,0.4952725048874817,0.3834775435502447,0.2498235645959153,28.65652796606132,,,,,0.2207705276221556,891,LOBO,motion_rule,uniform_level,1,peak_pck
0.2216372725601971,0.2593567456141365,0.6342312008978676,0.6406285072951741,28.71388793341015,0.244352508765378,0.2216372725601971,0.2526287972220344,0.2387166643467601,28.712775844775017,,,,,0.2207705276221556,891,LOBO,motion_precision,uniform_level,1,peak_pck
0.3607546683597749,0.1674131979723456,0.6342312008978676,0.6804713804713806,28.69422617804202,0.2242619103285388,0.3607546683597749,0.1681417649733878,0.2268774857954475,28.649838838394256,,,,,0.2207705276221556,891,LOBO,motion_recall,uniform_level,1,peak_pck
0.4420637596533508,0.3483986124645733,0.6342312008978676,0.6951739618406285,28.64156350936004,0.2489408349756689,0.4420637596533508,0.3454233940355391,0.2456731264449148,28.65853631585664,,,,,0.2207705276221556,891,LOBO,motion_meannn_sym,uniform_level,1,peak_pck
0.4586980920314253,0.344115599641632,0.6342312008978676,0.6939393939393941,28.655094666882245,0.2482727981571886,0.4417508417508418,0.326907033051147,0.24597053447928,28.611192264994628,,,,,0.2207705276221556,891,LOBO,motion_meannn_both,uniform_level,2,peak_pck
