ctx_rho_g,cent_rho_g,ctx_rho_L,ctx_rho_Lg,MAE_Lg,abs_r_Lg,ctx_rho_g_zridge,cent_rho_g_zridge,abs_r_Lg_zridge,MAE_Lg_zridge,ctx_rho_g_rank,cent_rho_g_rank,ctx_rho_g_gbm,cent_rho_g_gbm,abs_r_Lg_gbm,n_rows,split,family,label,n_features,target
-0.030415263748597078,-0.09642504875445164,-1.0,-0.9037037037037038,9.492250364456211,0.877280618401503,0.04320987654320988,0.14167668862081115,0.8769494988594824,9.463933504896126,,,,,0.8771909695038941,891,LOTO,motion_precision,shuffle,1,peak_pck
-0.017620650953984296,-0.003990728615365434,-1.0,-0.9657687991021323,9.469004714691717,0.8771538003341519,-0.027384960718294053,-0.008666823082099949,0.8771512988208074,9.467817693166788,,,,,0.8771909695038941,891,LOTO,motion_recall,shuffle,1,peak_pck
-0.04085297418630753,-0.019322266323516177,-1.0,-0.8691358024691359,9.485472529704897,0.8772465598820545,0.00684624017957352,0.04371368579057398,0.8770672553546632,9.46023552070258,,,,,0.8771909695038941,891,LOTO,motion_meannn_sym,shuffle,1,peak_pck
-0.08608305274971943,-0.10587172758730398,-1.0,-0.8773288439955107,9.496125149779704,0.8772436248185966,-0.008978675645342318,0.09612805639913011,0.8769111794722817,9.466797400430288,,,,,0.8771909695038941,891,LOTO,motion_meannn_both,shuffle,2,peak_pck
-0.041301907968574636,-0.08457135102457525,-1.0,-0.8099887766554433,9.490369545544613,0.8771829988732868,0.032547699214365886,0.056542143356271425,0.8772770009180451,9.446245251351847,,,,,0.8771909695038941,891,LOTO,motion_sym,shuffle,3,peak_pck
-0.06026936026936027,-0.0816631597998142,-1.0,-0.7167227833894502,9.534538560051583,0.8761897428496274,-0.04545454545454547,-0.07083953184623311,0.8760099415085478,9.483917689529372,,,,,0.8771909695038941,891,LOTO,motion,shuffle,13,peak_pck
-0.05959595959595959,-0.0035367526661058864,-1.0,-0.7419753086419754,9.545010679482033,0.8760854214573834,-0.07261503928170596,-0.03497501679090836,0.8768034486554632,9.480443782508617,,,,,0.8771909695038941,891,LOTO,appearance,shuffle,13,peak_pck
0.03427061811660885,0.02668314092417936,0.043658810325477,0.04680134680134681,21.506014390223164,0.5833586018636693,0.03427061811660885,0.02993302832411404,0.5837846744726356,21.45714990867003,,,,,0.5839580884822626,891,LOBO,motion_rule,shuffle,1,peak_pck
-0.007914264608690765,-0.09501291723110837,0.043658810325477,0.038720538720538725,21.449496628961477,0.5838458792295941,0.007914264608690765,0.0973820980956142,0.5838363158314139,21.43807780779279,,,,,0.5839580884822626,891,LOBO,motion_precision,shuffle,1,peak_pck
-0.058028527792967105,-0.06549398921095853,0.043658810325477,0.03692480359147026,21.449963305594657,0.5838066196271972,-0.07216994193438125,-0.029862008245085333,0.5838737488566217,21.443362150403665,,,,,0.5839580884822626,891,LOBO,motion_recall,shuffle,1,peak_pck
-0.01981100983876932,4.7334755606909125e-05,0.043658810325477,0.0420875420875421,21.45039151605002,0.5838600245201339,0.01981100983876932,0.006660610884932203,0.583882344773871,21.435729650501113,,,,,0.5839580884822626,891,LOBO,motion_meannn_sym,shuffle,1,peak_pck
