variant,metric,rho_ab,rho_ba,d,d_lo,d_hi
catspp|False|False,mean_nn,0.5272727272727273,0.02626262626262628,0.5010101010101011,0.2525252525252526,0.7686868686868688
catspp|False|True,mean_nn,0.507070707070707,0.07676767676767676,0.43030303030303035,0.17575757575757575,0.6747474747474749
catspp|True|False,mean_nn,0.005050505050505049,0.5111111111111112,-0.5060606060606062,-0.7474747474747476,-0.26161616161616164
catspp|True|True,mean_nn,0.14444444444444446,0.502020202020202,-0.3575757575757576,-0.5878787878787879,-0.09898989898989902
glunet|False|False,mean_nn,0.30505050505050507,0.41414141414141414,-0.1090909090909091,-0.5101262626262626,0.3353535353535354
glunet|False|True,mean_nn,0.37070707070707076,0.34444444444444444,0.026262626262626283,-0.3212121212121211,0.41214646464646426
glunet|True|False,mean_nn,-0.23030303030303034,0.6737373737373737,-0.9040404040404041,-1.152550505050505,-0.6636363636363636
glunet|True|True,mean_nn,-0.2191919191919192,0.7626262626262627,-0.9818181818181818,-1.1484848484848484,-0.785858585858586
raft|True|False,mean_nn,0.40101010101010104,0.30303030303030304,0.097979797979798,-0.27070707070707073,0.47777777777777786
