run_id,run_name,train_dataset,step_tag,logsteps,pretrained,freeze,timestamp,benchmark,auc_steps,auc,auc_normalized,auc_points,flow_recall,flow_precision,flow_outside,resnet_recall,resnet_precision,resnet_outside,dino_recall,dino_precision,dino_outside,flow_mmd,feature_mmd,dino_mmd,flow_recall_logit,flow_precision_logit,flow_outside_logit,resnet_recall_logit,resnet_precision_logit,resnet_outside_logit,dino_recall_logit,dino_precision_logit,dino_outside_logit,baseline_value,auc_delta,baseline_train_dataset
snapshots/pointodyssey_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_06_57,pointodyssey_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_06_57,pointodyssey,logsteps,100,False,True,2025_12_10_06_57,pfwillow,5000,38805.6,7.76112,5,0.003258420112872361,0.15724606437926597,0.8427539356207341,0.38011184849167895,0.3265369296798365,0.6734630703201635,0.023703992896532706,0.0,1.0,0.6815898418426514,0.1024791523814201,0.0016700546257197,-5.723249088703045,-1.6788631566049002,1.6788631566049006,-0.48907351342446853,-0.7238901117916602,0.7238901117916602,-3.718122315800429,-13.815509557963773,13.815509557935018,,,spair
snapshots/pointodyssey_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_06_57,pointodyssey_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_06_57,pointodyssey,logsteps,100,False,True,2025_12_10_06_57,pointodyssey,5000,118323.7,23.66474,5,0.09559769850839704,0.14730774826650345,0.8526922517334965,0.2975566426125626,0.32459599663343575,0.6754040033665643,0.058874787533355136,3.071611607032183e-05,0.9999692838839297,0.1970680356025695,0.0461983606219291,0.0029795211739838,-2.247125539584742,-1.7558747749326584,1.755874774932658,-0.8589601657045158,-0.7327297135606865,0.7327297135606865,-2.7716632503736314,-10.390692371092474,10.390692371092982,,,spair
snapshots/pointodyssey_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_06_57,pointodyssey_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_06_57,pointodyssey,logsteps,100,False,True,2025_12_10_06_57,spair,5000,10473.0,2.0946,5,0.0006379930779751116,0.1271820081967209,0.8728179918032791,0.4296341672615527,0.253888317954017,0.746111682045983,0.02503889056451512,0.0,1.0,0.8958064317703247,0.0372311100363731,0.0019985870458185,-7.356544927564969,-1.9261078522890949,1.926107852289095,-0.2833438940134807,-1.0779808196043372,1.0779808196043372,-3.6619673437224467,-13.815509557963773,13.815509557935018,,,spair
snapshots/pointodyssey_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_06_57,pointodyssey_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_06_57,pointodyssey,logsteps,100,False,True,2025_12_10_06_57,synthetic,5000,58651.450000000004,11.73029,5,,,,,,,,,,0.5767019391059875,0.0903046876192092,0.001776477205567,,,,,,,,,,,,spair
snapshots/pointodyssey_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_06_57,pointodyssey_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_06_57,pointodyssey,logsteps,100,False,True,2025_12_10_06_57,tss,5000,71401.55,14.28031,5,0.0035377141427533655,0.27217284173144773,0.7278271582685523,0.4141483238151876,0.3527509206069136,0.6472490793930864,0.021002950952295665,0.0160659960753883,0.9839340039246117,0.5973126888275146,0.0187124498188495,0.0016833532135933,-5.6407304961396365,-0.9836262880205411,0.9836262880205411,-0.34684246547917147,-0.6069689957653173,0.6069689957653173,-3.8418656788853034,-4.114853832149693,4.114853832149694,,,spair
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,flyingthings,5000,314198.8,62.83976,5,0.10989059759040178,0.4852367801604809,0.5147632198395191,0.3725248745587929,0.3225590445824691,0.6774409554175309,0.06552152454905705,0.11451383514646171,0.8854861648535383,0.1390412896871566,0.018274150788784,0.000195553569938,-2.0918590757052304,-0.05907004931652785,0.05907004931652783,-0.5214002165599321,-0.7420361948261344,0.7420361948261345,-2.657609885677674,-2.0454411863258692,2.0454411863258692,,,spair
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,kitti2012,5000,356091.25,71.21825,5,0.3551050345401612,0.20149055109055272,0.7985094489094473,0.38719408509935777,0.19648523014528918,0.8035147698547108,0.07999150516374366,0.11252545873465444,0.8874745412653455,0.3250104188919067,0.0135165369138121,0.0002408786967862,-0.5966738416288365,-1.3770043134729675,1.3770043134729677,-0.45912219143343314,-1.4084083030769141,1.4084083030769141,-2.4424624599355242,-2.0652003391338023,2.065200339133802,,,spair
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,kitti2015,5000,342847.1,68.56942,5,,,,,,,,,,0.462210088968277,0.0200000964105129,0.0003074161650147,,,,,,,,,,,,spair
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,middlebury,5000,202484.59999999998,40.496919999999996,5,0.11984491270223879,0.16684411733910104,0.8331558826608989,0.33184669997834976,0.38874618593677057,0.6112538140632294,0.05747486940355197,0.07918546754916396,0.920814532450836,0.0531929060816764,0.0288142971694469,0.0002511442289687,-1.9938996147377608,-1.6081608113128076,1.6081608113128072,-0.6998445230326505,-0.45258562819566817,0.45258562819566805,-2.797214784313341,-2.4534658482584306,2.45346584825843,,,spair
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,pfpascal,5000,52535.0,10.507,5,0.05503091183244263,0.20249251950306188,0.7975074804969381,0.37423417313126783,0.18774258286105036,0.8122574171389496,0.07388402647464164,0.07067094447817787,0.9293290555218221,0.2253512740135193,0.0534295104444026,0.0001226943131769,-2.843257155356888,-1.3707882694098248,1.3707882694098248,-0.5140944897877366,-1.4647455216402838,1.4647455216402836,-2.528502814148069,-2.576428360864391,2.5764283608643908,,,spair
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,pfwillow,5000,60250.05,12.05001,5,0.03413554403548297,0.11160669244543285,0.8883933075545671,0.333279956984099,0.3485331913668394,0.6514668086331605,0.04622911995589625,0.0,1.0,0.3923173248767853,0.11776864528656,0.0002168267965316,-3.342684321126392,-2.0744335425493237,2.0744335425493237,-0.6933873837485317,-0.6254929828772969,0.6254929828772967,-3.0268135733283135,-13.815509557963773,13.815509557935018,,,spair
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,pointodyssey,5000,125487.7,25.09754,5,0.3588826914772057,0.1336452884702793,0.8663547115297208,0.25651209243955897,0.3501068496322744,0.6498931503677257,0.06998280795262025,2.5784068409332037e-06,0.9999974215931591,0.2010148614645004,0.0429595969617366,0.0018246027175337,-0.5802168783909238,-1.8691052330937052,1.8691052330937055,-1.0641766940452655,-0.6185695727702718,0.6185695727702719,-2.5869534608411673,-12.868336274868664,12.86833627487179,,,spair
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,spair,5000,12309.05,2.46181,5,0.01162186475376507,0.12945127419485128,0.8705487258051487,0.3512253384115164,0.25650266867928134,0.7434973313207187,0.054336141314379874,0.0,1.0,0.3481242060661316,0.0865340828895568,0.0004474713932722,-4.443177136010857,-1.9058191828530342,1.9058191828530344,-0.6136574405118218,-1.0642261077826296,1.0642261077826296,-2.8566975853865593,-13.815509557963773,13.815509557935018,,,spair
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,synthetic,5000,63942.70000000001,12.788540000000003,5,,,,,,,,,,0.1029448211193084,0.0748398900032043,0.0003136793966405,,,,,,,,,,,,spair
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,tss,5000,122741.35,24.548270000000002,5,0.06828503304385677,0.24723648026077236,0.7527635197392276,0.3599667493838461,0.3681758873011539,0.6318241126988461,0.04685671989072855,0.018471009426726956,0.981528990573273,0.1550674140453338,0.0444810017943382,0.0002017388469539,-2.613336331422846,-1.11340583909847,1.11340583909847,-0.5755084647300933,-0.5400502741140747,0.5400502741140747,-3.0126708061770655,-3.9729091053383527,3.9729091053383523,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,flyingthings,5000,,,1,0.1841945418237104,0.25851878047381693,0.7414812195261831,0.23215171013150432,0.35369370158516267,0.6463062984148373,0.08246420547989229,0.11107016052735251,0.8889298394726475,0.0835268273949623,0.0282015278935432,0.0001603288837941,-1.4881834258533828,-1.0536814905327436,1.0536814905327436,-1.1962010934680352,-0.6028422487341241,0.6028422487341242,-2.4093272660491474,-2.079856233212409,2.0798562332124084,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,kitti2012,5000,,,1,0.27715501407755117,0.029480079831426847,0.9705199201685731,0.25977569639618103,0.2310575959038936,0.7689424040961064,0.09574622793612317,0.1056616656851597,0.8943383343148403,0.4469072520732879,0.0269870143383741,0.000188718055142,-0.958617827922643,-3.4941171527709773,3.4941171527709765,-1.0471347007450298,-1.202349057195712,1.2023490571957118,-2.245408809945161,-2.135841997407496,2.135841997407496,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,kitti2015,5000,,,1,,,,,,,,,,0.5537649393081665,0.0360987596213817,0.0002963060396723,,,,,,,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,middlebury,5000,,,1,0.19464777250897308,0.03047827236415319,0.9695217276358468,0.21573767187304554,0.4317521702636955,0.5682478297363045,0.08561928178789488,0.08474796523960372,0.9152520347603963,0.1392526775598526,0.0279408656060695,0.0001889389241114,-1.4200881009795738,-3.459788837362401,3.4597888373623995,-1.290680379052391,-0.27470589983790017,0.27470589983790017,-2.3683365131254273,-2.3795177381721913,2.3795177381721913,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,pfpascal,5000,,,1,0.16158741967892126,0.13198208059210187,0.8680179194078981,0.2797860057141694,0.25818411350221293,0.7418158864977871,0.1127285161777195,0.0799186259436293,0.9200813740563707,0.2753211259841919,0.0369174256920814,5.444293492473662e-05,-1.646464024073045,-1.8835461986454523,1.8835461986454518,-0.9455233364734663,-1.0554281323302555,1.0554281323302555,-2.0631685888293014,-2.443453174897915,2.443453174897915,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,pfwillow,5000,,,1,0.14445048350407144,0.09536045705387067,0.9046395429461294,0.2656473683110775,0.4138924304944335,0.5861075695055664,0.07354904548011752,0.0,1.0,0.3217064440250397,0.1022386401891708,0.0001447728427592,-1.7788071977257383,-2.249872573035976,2.249872573035976,-1.0168195916463527,-0.3478972280999142,0.3478972280999141,-2.5334086388995907,-13.815509557963773,13.815509557935018,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,pointodyssey,5000,,,1,0.2961302348076347,0.007918043875705286,0.9920819561242947,0.1378931598136922,0.39361450967781386,0.6063854903221861,0.08197624884320348,2.6848536679909545e-06,0.999997315146332,0.3152723312377929,0.0167509280145168,0.0017897048965096,-0.8657940064019294,-4.830661531003379,4.830661531003381,-1.8329000264571695,-0.4321438779554656,0.4321438779554657,-2.4157937059511396,-12.827881646448493,12.827881646465725,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,spair,5000,,,1,0.05597708070987236,0.1135503538443651,0.8864496461556349,0.2798155606641637,0.3167019016540466,0.6832980983459533,0.07634690394222304,0.0,1.0,0.271806538105011,0.0725450739264488,0.0003488749498501,-2.825208110837719,-2.05497793842874,2.05497793842874,-0.9453766707399393,-0.7689702606209312,0.7689702606209311,-2.493049083993135,-13.815509557963773,13.815509557935018,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,synthetic,5000,,,1,,,,,,,,,,0.0477337129414081,0.0131479017436504,7.681943679926917e-05,,,,,,,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,tss,5000,,,1,0.19077339806906718,0.1645650664115198,0.8354349335884802,0.2618612033036381,0.43841706603412023,0.5615829339658798,0.0819948492857173,0.024532196662532094,0.9754678033374679,0.2300544083118438,0.0306596495211124,0.0001170697942143,-1.4449926529360002,-1.6246464352943235,1.6246464352943235,-1.036317273315061,-0.24758880113880802,0.24758880113880793,-2.4155465697020384,-3.6829307499231816,3.6829307499231794,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,flyingthings,5000,205095.5,41.0191,5,0.1841945418237104,0.25851878047381693,0.7414812195261831,0.23215171013150432,0.35369370158516267,0.6463062984148373,0.08246420547989229,0.11107016052735251,0.8889298394726475,0.0835268273949623,0.0282015278935432,0.0001603288837941,-1.4881834258533828,-1.0536814905327436,1.0536814905327436,-1.1962010934680352,-0.6028422487341241,0.6028422487341242,-2.4093272660491474,-2.079856233212409,2.0798562332124084,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,kitti2012,5000,287464.4,57.49288000000001,5,0.27715501407755117,0.029480079831426847,0.9705199201685731,0.25977569639618103,0.2310575959038936,0.7689424040961064,0.09574622793612317,0.1056616656851597,0.8943383343148403,0.4469072520732879,0.0269870143383741,0.000188718055142,-0.958617827922643,-3.4941171527709773,3.4941171527709765,-1.0471347007450298,-1.202349057195712,1.2023490571957118,-2.245408809945161,-2.135841997407496,2.135841997407496,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,kitti2015,5000,311567.2,62.31344,5,,,,,,,,,,0.5537649393081665,0.0360987596213817,0.0002963060396723,,,,,,,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,middlebury,5000,139608.3,27.92166,5,0.19464777250897308,0.03047827236415319,0.9695217276358468,0.21573767187304554,0.4317521702636955,0.5682478297363045,0.08561928178789488,0.08474796523960372,0.9152520347603963,0.1392526775598526,0.0279408656060695,0.0001889389241114,-1.4200881009795738,-3.459788837362401,3.4597888373623995,-1.290680379052391,-0.27470589983790017,0.27470589983790017,-2.3683365131254273,-2.3795177381721913,2.3795177381721913,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,pfpascal,5000,50102.25,10.02045,5,0.16158741967892126,0.13198208059210187,0.8680179194078981,0.2797860057141694,0.25818411350221293,0.7418158864977871,0.1127285161777195,0.0799186259436293,0.9200813740563707,0.2753211259841919,0.0369174256920814,5.444293492473662e-05,-1.646464024073045,-1.8835461986454523,1.8835461986454518,-0.9455233364734663,-1.0554281323302555,1.0554281323302555,-2.0631685888293014,-2.443453174897915,2.443453174897915,,,spair
