src,bench,variant,actual,L2,L2g
pointodyssey,kitti2012,raft|True|False,89.47625,73.43580911779624,75.39591571201812
pointodyssey,kitti2015,catspp|False|False,85.69685,76.58547762144053,77.98526059852244
pointodyssey,kitti2015,catspp|False|True,85.19040000000001,78.49780424532855,79.84492113375805
pointodyssey,kitti2015,catspp|True|False,95.30515,91.31208537401444,92.49725619999317
pointodyssey,kitti2015,catspp|True|True,95.0862,91.63589998584837,92.57361028057964
pointodyssey,kitti2015,glunet|False|False,86.2536,82.98949153572028,84.01112368182535
pointodyssey,kitti2015,glunet|False|True,83.9377,81.01407202196367,82.16842053376766
pointodyssey,kitti2015,glunet|True|False,95.0124,79.68830634548426,81.82062240759437
pointodyssey,kitti2015,glunet|True|True,94.9408,82.98465009949486,84.79579160893489
pointodyssey,kitti2015,raft|True|False,83.4171,75.55819199468432,76.95256856973342
pointodyssey,middlebury,catspp|False|False,53.6317,52.59963611075862,57.513361282184476
pointodyssey,middlebury,catspp|False|True,53.6149,56.02676811397741,60.62787654641002
pointodyssey,middlebury,catspp|True|False,54.21525,64.74499021286809,65.93899889746855
pointodyssey,middlebury,catspp|True|True,53.43175,65.66046888168468,66.60561967020114
pointodyssey,middlebury,glunet|False|False,55.4444,70.83150323484165,74.37482535983199
pointodyssey,middlebury,glunet|False|True,54.6836,67.35796136172203,71.22147924581218
pointodyssey,middlebury,glunet|True|False,55.3821,70.04850453849122,72.19600995607387
pointodyssey,middlebury,glunet|True|True,55.4879,72.71227324876804,74.53550292574096
pointodyssey,middlebury,raft|True|False,55.42675,48.24855772669241,52.021185811926465
pointodyssey,pfpascal,catspp|False|False,12.26865,47.744508657051746,53.00733839011997
pointodyssey,pfpascal,catspp|False|True,11.4723,49.947045602783525,54.9356176304284
pointodyssey,pfpascal,catspp|True|False,42.4378,63.12565789941889,64.09727198569028
pointodyssey,pfpascal,catspp|True|True,45.84245,64.06794095055511,64.83119894330918
pointodyssey,pfpascal,glunet|False|False,18.1731,56.51260657278269,60.39043434222338
pointodyssey,pfpascal,glunet|False|True,15.9056,53.60122296645285,57.805785440731825
pointodyssey,pfpascal,glunet|True|False,28.6839,58.37030619815587,60.09447429327741
pointodyssey,pfpascal,glunet|True|True,42.0709,61.075056768619504,62.52050978297461
pointodyssey,pfpascal,raft|True|False,15.79625,43.75825986257756,48.109501651259585
pointodyssey,pfwillow,catspp|False|False,15.5,41.86586805740281,46.91676529945513
pointodyssey,pfwillow,catspp|False|True,14.47225,43.4707163644934,48.25633180701167
pointodyssey,pfwillow,catspp|True|False,44.75,60.19664827034377,61.05394764533943
pointodyssey,pfwillow,catspp|True|True,47.911100000000005,61.218548502886044,61.88523273125093
pointodyssey,pfwillow,glunet|False|False,19.8741,46.348408265014726,50.064079318038694
pointodyssey,pfwillow,glunet|False|True,18.0556,44.10912129843574,48.14708428990116
pointodyssey,pfwillow,glunet|True|False,36.5889,50.5501622430737,52.05175299396216
pointodyssey,pfwillow,glunet|True|True,44.3778,53.26598544638502,54.52328152285936
pointodyssey,pfwillow,raft|True|False,18.25555,38.38699849898521,42.595792353576584
pointodyssey,pointodyssey,catspp|False|False,68.8301,48.29003185063162,54.2778964375227
pointodyssey,pointodyssey,catspp|False|True,80.8951,49.05032814477983,54.64591938052873
pointodyssey,pointodyssey,catspp|True|False,72.7112,65.69737950669891,66.91590781785689
pointodyssey,pointodyssey,catspp|True|True,71.0583,66.02621001269466,66.98991911045789
pointodyssey,pointodyssey,glunet|False|False,94.4359,46.69457210919495,51.14135395177768
pointodyssey,pointodyssey,glunet|False|True,91.0918,44.2327999449953,49.05797705260217
pointodyssey,pointodyssey,glunet|True|False,96.5284,48.90316796471778,51.089705195191215
pointodyssey,pointodyssey,glunet|True|True,96.2978,51.12851923425768,52.982944866602836
pointodyssey,pointodyssey,raft|True|False,58.56285,44.766575809778004,49.76060414485919
pointodyssey,spair,catspp|False|False,3.1626,38.41117367186692,44.458104417581836
pointodyssey,spair,catspp|False|True,3.32435,39.232088702507866,44.9621592588697
pointodyssey,spair,catspp|True|False,20.8771,58.384591873249164,54.55910867978898
pointodyssey,spair,catspp|True|True,22.5766,58.72519862845564,55.8617922525296
pointodyssey,spair,glunet|False|False,3.2579,33.055163501139134,37.50139013900469
pointodyssey,spair,glunet|False|True,2.6984,30.25129899048541,35.08878453830652
pointodyssey,spair,glunet|True|False,5.1968,37.89869782447645,30.737432917855728
pointodyssey,spair,glunet|True|True,8.153,38.52972169471435,32.695297204264435
pointodyssey,spair,raft|True|False,2.80045,36.56315027892992,41.51928906958559
pointodyssey,synthetic,catspp|False|False,17.907249999999998,27.4690488872238,33.92820716111458
