tier1_rule,tier1_dino
0.514074074074074,-0.26875420875420875
0.49786195286195284,-0.12671717171717173
0.5372390572390573,-0.17885521885521882
0.522121212121212,-0.28705387205387206
0.5258417508417508,-0.2200673400673401
0.42205387205387207,-0.14767676767676766
0.5157239057239056,-0.19661616161616158
0.5059090909090909,-0.2325925925925926
0.5089393939393939,-0.19845117845117843
0.48584175084175085,-0.23927609427609425
0.5131649831649832,-0.19166666666666662
