src,bench,variant,actual,L2,L2K
pointodyssey,tss,catspp|True|True,62.9798,60.210176065605616,60.63976980844899
sintel,flyingthings,catspp|True|True,82.249,55.54922680045317,59.64904186738544
sintel,kitti2012,catspp|True|True,98.1215,90.94036953855158,92.06285628295042
sintel,kitti2015,catspp|True|True,96.3826,92.19921913434138,93.3625572878377
sintel,pfpascal,catspp|True|True,45.1843,64.282690724222,67.62359293359125
sintel,pfwillow,catspp|True|True,49.6444,61.41045673022397,62.86701240010525
sintel,pointodyssey,catspp|True|True,73.2754,68.91275227802886,69.38003977722742
sintel,spair,catspp|True|True,17.4154,58.61224753232068,56.698562063827325
sintel,synthetic,catspp|True|True,39.1069,47.44125489771026,45.40243307906697
sintel,tss,catspp|True|True,64.5396,60.091782457001635,60.502530502133084
spair,flyingthings,catspp|True|True,68.3472,56.66588816586465,53.77396506890568
spair,kitti2012,catspp|True|True,84.0079,92.15558087048147,91.20857213881749
spair,kitti2015,catspp|True|True,85.1192,93.57377717373038,92.56919000194132
spair,pfpascal,catspp|True|True,40.9858,65.45355883986707,62.679037365385305
spair,pfwillow,catspp|True|True,45.7111,62.097864640061196,60.86036111443999
spair,pointodyssey,catspp|True|True,45.8507,72.24759853414875,71.27287854726511
spair,spair,catspp|True|True,27.9373,58.31291720139663,61.47707429186341
spair,synthetic,catspp|True|True,41.0818,45.99938940495681,47.882873610416055
spair,tss,catspp|True|True,60.5773,60.31382234169771,60.06298752262422
synthetic,flyingthings,catspp|True|True,82.2555,56.40798909907415,54.215807131401014
synthetic,kitti2012,catspp|True|True,97.2492,91.42631203270692,90.41199812714022
synthetic,kitti2015,catspp|True|True,96.1149,92.6477843618082,91.61514679996586
synthetic,pfpascal,catspp|True|True,50.2518,64.35341706825865,62.96405105610042
synthetic,pfwillow,catspp|True|True,52.2222,61.077877178352004,60.5337451620377
synthetic,pointodyssey,catspp|True|True,51.1702,71.2954834643361,71.61354064724414
synthetic,spair,catspp|True|True,23.9909,57.85837753120336,56.69929960993034
synthetic,synthetic,catspp|True|True,48.52,47.27719463622018,48.06117297930967
synthetic,tss,catspp|True|True,65.6689,59.84692266730239,59.44418221721577
synthetic_2d_warp,flyingthings,catspp|True|True,81.6201,55.89082942917693,53.808905802542945
synthetic_2d_warp,kitti2012,catspp|True|True,96.3689,90.9865340609621,90.51267538016822
synthetic_2d_warp,kitti2015,catspp|True|True,95.7853,92.2868277373592,91.97852074604444
synthetic_2d_warp,pfpascal,catspp|True|True,55.8613,64.24542592908576,62.79016388648307
synthetic_2d_warp,pfwillow,catspp|True|True,57.2889,60.90567342521809,60.19160733003065
synthetic_2d_warp,pointodyssey,catspp|True|True,50.3469,70.71118013126365,70.87634211426513
synthetic_2d_warp,spair,catspp|True|True,25.8691,57.73682534783346,57.77775875113415
synthetic_2d_warp,synthetic,catspp|True|True,43.3481,46.3790887989902,47.085575125019986
synthetic_2d_warp,tss,catspp|True|True,67.8214,59.52496152170676,59.25790752679575
synthetic_large_zoom,flyingthings,catspp|True|True,82.1343,56.03120333018292,57.7803479502876
synthetic_large_zoom,kitti2012,catspp|True|True,98.6413,90.92027828854476,91.59581192181196
synthetic_large_zoom,kitti2015,catspp|True|True,97.7369,92.21757416589233,93.04964599057443
synthetic_large_zoom,pfpascal,catspp|True|True,50.0421,64.64702932848401,66.27385558107589
synthetic_large_zoom,pfwillow,catspp|True|True,54.3556,61.28709121500426,62.00870068373688
synthetic_large_zoom,pointodyssey,catspp|True|True,52.1959,69.55216225991232,70.11147065388204
synthetic_large_zoom,spair,catspp|True|True,21.5433,57.44715431286201,55.87581313518931
synthetic_large_zoom,synthetic,catspp|True|True,61.0204,47.144262590988,45.929414870747586
synthetic_large_zoom,tss,catspp|True|True,68.6688,59.729417830570945,59.90258846844925
synthetic_random_flipping,flyingthings,catspp|True|True,80.7323,54.04516735988414,51.70385270602079
synthetic_random_flipping,kitti2012,catspp|True|True,95.9432,88.97582947350956,86.96562994060764
synthetic_random_flipping,kitti2015,catspp|True|True,95.5148,90.17475913099918,87.64369514447164
synthetic_random_flipping,pfpascal,catspp|True|True,38.0521,62.12897557373888,59.880863006628104
synthetic_random_flipping,pfwillow,catspp|True|True,40.1,58.54475660972141,57.734792197292975
synthetic_random_flipping,pointodyssey,catspp|True|True,48.5201,68.96044826843442,67.8472323324044
synthetic_random_flipping,spair,catspp|True|True,25.8495,53.72238834234778,54.5518254131001
synthetic_random_flipping,synthetic,catspp|True|True,70.9568,44.033905943243404,46.69910978989939
synthetic_random_flipping,tss,catspp|True|True,68.1239,57.09842714566859,56.575317144698545
synthetic_small_zoom,flyingthings,catspp|True|True,81.1893,56.502542815351816,60.912791980619815
synthetic_small_zoom,kitti2012,catspp|True|True,98.7183,91.03509715324034,92.1016371237061
synthetic_small_zoom,kitti2015,catspp|True|True,97.817,92.335289072132,93.48896205631827
synthetic_small_zoom,pfpascal,catspp|True|True,47.1207,65.22272961326262,68.91204059143192
synthetic_small_zoom,pfwillow,catspp|True|True,48.6889,61.85338660379566,63.540718884418354
synthetic_small_zoom,pointodyssey,catspp|True|True,47.995,68.8580667843849,69.54545505676751
synthetic_small_zoom,spair,catspp|True|True,20.6206,57.81969723442698,55.4155633985709
synthetic_small_zoom,synthetic,catspp|True|True,60.9373,47.61608788649308,45.430071188641534
synthetic_small_zoom,tss,catspp|True|True,65.1306,60.22406105413944,60.71548758466183
flyingthings,flyingthings,glunet|False|False,79.5401,50.631023906746,51.57103975673729
flyingthings,kitti2012,glunet|False|False,97.2233,80.8477875193523,83.7544089935819
flyingthings,kitti2015,glunet|False|False,93.9097,84.650734168954,87.62264700479503
flyingthings,pfpascal,glunet|False|False,11.2521,58.223873908856234,59.39267660788473
flyingthings,pfwillow,glunet|False|False,16.2466,47.79099647601227,48.04886192454082
flyingthings,pointodyssey,glunet|False|False,93.9512,46.72044458836476,47.767703221271866
flyingthings,spair,glunet|False|False,2.6105,34.14202247892416,32.72959923951876
flyingthings,synthetic,glunet|False|False,15.5289,25.83387637140093,24.16050182537398
flyingthings,tss,glunet|False|False,26.1161,44.14718062380162,44.21165415021293
imagenet2dwarp,flyingthings,glunet|False|False,54.827,52.923905866030836,54.750799041509076
imagenet2dwarp,kitti2012,glunet|False|False,83.4869,83.3334623875227,86.08346195384871
imagenet2dwarp,kitti2015,glunet|False|False,85.4709,87.7349435064664,91.32686185125176
imagenet2dwarp,pfpascal,glunet|False|False,6.0177,61.254793037335816,63.48830060771373
imagenet2dwarp,pfwillow,glunet|False|False,10.8778,50.72036488151844,51.65133058296922
imagenet2dwarp,pointodyssey,glunet|False|False,82.9373,49.692901634388505,51.823324878541555
imagenet2dwarp,spair,glunet|False|False,2.6759,37.077170836378734,34.7543964034595
imagenet2dwarp,synthetic,glunet|False|False,9.7372,28.60501504033721,26.479211774463742
imagenet2dwarp,tss,glunet|False|False,14.8312,46.83456270782888,47.26039754523618
movi_f,flyingthings,glunet|False|False,41.9398,53.731849988788,55.25001547016044
movi_f,kitti2012,glunet|False|False,83.278,84.39687523631184,86.71046633500637
movi_f,kitti2015,glunet|False|False,71.5137,87.7998948168908,92.48517187867039
movi_f,pfpascal,glunet|False|False,12.3182,61.81500806522599,63.618338214098884
movi_f,pfwillow,glunet|False|False,13.8,51.07008817807378,52.06700037285962
movi_f,pointodyssey,glunet|False|False,66.6921,50.23513805764489,51.91848880965392
movi_f,spair,glunet|False|False,1.9627,37.41399044879239,33.76899325666449
movi_f,synthetic,glunet|False|False,6.5898,29.0116287810188,26.80608757729843
movi_f,tss,glunet|False|False,17.947,47.067120629098596,46.886816696147136
pointodyssey,flyingthings,glunet|False|False,71.1769,49.22454799743457,49.26766068533663
pointodyssey,kitti2012,glunet|False|False,95.5502,79.75440259950224,83.03637309436792
pointodyssey,kitti2015,glunet|False|False,86.2536,83.286979173368,88.28624239098637
pointodyssey,pfpascal,glunet|False|False,18.1731,56.43755007164592,56.63533450151558
pointodyssey,pfwillow,glunet|False|False,19.8741,45.87934343151055,45.61976847593556
pointodyssey,pointodyssey,glunet|False|False,94.4359,45.63620646760539,45.78272445659809
pointodyssey,spair,glunet|False|False,3.2579,32.53796420107599,29.38600922736501
pointodyssey,synthetic,glunet|False|False,14.6555,24.460797463444415,22.64721601088891
pointodyssey,tss,glunet|False|False,41.4764,42.764095749217915,41.74800501987397
sintel,flyingthings,glunet|False|False,64.4604,51.4128877194999,52.37231786531436
sintel,kitti2012,glunet|False|False,96.5983,81.17965638529898,82.48230603260244
sintel,kitti2015,glunet|False|False,90.0772,85.10560512523804,89.07852142866409
sintel,pfpascal,glunet|False|False,10.3086,58.67516577521121,59.78387718010865
sintel,pfwillow,glunet|False|False,14.7707,48.318371902762365,49.01870262043432
sintel,pointodyssey,glunet|False|False,85.9719,47.67412430780814,48.635762607502095
sintel,spair,glunet|False|False,2.3266,34.893761145060836,31.65252998986504
sintel,synthetic,glunet|False|False,10.5186,26.762431396755836,25.061823957503012
sintel,tss,glunet|False|False,23.8706,44.48650646528539,44.061007636641314
spair,flyingthings,glunet|False|False,4.0965,54.25246142217818,54.550187152951004
spair,kitti2012,glunet|False|False,12.4578,87.7739451819111,87.92920462699603
spair,kitti2015,glunet|False|False,13.6098,91.83383914709036,91.29423146536583
spair,pfpascal,glunet|False|False,4.4643,63.176008134181544,63.2245336341675
spair,pfwillow,glunet|False|False,5.6222,51.17908885706812,50.99324784315308
spair,pointodyssey,glunet|False|False,8.5059,50.664611128918835,50.48283998381502
spair,spair,glunet|False|False,3.0334,35.75954720437025,38.99182138447042
spair,synthetic,glunet|False|False,3.8373,25.498254952382382,25.271634394335553
spair,tss,glunet|False|False,5.711,47.4797287461005,48.24264284715042
synthetic,flyingthings,glunet|False|False,69.5375,48.57807589145638,49.5371030489102
synthetic,kitti2012,glunet|False|False,96.3978,79.77266021623082,80.14983277468235
synthetic,kitti2015,glunet|False|False,93.5085,83.48578605616642,83.13818773515287
synthetic,pfpascal,glunet|False|False,13.9864,57.01307110077042,58.28008350022638
synthetic,pfwillow,glunet|False|False,19.4667,46.011574962556004,46.2110024589833
synthetic,pointodyssey,glunet|False|False,92.0672,45.44873642504364,46.72692964044383
synthetic,spair,glunet|False|False,3.6526,31.921640614568087,33.656218715751166
synthetic,synthetic,glunet|False|False,27.0582,23.443961554770407,22.94656278328444
synthetic,tss,glunet|False|False,36.1641,42.975787153731865,44.1774169320743
synthetic_2d_warp,flyingthings,glunet|False|False,71.3364,50.62237400382322,51.276691479032515
synthetic_2d_warp,kitti2012,glunet|False|False,93.4764,81.55985878655312,81.93778241654238
synthetic_2d_warp,kitti2015,glunet|False|False,89.7925,85.16479139693335,84.57607930518604
synthetic_2d_warp,pfpascal,glunet|False|False,8.3855,58.45500980098982,59.08250802630874
synthetic_2d_warp,pfwillow,glunet|False|False,16.7914,47.84485752315659,48.26829672398686
synthetic_2d_warp,pointodyssey,glunet|False|False,92.1122,47.28476137088633,47.852175437096776
synthetic_2d_warp,spair,glunet|False|False,2.6434,33.7453835172184,35.202507022621994
synthetic_2d_warp,synthetic,glunet|False|False,23.9947,25.190471763334703,24.70985587959872
synthetic_2d_warp,tss,glunet|False|False,23.6203,43.977528988965105,44.72585861140492
synthetic_large_zoom,flyingthings,glunet|False|False,62.2616,51.867380006866874,53.38595698454026
synthetic_large_zoom,kitti2012,glunet|False|False,97.9959,81.9392841773926,84.26383535025916
synthetic_large_zoom,kitti2015,glunet|False|False,93.9536,85.87113437150028,89.5654403224047
synthetic_large_zoom,pfpascal,glunet|False|False,16.1068,59.8559882962955,61.665653931092216
synthetic_large_zoom,pfwillow,glunet|False|False,18.3917,49.20398832090261,50.07784032550924
synthetic_large_zoom,pointodyssey,glunet|False|False,85.5722,48.32916768035916,50.00093536519677
synthetic_large_zoom,spair,glunet|False|False,3.0531,35.56150764218435,32.81188382143964
synthetic_large_zoom,synthetic,glunet|False|False,18.5281,27.496374028269305,25.530415996109273
synthetic_large_zoom,tss,glunet|False|False,32.7962,45.478554600624584,45.55458741506454
synthetic_random_flipping,flyingthings,glunet|False|False,63.9418,36.792101327569526,33.938130101757096
synthetic_random_flipping,kitti2012,glunet|False|False,95.0148,68.40214755616202,55.2570390443626
synthetic_random_flipping,kitti2015,glunet|False|False,90.6756,71.75443671037858,56.561053040554846
synthetic_random_flipping,pfpascal,glunet|False|False,8.1688,42.46996264738996,38.98535468383015
synthetic_random_flipping,pfwillow,glunet|False|False,13.3667,31.77522235440497,31.737080480815777
synthetic_random_flipping,pointodyssey,glunet|False|False,88.4868,34.46146453485682,31.645004191318687
synthetic_random_flipping,spair,glunet|False|False,3.3198,16.74262549895635,23.186808288529093
synthetic_random_flipping,synthetic,glunet|False|False,33.5541,9.332686267038579,16.555405237097478
synthetic_random_flipping,tss,glunet|False|False,26.1956,28.774369105592456,29.733691767625654
synthetic_small_zoom,flyingthings,glunet|False|False,64.6211,50.421060987224436,51.35394441645309
synthetic_small_zoom,kitti2012,glunet|False|False,98.5049,80.2366551445481,81.97058464838375
synthetic_small_zoom,kitti2015,glunet|False|False,95.5117,84.46534484238788,88.83914454284
synthetic_small_zoom,pfpascal,glunet|False|False,20.2654,58.02689645094877,59.17731211852098
synthetic_small_zoom,pfwillow,glunet|False|False,21.063,47.36423771355574,47.89369069861482
synthetic_small_zoom,pointodyssey,glunet|False|False,87.5416,46.80934818307694,47.86134853158486
synthetic_small_zoom,spair,glunet|False|False,3.0311,33.90492948225211,30.763840334790174
synthetic_small_zoom,synthetic,glunet|False|False,16.7571,25.90648976234478,24.18824368176203
synthetic_small_zoom,tss,glunet|False|False,39.6402,43.915861641424854,43.51882893318674
flyingthings,flyingthings,glunet|False|True,72.9905,46.813953082889206,47.65260190564422
flyingthings,kitti2012,glunet|False|True,94.0515,77.20600123114859,79.77046088704518
flyingthings,kitti2015,glunet|False|True,89.0545,81.12771034276338,84.2045132608244
flyingthings,pfpascal,glunet|False|True,14.9872,53.407479393145145,54.42670553254398
flyingthings,pfwillow,glunet|False|True,18.3398,43.602989385542344,43.824009962699435
flyingthings,pointodyssey,glunet|False|True,91.9442,42.549829447046264,43.43455822135811
flyingthings,spair,glunet|False|True,2.7028,29.56455925121011,28.21527821607979
flyingthings,synthetic,glunet|False|True,15.7001,23.22861782324176,21.565324116947444
flyingthings,tss,glunet|False|True,32.7723,40.006093963385986,39.99783278779842
imagenet2dwarp,flyingthings,glunet|False|True,48.8918,49.76022479523974,51.73201373117573
imagenet2dwarp,kitti2012,glunet|False|True,82.5947,80.21694145703071,82.36491786360783
imagenet2dwarp,kitti2015,glunet|False|True,80.8596,84.55095969323114,87.96544204352351
imagenet2dwarp,pfpascal,glunet|False|True,6.6055,57.18681657160562,59.53648802995876
imagenet2dwarp,pfwillow,glunet|False|True,10.5889,47.280026459728205,48.27373061005152
imagenet2dwarp,pointodyssey,glunet|False|True,78.5324,46.0192180288413,48.1908974483961
imagenet2dwarp,spair,glunet|False|True,2.6273,33.17177934753433,31.448023543112285
imagenet2dwarp,synthetic,glunet|False|True,9.3907,26.533218462811387,24.325416486290525
imagenet2dwarp,tss,glunet|False|True,14.6164,43.332736530844166,43.98863194247899
movi_f,flyingthings,glunet|False|True,43.0123,50.35661710653047,52.143580133247596
movi_f,kitti2012,glunet|False|True,83.3858,80.94924636826802,83.1943195596423
movi_f,kitti2015,glunet|False|True,72.591,84.73515501125715,89.92666308837079
movi_f,pfpascal,glunet|False|True,12.2101,57.802430957274915,60.035823672955075
movi_f,pfwillow,glunet|False|True,14.6333,47.713256058352556,48.54176758551005
movi_f,pointodyssey,glunet|False|True,68.033,46.375914641320556,48.5358590797455
movi_f,spair,glunet|False|True,2.0144,33.623542020516595,31.168935885844178
movi_f,synthetic,glunet|False|True,6.8448,26.925060049818548,24.33057490661178
movi_f,tss,glunet|False|True,18.6283,43.85692732927931,44.21311098003028
pointodyssey,flyingthings,glunet|False|True,67.784,46.85735603303904,47.22860522076783
pointodyssey,kitti2012,glunet|False|True,91.6607,77.13875579931035,79.97235956952818
pointodyssey,kitti2015,glunet|False|True,83.9377,81.21088042542462,86.9807012856906
pointodyssey,pfpascal,glunet|False|True,15.9056,53.37563156987926,53.98422430369244
pointodyssey,pfwillow,glunet|False|True,18.0556,43.51741700300788,43.29977549262577
pointodyssey,pointodyssey,glunet|False|True,91.0918,42.738325259834276,43.3206938869399
pointodyssey,spair,glunet|False|True,2.6984,29.640843064444287,27.36555880381282
pointodyssey,synthetic,glunet|False|True,13.3788,23.320577212731163,21.136569883793427
pointodyssey,tss,glunet|False|True,33.6273,40.18673287958714,39.62513884436753
sintel,flyingthings,glunet|False|True,61.0606,48.495652850057624,49.748220316870324
sintel,kitti2012,glunet|False|True,94.6197,78.61243907744233,80.25722116558796
sintel,kitti2015,glunet|False|True,84.862,82.4916230023485,87.03856306246362
sintel,pfpascal,glunet|False|True,12.3527,55.288577706217104,56.854694702538104
sintel,pfwillow,glunet|False|True,15.0111,45.48074594797554,46.08355541304407
sintel,pointodyssey,glunet|False|True,84.5038,44.36647094016463,45.85189692339752
sintel,spair,glunet|False|True,2.4731,31.576025788049947,29.335369403845814
sintel,synthetic,glunet|False|True,10.7744,25.16846670788292,23.025279927344084
sintel,tss,glunet|False|True,22.0866,41.68548951866737,41.77295931081405
spair,flyingthings,glunet|False|True,3.3265,47.98771284763063,47.84838975263924
spair,kitti2012,glunet|False|True,11.0648,80.90806908246783,82.25880620551838
spair,kitti2015,glunet|False|True,14.6026,85.00443741360262,83.44501327672012
spair,pfpascal,glunet|False|True,3.5234,55.09229139738947,54.655128825666395
spair,pfwillow,glunet|False|True,5.0111,44.07923528878096,43.72150320441596
spair,pointodyssey,glunet|False|True,5.4396,43.57766426090756,42.81327576604248
spair,spair,glunet|False|True,2.6825,27.92590239497334,29.13405382455199
spair,synthetic,glunet|False|True,3.9451,20.65354340149698,21.027129945377194
spair,tss,glunet|False|True,5.6742,40.31304537285451,40.227972557438896
synthetic,flyingthings,glunet|False|True,56.1849,45.57943092576554,45.748796791518224
synthetic,kitti2012,glunet|False|True,84.216,75.8089289643865,76.75902882385704
synthetic,kitti2015,glunet|False|True,86.9497,80.16784969471982,80.19155567334711
synthetic,pfpascal,glunet|False|True,13.1695,52.14266972833697,52.37118207678513
synthetic,pfwillow,glunet|False|True,14.6222,42.05692724756986,42.207427882607554
synthetic,pointodyssey,glunet|False|True,80.199,41.74630154657245,41.97242606008202
synthetic,spair,glunet|False|True,2.9367,27.704321500224516,27.406126111492085
synthetic,synthetic,glunet|False|True,16.1312,21.367183124871488,20.977253142680667
synthetic,tss,glunet|False|True,27.3178,38.54958587918549,38.609086314224356
synthetic_2d_warp,flyingthings,glunet|False|True,56.8539,45.10942903447832,45.36806902659579
synthetic_2d_warp,kitti2012,glunet|False|True,91.3276,75.74493522541654,76.54213446055705
synthetic_2d_warp,kitti2015,glunet|False|True,87.0141,79.0722608144327,76.47389873159773
synthetic_2d_warp,pfpascal,glunet|False|True,13.3499,51.59841197931251,51.75605826978583
synthetic_2d_warp,pfwillow,glunet|False|True,16.6778,41.691745289806306,42.004125906172675
synthetic_2d_warp,pointodyssey,glunet|False|True,81.446,41.26344742823505,41.32341769889587
synthetic_2d_warp,spair,glunet|False|True,2.5156,27.342087297878074,28.083610296425856
synthetic_2d_warp,synthetic,glunet|False|True,12.7059,20.704144846062768,20.928088332199323
synthetic_2d_warp,tss,glunet|False|True,26.4422,38.00497070925034,38.31862408674647
synthetic_large_zoom,flyingthings,glunet|False|True,57.5697,48.86747367582547,50.56383451011807
synthetic_large_zoom,kitti2012,glunet|False|True,97.0676,78.99837112545951,81.09251263538185
synthetic_large_zoom,kitti2015,glunet|False|True,88.1684,82.77266926336937,86.71115148614038
synthetic_large_zoom,pfpascal,glunet|False|True,14.5575,56.075757610728,58.12523978388217
synthetic_large_zoom,pfwillow,glunet|False|True,16.3506,46.08173229440503,46.89021016403429
synthetic_large_zoom,pointodyssey,glunet|False|True,80.976,44.78016746843768,46.68608228112936
synthetic_large_zoom,spair,glunet|False|True,2.5485,31.958542829331147,30.045393802339124
synthetic_large_zoom,synthetic,glunet|False|True,15.7459,25.61272602976183,23.419598473324875
synthetic_large_zoom,tss,glunet|False|True,27.4139,42.3053861442622,42.729777769189
synthetic_random_flipping,flyingthings,glunet|False|True,50.412,33.5872695384857,30.29236416097221
synthetic_random_flipping,kitti2012,glunet|False|True,83.8602,64.78175333861441,52.85436206085853
synthetic_random_flipping,kitti2015,glunet|False|True,84.0249,68.45567929567255,52.84741347281026
synthetic_random_flipping,pfpascal,glunet|False|True,5.604,38.13813228425539,34.257717278667734
synthetic_random_flipping,pfwillow,glunet|False|True,7.7889,28.25664333816224,28.13344768950965
synthetic_random_flipping,pointodyssey,glunet|False|True,78.4489,30.8755580707939,27.911764709946993
synthetic_random_flipping,spair,glunet|False|True,2.7843,13.104561440632205,18.89392414820683
synthetic_random_flipping,synthetic,glunet|False|True,16.7068,7.2460894549949195,14.594694356256236
synthetic_random_flipping,tss,glunet|False|True,14.4363,24.979115058017822,25.599639979604014
synthetic_small_zoom,flyingthings,glunet|False|True,57.9755,48.14079697037722,49.5093616301894
synthetic_small_zoom,kitti2012,glunet|False|True,98.3756,77.70522358376127,79.17387565724705
synthetic_small_zoom,kitti2015,glunet|False|True,92.7311,81.96398851696824,86.5173799476824
synthetic_small_zoom,pfpascal,glunet|False|True,15.6204,55.13046277432589,56.8472006648793
synthetic_small_zoom,pfwillow,glunet|False|True,16.9778,45.11939665316019,45.714003222822875
synthetic_small_zoom,pointodyssey,glunet|False|True,80.8978,43.988254986768126,45.60364825287483
synthetic_small_zoom,spair,glunet|False|True,2.408,31.125064266812615,28.999526593018643
synthetic_small_zoom,synthetic,glunet|False|True,14.039,24.793237794325,22.696837393258942
synthetic_small_zoom,tss,glunet|False|True,29.9933,41.55664424208588,41.74991085654526
flyingthings,flyingthings,glunet|True|False,85.8465,55.653531069271146,55.89917179201155
flyingthings,kitti2012,glunet|True|False,99.4901,81.93007668885943,83.03424090089985
flyingthings,kitti2015,glunet|True|False,97.7086,83.57099505291903,84.21006723180304
flyingthings,pfpascal,glunet|True|False,34.1953,61.80396912890781,62.26425783641034
flyingthings,pfwillow,glunet|True|False,35.8302,53.56645779103904,53.6860821103262
flyingthings,pointodyssey,glunet|True|False,97.4434,52.22675267773762,52.80734438204202
flyingthings,spair,glunet|True|False,6.6514,40.63560710332296,39.68037133680617
flyingthings,synthetic,glunet|True|False,35.4304,30.734313037115317,30.304898270474162
flyingthings,tss,glunet|True|False,58.8215,48.27658261654872,48.27793173823799
imagenet2dwarp,flyingthings,glunet|True|False,11.3571,62.63078158101962,63.4454964871865
imagenet2dwarp,kitti2012,glunet|True|False,22.7606,90.67550459332558,91.92666758848401
imagenet2dwarp,kitti2015,glunet|True|False,29.7992,93.12196579748343,94.0742084295453
imagenet2dwarp,pfpascal,glunet|True|False,5.8954,70.01457816104809,71.31387121330664
imagenet2dwarp,pfwillow,glunet|True|False,10.1,60.89469290639994,61.634453332232006
imagenet2dwarp,pointodyssey,glunet|True|False,25.0551,59.818948283320076,61.39644295157571
imagenet2dwarp,spair,glunet|True|False,2.8992,47.35974768732976,45.73866218691865
imagenet2dwarp,synthetic,glunet|True|False,6.6755,36.166181232146734,35.057222320116324
imagenet2dwarp,tss,glunet|True|False,11.2237,55.06629056382758,55.51915023667959
movi_f,flyingthings,glunet|True|False,39.164,61.232459691936555,62.43307465399438
movi_f,kitti2012,glunet|True|False,78.7366,87.48323374912994,91.94639282364034
movi_f,kitti2015,glunet|True|False,65.3127,88.3404060990529,93.99837780117407
movi_f,pfpascal,glunet|True|False,12.1653,68.61241156467653,70.4443272061587
movi_f,pfwillow,glunet|True|False,11.9333,60.07909085644519,60.59972231295857
movi_f,pointodyssey,glunet|True|False,62.6774,58.26560300965657,60.34856947472548
movi_f,spair,glunet|True|False,2.3566,47.44469974567749,43.901843840005085
movi_f,synthetic,glunet|True|False,6.5871,36.62932493945484,34.051150859803556
movi_f,tss,glunet|True|False,16.9644,54.29434255431126,54.22343031277414
pointodyssey,flyingthings,glunet|True|False,77.7439,51.91416020703982,51.624830683043605
pointodyssey,kitti2012,glunet|True|False,97.8728,77.6992490121043,80.3777029437351
pointodyssey,kitti2015,glunet|True|False,95.0124,79.61076217020766,84.11486667347789
pointodyssey,pfpascal,glunet|True|False,28.6839,58.11583413579398,58.13262326897778
pointodyssey,pfwillow,glunet|True|False,36.5889,49.94776290277523,49.17671511663683
pointodyssey,pointodyssey,glunet|True|False,96.5284,48.701732947567535,48.93438578993658
pointodyssey,spair,glunet|True|False,5.1968,37.05142059916201,34.688118026380344
pointodyssey,synthetic,glunet|True|False,25.8011,27.219161305946265,26.545999450692463
pointodyssey,tss,glunet|True|False,61.47,45.190361778973234,44.32616249821135
sintel,flyingthings,glunet|True|False,70.575,56.39865769432977,56.98691043339989
sintel,kitti2012,glunet|True|False,98.4939,81.60279375847442,84.2973017996984
sintel,kitti2015,glunet|True|False,95.0838,83.5192000556424,88.39957275259071
sintel,pfpascal,glunet|True|False,21.5232,62.93956881210239,63.993168556452986
sintel,pfwillow,glunet|True|False,21.9778,54.667183113256094,54.7774282175168
sintel,pointodyssey,glunet|True|False,90.0851,53.15494485894858,54.38567590427783
sintel,spair,glunet|True|False,3.778,42.07654580199367,38.98153138713567
sintel,synthetic,glunet|True|False,21.7318,32.10044125374956,30.51159721690382
sintel,tss,glunet|True|False,40.9775,49.37892396265206,49.018405299067446
spair,flyingthings,glunet|True|False,66.6096,65.14413360555682,65.75597124942936
spair,kitti2012,glunet|True|False,93.4583,92.38756839744872,92.09427349615417
spair,kitti2015,glunet|True|False,91.9963,94.01712865968669,93.0349611388407
spair,pfpascal,glunet|True|False,44.4728,72.32188341530625,72.49605217620748
spair,pfwillow,glunet|True|False,49.2827,63.74612942697245,64.15662019786335
spair,pointodyssey,glunet|True|False,91.9268,62.393230821849386,62.32387036375601
spair,spair,glunet|True|False,26.6007,51.14877789006254,54.98511321635601
spair,synthetic,glunet|True|False,35.7954,38.20185124151213,37.155282034305635
spair,tss,glunet|True|False,65.5404,57.90656383785405,58.8845462964575
synthetic,flyingthings,glunet|True|False,72.0776,61.08474937561561,62.20031219520758
synthetic,kitti2012,glunet|True|False,97.2991,87.38066592226603,88.09946920487468
synthetic,kitti2015,glunet|True|False,96.11,88.97255606673804,88.60861882088464
synthetic,pfpascal,glunet|True|False,30.3321,67.60765711870552,68.76716023987179
synthetic,pfwillow,glunet|True|False,29.7111,59.38488766937655,60.09504507679037
synthetic,pointodyssey,glunet|True|False,92.7503,57.920927154103225,58.82729203269641
synthetic,spair,glunet|True|False,7.559,46.590158953201325,46.39577870246122
synthetic,synthetic,glunet|True|False,32.9391,36.02623136510651,35.04156942798026
synthetic,tss,glunet|True|False,52.1427,53.86168089902398,54.35874824926813
synthetic_2d_warp,flyingthings,glunet|True|False,71.3152,62.36328813702052,63.014921523863066
synthetic_2d_warp,kitti2012,glunet|True|False,91.75,88.6529517858903,90.31182922648142
synthetic_2d_warp,kitti2015,glunet|True|False,91.6412,90.40982424853027,91.39561103559127
synthetic_2d_warp,pfpascal,glunet|True|False,27.963,68.76846914661489,69.43171635066223
synthetic_2d_warp,pfwillow,glunet|True|False,29.116,60.67873007678195,60.99074615201446
synthetic_2d_warp,pointodyssey,glunet|True|False,92.0552,59.23661662392081,59.79740241660651
synthetic_2d_warp,spair,glunet|True|False,6.63,47.93685065014451,47.77063693349819
synthetic_2d_warp,synthetic,glunet|True|False,29.4639,37.08698336374526,35.66949044500842
synthetic_2d_warp,tss,glunet|True|False,50.8272,55.108563760685314,55.24208664965165
synthetic_large_zoom,flyingthings,glunet|True|False,72.5692,57.65367859232187,58.406038804902295
