benchmark,variant,regime,n_sources,level,level_std,r_precision,r_recall,direction_gap,regime_pretrained
kitti2015,catspp|False|True,scratch,11,79.16683636363636,22.67168739623378,0.5545454545454546,0.46363636363636374,-0.09090909090909083,0
kitti2015,catspp|True|False,pretrained,11,95.14839545454547,3.5819236016737253,0.10000000000000002,0.5727272727272729,0.47272727272727283,1
kitti2015,catspp|True|True,pretrained,11,94.84647272727274,3.4711003981708464,0.29090909090909095,0.48181818181818187,0.19090909090909092,1
kitti2015,glunet|False|False,scratch,11,82.20698181818183,23.701945732231273,0.14545454545454548,0.6818181818181819,0.5363636363636364,0
kitti2015,glunet|False|True,scratch,11,78.61778181818183,21.851920355008538,0.20000000000000004,0.7363636363636363,0.5363636363636363,0
kitti2015,glunet|True|False,pretrained,11,86.94181818181818,21.148319180767924,0.11818181818181818,0.5181818181818182,0.4,1
kitti2015,glunet|True|True,pretrained,11,89.79948181818182,14.188494448095485,-0.02727272727272728,0.6727272727272727,0.7,1
kitti2015,raft|True|False,scratch,11,74.20763295454546,29.111556715694046,0.15454545454545454,0.790909090909091,0.6363636363636365,0
pfpascal,catspp|False|False,scratch,11,11.763618181818181,4.598902827972816,0.48181818181818187,-0.17272727272727276,-0.6545454545454547,0
pfpascal,catspp|False|True,scratch,11,11.903572727272728,5.093503530202155,0.5363636363636364,-0.28181818181818186,-0.8181818181818182,0
pfpascal,catspp|True|False,pretrained,11,43.60403636363637,5.7970532768420755,-0.09090909090909091,0.44545454545454555,0.5363636363636365,1
pfpascal,catspp|True|True,pretrained,11,46.20474090909091,5.436536423441774,0.018181818181818184,0.4000000000000001,0.3818181818181819,1
pfpascal,glunet|False|False,scratch,11,11.7679,5.0048161658546455,0.7363636363636363,-0.3272727272727273,-1.0636363636363637,0
pfpascal,glunet|False|True,scratch,11,11.625981818181819,4.330208833028306,0.6272727272727273,-0.10000000000000002,-0.7272727272727273,0
pfpascal,glunet|True|False,pretrained,11,25.909309090909094,10.402798440944107,-0.5090909090909091,0.6727272727272727,1.1818181818181819,1
pfpascal,glunet|True|True,pretrained,11,31.413554545454545,10.250015503243265,-0.33636363636363636,0.8181818181818182,1.1545454545454545,1
pfpascal,raft|True|False,scratch,11,11.730003409090909,4.120536054038096,0.7000000000000001,-0.22727272727272727,-0.9272727272727274,0
pfwillow,catspp|False|False,scratch,11,14.047472727272726,4.594066190226456,0.7454545454545456,-0.5545454545454546,-1.3000000000000003,0
pfwillow,catspp|False|True,scratch,11,14.420704545454544,4.814521333551994,0.6000000000000001,-0.36363636363636365,-0.9636363636363637,0
pfwillow,catspp|True|False,pretrained,11,46.76616363636363,5.327790410718635,-0.05454545454545456,0.27272727272727276,0.3272727272727273,1
pfwillow,catspp|True|True,pretrained,11,48.75251818181818,5.819779294581227,-0.009090909090909092,0.14545454545454548,0.15454545454545457,1
pfwillow,glunet|False|False,scratch,11,15.479172727272728,4.508938063910594,0.6090909090909091,-0.10000000000000002,-0.7090909090909091,0
pfwillow,glunet|False|True,scratch,11,14.005190909090908,4.355099305516362,0.6000000000000001,-0.27272727272727276,-0.8727272727272728,0
pfwillow,glunet|True|False,pretrained,11,29.15644545454546,11.269180119721543,-0.20909090909090913,0.5363636363636364,0.7454545454545455,1
pfwillow,glunet|True|True,pretrained,11,34.10891818181818,10.73147488631625,-0.4272727272727273,0.8272727272727273,1.2545454545454546,1
pfwillow,raft|True|False,scratch,11,14.865496590909089,4.1297098894931885,0.5090909090909091,-0.05454545454545456,-0.5636363636363637,0
pointodyssey,catspp|False|False,scratch,11,44.63328636363636,22.07840466465015,0.7454545454545456,0.16363636363636366,-0.5818181818181819,0
pointodyssey,catspp|False|True,scratch,11,51.01154545454546,25.02973355009452,0.6545454545454547,0.4000000000000001,-0.2545454545454546,0
pointodyssey,catspp|True|False,pretrained,11,57.53178181818183,16.056062927867355,0.39090909090909093,0.15454545454545454,-0.2363636363636364,1
pointodyssey,catspp|True|True,pretrained,11,57.91014545454546,16.08278701658165,0.6363636363636364,0.15454545454545454,-0.4818181818181818,1
pointodyssey,glunet|False|False,scratch,11,79.84311818181817,24.875353142691996,-0.05454545454545456,0.9,0.9545454545454546,0
pointodyssey,glunet|False|True,scratch,11,74.68295454545454,23.84513932705631,0.3181818181818182,0.690909090909091,0.37272727272727285,0
pointodyssey,glunet|True|False,pretrained,11,84.49472727272726,21.919521373975797,-0.4000000000000001,0.6454545454545455,1.0454545454545456,1
pointodyssey,glunet|True|True,pretrained,11,86.53078181818182,14.568135441285419,-0.20000000000000004,0.8000000000000002,1.0000000000000002,1
pointodyssey,raft|True|False,scratch,11,41.51987159090909,22.61084935634336,0.7454545454545456,-0.13636363636363638,-0.881818181818182,0
spair,catspp|False|False,scratch,11,3.5286863636363637,0.40441992909036334,0.26363636363636367,-0.18181818181818182,-0.4454545454545455,0
spair,catspp|False|True,scratch,11,3.562840909090909,0.4867193209736911,0.3454545454545455,-0.1272727272727273,-0.4727272727272728,0
spair,catspp|True|False,pretrained,11,21.235654545454544,3.48738654793633,-0.10000000000000002,0.7454545454545456,0.8454545454545456,1
spair,catspp|True|True,pretrained,11,22.472336363636362,3.3056021201205463,0.30000000000000004,0.8090909090909091,0.509090909090909,1
spair,glunet|False|False,scratch,11,2.8697272727272725,0.4823138233368583,0.5636363636363637,0.6000000000000001,0.036363636363636376,0
spair,glunet|False|True,scratch,11,2.581054545454546,0.24017861421715445,0.05454545454545456,0.6727272727272727,0.6181818181818182,0
spair,glunet|True|False,pretrained,11,7.522900000000001,6.877624136575071,-0.11818181818181818,0.9454545454545454,1.0636363636363637,1
spair,glunet|True|True,pretrained,11,9.054836363636365,5.031743513390309,0.05454545454545456,0.8000000000000002,0.7454545454545456,1
spair,raft|True|False,scratch,11,2.7669761363636365,0.39227133468328346,0.33636363636363636,0.8181818181818182,0.48181818181818187,0
synthetic,catspp|False|False,scratch,11,22.767045454545453,12.020728145342414,0.10909090909090911,-0.11818181818181818,-0.2272727272727273,0
synthetic,catspp|False|True,scratch,11,23.774695454545455,13.676825782696337,0.018181818181818184,0.09090909090909091,0.07272727272727272,0
synthetic,catspp|True|False,pretrained,11,48.39242727272727,15.908673772008205,0.06363636363636364,0.4272727272727273,0.36363636363636365,1
synthetic,catspp|True|True,pretrained,11,47.460254545454546,11.471216126842318,0.02727272727272728,0.5727272727272729,0.5454545454545456,1
synthetic,glunet|False|False,scratch,11,16.43268181818182,8.983494551878815,-0.1272727272727273,0.5454545454545455,0.6727272727272728,0
synthetic,glunet|False|True,scratch,11,12.305700000000002,4.150183818338653,-0.06363636363636364,0.43636363636363645,0.5000000000000001,0
