dir,split,family,target,rho_g,rho_g_lo,rho_g_hi,p_rho_gt_0,null_mean,null_std,z_vs_null
results_mixed,LOTO,appearance,peak_pck,-0.22002944713262934,-0.4548258622246298,0.10490750203123583,0.06333333333333334,0.007079130006826395,0.04355136077065559,-5.214729760923541
results_mixed,LOTO,appearance_fid,peak_pck,-0.14347167263534588,-0.4071299170866233,0.191068259015164,0.19333333333333333,0.008264046888924544,0.044643293200481354,-3.3988469184579415
results_mixed,LOTO,appearance_mmd,peak_pck,0.19684737871787686,-0.12972537927644542,0.5231087109857168,0.8766666666666667,0.009785462716525712,0.043383108675576675,4.311860576894553
results_mixed,LOTO,appearance_nullk,peak_pck,-0.04189515565890085,-0.3289993454315638,0.2859290459464165,0.38,-0.016724207865608125,0.03663911897612871,-0.6869965353067636
results_mixed,LOTO,appearance_sym,peak_pck,0.061932271318279664,-0.22156548184276753,0.4075126493558499,0.6233333333333333,0.06268016954432414,0.05322458654859404,-0.0140517432739781
results_mixed,LOTO,appearance_w2,peak_pck,-0.1811255594409504,-0.4690869158878504,0.18142596672138825,0.15,-0.005146317713924529,0.046011099196756104,-3.824712836667741
results_mixed,LOTO,both,peak_pck,0.3049156428087887,-0.03816931722582093,0.5787971124968384,0.9566666666666667,0.07835781931557771,0.05469747100590775,4.142016428305085
results_mixed,LOTO,density,peak_pck,-0.25335360332797613,-0.5440050864169321,0.12942597861106214,0.09,0.1173366519211558,0.0591550634598313,-6.266416322938199
results_mixed,LOTO,motion,peak_pck,0.4760434120427383,0.228741376207331,0.6626654967361172,0.9966666666666667,0.06159616592043742,0.048462514163872164,8.551913850793632
results_mixed,LOTO,motion_density,peak_pck,0.24913202660710013,-0.010564230343300108,0.5235387979098676,0.9666666666666667,0.06915224470925603,0.04443408840000791,4.050488901170121
results_mixed,LOTO,motion_fid,peak_pck,0.44031286162083744,0.2283787937610282,0.5740952705724508,1.0,-0.0132616146749682,0.03883554192021115,11.67936518634628
results_mixed,LOTO,motion_km,peak_pck,0.38332367340692497,0.11915890083632019,0.6236259125281215,0.99,0.01542360635624838,0.04044439500246496,9.096441349370023
results_mixed,LOTO,motion_mmd,peak_pck,-0.11600142288165059,-0.5241869665170661,0.298892094017094,0.32,-0.06530959158759525,0.06425852386114553,-0.7888732614461222
results_mixed,LOTO,motion_size,peak_pck,0.36832212994282865,0.10571784886971804,0.585065418509535,1.0,0.05378311785497677,0.041755260810133706,7.532919349207262
results_mixed,LOTO,motion_supdensity,peak_pck,0.3009073063664624,0.012238844280637089,0.5414135022870052,0.98,0.06977058053048577,0.05033413442758037,4.592047294833907
results_mixed,LOTO,motion_sym,peak_pck,0.41255846440905036,0.1918102050759623,0.5544047244881564,1.0,0.030228306625706303,0.04563446359009957,8.378101279277246
results_mixed,LOTO,motion_w2,peak_pck,0.44949066339823107,0.2708958781362007,0.5786291531238713,1.0,0.007843858904462138,0.037368947465332154,11.818550814242029
results_mixed,LOTO,random,peak_pck,-0.11546464170537565,-0.20022669621576278,-0.025873658705434475,0.0033333333333333335,0.08494255113708332,0.03732895049758864,-5.368680077287595
results_mixed,LOTO,size,peak_pck,-0.1718782605603165,-0.5511684021980305,0.3175948356807511,0.21666666666666667,0.031479655256504854,0.06797538326853257,-2.991640591616356
results_mixed,LOTO,supervision_density,peak_pck,-0.15025798782142796,-0.44717083033788635,0.21714825617238176,0.19,0.11315154493673761,0.053552417618427196,-4.9187234577347505
results_mixed,LOBO,appearance,peak_pck,0.07365314894981562,-0.019494949494949496,0.17383838383838385,0.95,0.01440739458072792,0.04055844263508726,1.4607502290493268
results_mixed,LOBO,appearance_fid,peak_pck,0.26030941227072274,0.07519103305685554,0.49085303030303024,1.0,0.018213227379748023,0.0367896023419052,6.580559981079627
results_mixed,LOBO,appearance_mmd,peak_pck,0.34074829915667976,0.23840399799672618,0.4440028043829936,1.0,0.02903825171738184,0.02758412837880639,11.300340658173305
results_mixed,LOBO,appearance_nullk,peak_pck,0.054156982850786795,-0.06258310866664094,0.19126590909090904,0.8066666666666666,0.03722472712930745,0.04484541275831343,0.3775694029784673
results_mixed,LOBO,appearance_sym,peak_pck,0.14070010501843835,-0.00504199134199132,0.2993363636363636,0.9633333333333334,0.04858690235690236,0.02360090065128797,3.902952858560045
results_mixed,LOBO,appearance_w2,peak_pck,-0.010905122447653485,-0.23175059368504428,0.20088961038961017,0.43333333333333335,-0.048059729713273616,0.03616100970222658,1.027477041475763
results_mixed,LOBO,both,peak_pck,0.4150905106621774,0.3111176767676767,0.5316843434343435,1.0,0.013771343594676928,0.04091370184622691,9.808918503044486
results_mixed,LOBO,density,peak_pck,0.1593158818342152,0.05917676767676768,0.28297272727272726,0.9966666666666667,0.12901718614718613,0.02859511752440183,1.0595758405669593
results_mixed,LOBO,motion,peak_pck,0.4499647514830848,0.3681414141414141,0.5338116883116882,1.0,0.04332382475549142,0.03286261470152818,12.373967513567438
results_mixed,LOBO,motion_density,peak_pck,0.47303055876222533,0.41414393939393934,0.5265811688311688,1.0,0.07402188712522047,0.03519487621781065,11.33712388040971
results_mixed,LOBO,motion_fid,peak_pck,0.46688031485059944,0.3739012535161077,0.5715696969696968,1.0,-0.0022416553644428842,0.028054539572015334,16.721784686960106
results_mixed,LOBO,motion_km,peak_pck,0.4216129252845919,0.3054141414141414,0.5215584415584417,1.0,0.04335520202020202,0.0370083170386617,10.22088421014209
results_mixed,LOBO,motion_mmd,peak_pck,0.20319538733959044,0.12357733211697433,0.28456208161832774,1.0,0.05051328771146404,0.04351394260715323,3.508808682461862
results_mixed,LOBO,motion_size,peak_pck,0.4424294284110951,0.3583181818181818,0.5213459595959595,1.0,0.05745123216289883,0.03581181421881505,10.750033324084818
results_mixed,LOBO,motion_supdensity,peak_pck,0.4607834583934584,0.39245454545454544,0.5333232323232322,1.0,0.07301240901074234,0.035895613048400644,10.80274207491195
results_mixed,LOBO,motion_sym,peak_pck,0.5331693746993746,0.474969696969697,0.5917196969696968,1.0,0.013445219656886324,0.024490734196439847,21.22125661377842
results_mixed,LOBO,motion_w2,peak_pck,0.4806243028766551,0.3943113077870355,0.5812393939393938,1.0,0.016350592961060464,0.01915886075993352,24.232845351980398
results_mixed,LOBO,random,peak_pck,-0.08089263668430335,-0.15134545454545456,-0.003067676767676864,0.023333333333333334,0.08950724947891615,0.04327292996045602,-3.93779405089823
results_mixed,LOBO,size,peak_pck,0.1674393677128182,0.07734382233520824,0.28180172715910307,1.0,0.13012906515497483,0.03066713087429322,1.2166218845441066
results_mixed,LOBO,supervision_density,peak_pck,0.12791463123296454,0.008875757575757575,0.2622727272727271,0.9833333333333333,0.1105585818502485,0.0267430947438543,0.6489918070048548
results_mixed,JOINT,appearance,peak_pck,-0.18165014020295706,-0.33263505921945624,-0.009317186892274771,0.02,0.05773811611139186,0.04375202460196525,-5.471478371393951
results_mixed,JOINT,appearance_fid,peak_pck,-0.12821946233161724,-0.2705622734033505,0.046232440075135585,0.08,0.03497667191048377,0.04877721990523122,-3.345744889913225
results_mixed,JOINT,appearance_mmd,peak_pck,0.27200397256325637,0.11560804347741274,0.40119326629514895,1.0,-0.00670496561569876,0.04685702266517427,5.948071864713271
results_mixed,JOINT,appearance_nullk,peak_pck,-0.04374763703487452,-0.2046803582654208,0.12313687155059333,0.28,-0.011622260778736246,0.04227813007369819,-0.7598580211598317
results_mixed,JOINT,appearance_sym,peak_pck,0.010514865277637772,-0.15620825759812837,0.16261653510566176,0.5466666666666666,0.046447407423050716,0.047578322037225014,-0.7552292852467458
results_mixed,JOINT,appearance_w2,peak_pck,-0.29670178225241906,-0.46121267156394696,-0.14465431432704373,0.0,0.02603581943992609,0.04870751173945094,-6.626033442618707
results_mixed,JOINT,both,peak_pck,0.17674927243223398,0.014917604898320664,0.35499515370245033,0.98,0.04718978957205315,0.04624472174902464,2.8016058473292333
results_mixed,JOINT,density,peak_pck,-0.2015110264043686,-0.35398928336180036,-0.023966731990099206,0.013333333333333334,0.11258347164084623,0.04823774226362706,-6.511384722954852
results_mixed,JOINT,motion,peak_pck,0.3001435147711078,0.11201568264913032,0.4574216586085078,1.0,0.06127903454834173,0.0459907146001894,5.1937544849929855
results_mixed,JOINT,motion_density,peak_pck,0.03892998551959135,-0.11684354009340732,0.21364692530723145,0.65,0.06750150509487005,0.042657964883328806,-0.6697815906929202
results_mixed,JOINT,motion_fid,peak_pck,0.4455004476444869,0.3028566572738075,0.5581556350435156,1.0,0.017270997747240658,0.045347405032704985,9.443306614532915
results_mixed,JOINT,motion_km,peak_pck,0.29891561091246144,0.1485764283111812,0.45048131524605123,1.0,0.0018961717340857686,0.049726658387102086,5.97304240446238
results_mixed,JOINT,motion_mmd,peak_pck,0.06538812126479655,-0.12058464161483853,0.2677299651044044,0.7333333333333333,-0.04788641540595996,0.04376009453331628,2.5885350084085434
results_mixed,JOINT,motion_size,peak_pck,-0.01050989408681275,-0.18827325566045905,0.17118264999666477,0.44333333333333336,0.0587365018902693,0.043676358002235495,-1.5854434560120099
results_mixed,JOINT,motion_supdensity,peak_pck,0.250532492201464,0.08916839281590112,0.4128610449253247,0.9966666666666667,0.07057634471490934,0.047456304768770066,3.7920387683657113
results_mixed,JOINT,motion_sym,peak_pck,0.40091025933325086,0.23457282493846324,0.5594549069875664,1.0,0.02070230493930524,0.043729693833026315,8.694503003970228
results_mixed,JOINT,motion_w2,peak_pck,0.46421466242096887,0.31907811980579615,0.5851272637615454,1.0,0.004914703466900662,0.04323240137560591,10.623975174629795
results_mixed,JOINT,random,peak_pck,-0.0963619552300781,-0.20188296636049732,0.014142492165644498,0.03333333333333333,0.06506713542652166,0.04810491353066445,-3.3557713507518705
results_mixed,JOINT,size,peak_pck,-0.038881065054149115,-0.22723011605352067,0.14418707028692768,0.3333333333333333,0.048824367542092954,0.046662053348051805,-1.8795879371627326
results_mixed,JOINT,supervision_density,peak_pck,-0.31240194328268583,-0.49422455385536573,-0.16693389763200778,0.0,0.11916773843420884,0.048358626784709036,-8.924357667107222
results_symmetric_informed,LOTO,appearance,peak_pck,-0.24459207965007243,-0.5084161137440759,0.021411562408455268,0.03333333333333333,0.007073340557145291,0.045935503077800956,-5.478669076095064
results_symmetric_informed,LOTO,appearance_fid,peak_pck,-0.14541569998174292,-0.37218209225203497,0.16738329695529758,0.19,0.004138060445167657,0.04268656081969712,-3.503532670589406
results_symmetric_informed,LOTO,appearance_mmd,peak_pck,0.20264549546383387,-0.17220346068826425,0.5261239341884553,0.8733333333333333,0.011301808367079343,0.04214896211384954,4.539701038898933
results_symmetric_informed,LOTO,appearance_nullk,peak_pck,-0.060971671866776496,-0.3483944586219468,0.23751157194434988,0.3433333333333333,-0.017761105522265657,0.037877259307239,-1.1408049878691342
results_symmetric_informed,LOTO,appearance_sym,peak_pck,0.05858463853117539,-0.21289011627906973,0.3617045205978854,0.6133333333333333,0.06486439924125985,0.047144119162779774,-0.13320347949235464
results_symmetric_informed,LOTO,appearance_w2,peak_pck,-0.1820824436189815,-0.47381498578031905,0.16251171591322677,0.13,-0.005207035892957426,0.05089811567135317,-3.475087542888632
results_symmetric_informed,LOTO,both,peak_pck,0.2909733098928919,-0.10560704225352112,0.6299514820823635,0.9533333333333334,0.07716964085726448,0.05249898048689193,4.072529924443208
results_symmetric_informed,LOTO,density,peak_pck,-0.2548237169258696,-0.5471414858941216,0.1351139913688014,0.07666666666666666,0.11649610360327514,0.060381032107749366,-6.1496103588711115
results_symmetric_informed,LOTO,motion,peak_pck,0.4732542206656084,0.2180111091518251,0.6513349144284309,1.0,0.06718861532513017,0.04305401045368195,9.43153961876162
results_symmetric_informed,LOTO,motion_density,peak_pck,0.2542378119157679,-0.014633818128847752,0.5426240385815614,0.9633333333333334,0.060550654409514855,0.04502108736152184,4.3021430369047815
results_symmetric_informed,LOTO,motion_fid,peak_pck,0.4356105276136341,0.23452642276422764,0.5576530536495324,1.0,-0.013612676865299782,0.04451244648140475,10.092080754685067
results_symmetric_informed,LOTO,motion_km,peak_pck,0.3885447754263653,0.12036442307692308,0.6235908890075818,0.9966666666666667,0.020555088511365453,0.039806534565435495,9.244454231756457
results_symmetric_informed,LOTO,motion_mmd,peak_pck,-0.14701995800787346,-0.5214399452847034,0.2681505957390262,0.2866666666666667,-0.07079862352173769,0.05679858856960948,-1.3419582494153486
results_symmetric_informed,LOTO,motion_size,peak_pck,0.3722035540564892,0.08690654205607476,0.58019537625708,0.99,0.05197157641076441,0.04251510869665931,7.532192377315679
results_symmetric_informed,LOTO,motion_supdensity,peak_pck,0.3038135595274198,0.012772874080590227,0.5512956823406788,0.9766666666666667,0.06726974160866388,0.04988153221087469,4.742112109122159
results_symmetric_informed,LOTO,motion_sym,peak_pck,0.41966956998993177,0.18668861512319457,0.567686039686562,1.0,0.03467048109129245,0.0420246471328846,9.161268806880111
results_symmetric_informed,LOTO,motion_w2,peak_pck,0.4450192620144579,0.20857928509905255,0.5687761340805118,1.0,0.0070519052107945335,0.03595457258328018,12.18113094764836
results_symmetric_informed,LOTO,random,peak_pck,-0.12056153324679118,-0.2112328079137503,-0.024702063298568794,0.006666666666666667,0.07738508498616363,0.04091569430126611,-4.837914194378695
results_symmetric_informed,LOTO,size,peak_pck,-0.15901523855555524,-0.5446423911126785,0.3108597686111506,0.24,0.025065747114795044,0.06848193129626916,-2.6880226971691563
results_symmetric_informed,LOTO,supervision_density,peak_pck,-0.16379717443696948,-0.4689509915659904,0.20886192618674995,0.14333333333333334,0.11182240333735062,0.05896739350253077,-4.674101421194597
results_symmetric_informed,LOBO,appearance,peak_pck,0.07388633076799742,0.008906926406926408,0.1722190476190476,0.98,0.01911383597883598,0.03831217012178509,1.4296369695335183
results_symmetric_informed,LOBO,appearance_fid,peak_pck,0.2553377184944068,0.08812032598614844,0.4672752525252523,1.0,0.015258360941159198,0.035957044588019856,6.6768378854261305
results_symmetric_informed,LOBO,appearance_mmd,peak_pck,0.34113172419159943,0.22865815524635777,0.4471951767270812,1.0,0.026809065567911964,0.030665857420558003,10.249922391309676
results_symmetric_informed,LOBO,appearance_nullk,peak_pck,0.0551734336705795,-0.06258310866664095,0.15488257575757555,0.8233333333333334,0.04174607963737013,0.04231364907548405,0.3173291438243978
results_symmetric_informed,LOBO,appearance_sym,peak_pck,0.15420120169953505,-0.0017171717171717135,0.31102272727272684,0.9666666666666667,0.04555847202180535,0.021653841410684965,5.01724971644618
results_symmetric_informed,LOBO,appearance_w2,peak_pck,-0.026246589432815954,-0.2501546340890846,0.23270454545454516,0.4,-0.047289794464270805,0.0367026983719253,0.5733421782293604
results_symmetric_informed,LOBO,both,peak_pck,0.41077363716530385,0.31022676767676766,0.521020202020202,1.0,0.012657214205547537,0.04107036009133123,9.693521607174494
results_symmetric_informed,LOBO,density,peak_pck,0.15310195526695528,0.055215151515151516,0.2606926406926406,1.0,0.12651972262305597,0.02693311202537227,0.9869721931449134
results_symmetric_informed,LOBO,motion,peak_pck,0.448591807760141,0.3681414141414141,0.5337662337662337,1.0,0.042722302388969055,0.03297205934611652,12.309498206061418
results_symmetric_informed,LOBO,motion_density,peak_pck,0.4774283253166587,0.41424696969696967,0.539770202020202,1.0,0.07302267035433703,0.03527142219222366,11.46553299604351
results_symmetric_informed,LOBO,motion_fid,peak_pck,0.46995934636884007,0.385473183115097,0.5744242424242424,1.0,-0.003914296795945517,0.02704759802769542,17.519989859342115
results_symmetric_informed,LOBO,motion_km,peak_pck,0.4229443586660254,0.3105909090909091,0.5201272727272727,1.0,0.03759477392977393,0.03769722540052399,10.22222671939392
results_symmetric_informed,LOBO,motion_mmd,peak_pck,0.2060288324462061,0.12933566301166427,0.29050939314395974,1.0,0.05047769071494989,0.03994487303981951,3.894145353176946
results_symmetric_informed,LOBO,motion_size,peak_pck,0.4445952926086259,0.3617171717171717,0.5187575757575756,1.0,0.0584090836940837,0.0367004246826009,10.522663218598314
results_symmetric_informed,LOBO,motion_supdensity,peak_pck,0.46744153118486453,0.38958484848484853,0.5354742424242425,1.0,0.0726540532307199,0.034372648279170866,11.485512397756617
results_symmetric_informed,LOBO,motion_sym,peak_pck,0.5375327946127946,0.4811488095238095,0.5927272727272727,1.0,0.013456509539842874,0.029630369123769616,17.687133187029225
results_symmetric_informed,LOBO,motion_w2,peak_pck,0.47679205759735943,0.38696874257942165,0.5887413419913418,1.0,0.013972895638618758,0.01987132224763085,23.29080854264341
results_symmetric_informed,LOBO,random,peak_pck,-0.07604995670995672,-0.14905858585858586,-0.007030303030303038,0.023333333333333334,0.09514666827000161,0.04215281956578835,-4.061332711392413
results_symmetric_informed,LOBO,size,peak_pck,0.16328067701072452,0.07587497892453363,0.2456798551918248,1.0,0.13567378399102542,0.034246376291060227,0.8061259616219798
results_symmetric_informed,LOBO,supervision_density,peak_pck,0.13070356742023406,0.020181818181818183,0.282062626262626,0.99,0.1094603318903319,0.027427565564735166,0.7745213653673854
results_symmetric_informed,JOINT,appearance,peak_pck,-0.18173336793068,-0.34885291845140426,-0.010678168145084651,0.006666666666666667,0.06240205541627396,0.04564765113688377,-5.348258174661917
results_symmetric_informed,JOINT,appearance_fid,peak_pck,-0.13253857395834012,-0.31001719641837144,0.03637011918244281,0.07666666666666666,0.036028790679783186,0.04477750366596884,-3.764554761596401
results_symmetric_informed,JOINT,appearance_mmd,peak_pck,0.27303906920707305,0.12698838601012297,0.42235916753032304,1.0,-0.0031209949718766818,0.048038478893736775,5.748726240683597
results_symmetric_informed,JOINT,appearance_nullk,peak_pck,-0.05543214869568326,-0.214188506630028,0.10383323390593624,0.25666666666666665,-0.013812673196299455,0.04101288726460585,-1.0147901860911277
results_symmetric_informed,JOINT,appearance_sym,peak_pck,0.02523119162600742,-0.14048576550393085,0.19961826529641907,0.6133333333333333,0.048526594012758766,0.043651503400741386,-0.5336678137494731
results_symmetric_informed,JOINT,appearance_w2,peak_pck,-0.2949791394308194,-0.44076207190115135,-0.13257421134673641,0.0,0.031697966520704855,0.04910020927897386,-6.653273188621966
results_symmetric_informed,JOINT,both,peak_pck,0.1704406469749302,-0.0008008248960889386,0.32383734162592615,0.9733333333333334,0.04807573760490467,0.04723462539394112,2.5905764754031804
results_symmetric_informed,JOINT,density,peak_pck,-0.20384325554169128,-0.3544497599405158,-0.04322811653847782,0.01,0.11791975389456652,0.044982411695712966,-7.153084890442264
results_symmetric_informed,JOINT,motion,peak_pck,0.3014805488168422,0.13423300480472128,0.4595724283919611,1.0,0.06427972232550691,0.04697994240378981,5.048980785302126
results_symmetric_informed,JOINT,motion_density,peak_pck,0.0535853005304946,-0.11909568903366355,0.23381670826182946,0.7166666666666667,0.07253231800408874,0.04471781523621493,-0.42370177016720195
results_symmetric_informed,JOINT,motion_fid,peak_pck,0.43842494871738824,0.28927393004135415,0.571274726406724,1.0,0.015929038510432647,0.04415034759193223,9.569480949775352
results_symmetric_informed,JOINT,motion_km,peak_pck,0.30483679543126385,0.12632655062902337,0.43773579155923403,1.0,0.0015275817713233276,0.04826217122351679,6.284616004017377
results_symmetric_informed,JOINT,motion_mmd,peak_pck,0.06483759007547973,-0.1505746608336625,0.26076269435003097,0.74,-0.046321073074782636,0.043757377376347203,2.5403410765277843
results_symmetric_informed,JOINT,motion_size,peak_pck,-0.015000983390365121,-0.19558754389055402,0.17190942341443363,0.45666666666666667,0.06069017308540774,0.045136979570844324,-1.676921167420441
results_symmetric_informed,JOINT,motion_supdensity,peak_pck,0.2421974813214121,0.06749408841583006,0.41430369499678454,0.9966666666666667,0.065602457603605,0.04489444984818273,3.9335602577821867
results_symmetric_informed,JOINT,motion_sym,peak_pck,0.4051165153781207,0.26888249435337036,0.5576603484733751,1.0,0.020967437859839913,0.04192857755729281,9.161986880985047
results_symmetric_informed,JOINT,motion_w2,peak_pck,0.46543238639853657,0.33557037589400035,0.6123640224608536,1.0,0.014592885679510517,0.04875995381094803,9.246101882438605
results_symmetric_informed,JOINT,random,peak_pck,-0.08876621522132568,-0.18936736697777146,0.015637348553361706,0.05333333333333334,0.06639486402045289,0.04567729611490679,-3.3968971992442816
results_symmetric_informed,JOINT,size,peak_pck,-0.0433863962028366,-0.215406668657364,0.12217292856361107,0.31666666666666665,0.03878090285189435,0.04770309589038013,-1.7224730915483604
results_symmetric_informed,JOINT,supervision_density,peak_pck,-0.3093026830455683,-0.45193951346530586,-0.14854523904607983,0.0,0.1191139518648148,0.04588203133999797,-9.337351080550524
results_symmetric_uninformed,LOTO,appearance,peak_pck,-0.23577480088942057,-0.4714737278330329,0.06164675993437828,0.05,0.00560681805667868,0.04341038446018543,-5.560457985979979
results_symmetric_uninformed,LOTO,appearance_fid,peak_pck,-0.1369125160650844,-0.40010443974630017,0.20474362761937448,0.19666666666666666,0.0022052624340988002,0.04819684850488123,-2.8864496915206765
results_symmetric_uninformed,LOTO,appearance_mmd,peak_pck,0.20401437439114103,-0.14115171746285096,0.5163387852683575,0.86,0.012914410066286436,0.039687038538497595,4.815173199166322
results_symmetric_uninformed,LOTO,appearance_nullk,peak_pck,-0.07614937282020516,-0.36481400902293804,0.2496256330536507,0.30666666666666664,-0.022586839701084226,0.04050164978505104,-1.3224778102468953
results_symmetric_uninformed,LOTO,appearance_sym,peak_pck,0.07174040820264235,-0.212744712225917,0.40370678617157485,0.6466666666666666,0.06335792258949872,0.05133216345660575,0.16329889583223706
results_symmetric_uninformed,LOTO,appearance_w2,peak_pck,-0.19224954885699957,-0.4702537367845425,0.17321845781433642,0.13666666666666666,-0.01377757414822525,0.048311417640039156,-3.6941986682846113
results_symmetric_uninformed,LOTO,both,peak_pck,0.29104748492069177,-0.10872149145496442,0.6190270116824979,0.94,0.07860898245311371,0.05800244853082421,3.6625781815862823
results_symmetric_uninformed,LOTO,density,peak_pck,-0.2682204449165966,-0.5689938675112878,0.06329438104671031,0.06666666666666667,0.11866084954900467,0.05283836793371318,-7.3219766165176
results_symmetric_uninformed,LOTO,motion,peak_pck,0.47267675755704014,0.17429482080212386,0.6392749078726967,1.0,0.0702685451113754,0.04816957316489394,8.353991659177508
results_symmetric_uninformed,LOTO,motion_density,peak_pck,0.260426546387655,-0.059526578374455706,0.5302704256517311,0.93,0.062140957193423885,0.045959781639717805,4.314328356662066
results_symmetric_uninformed,LOTO,motion_fid,peak_pck,0.42342066677620277,0.2121860448807854,0.5657947463986196,1.0,-0.01905937716339694,0.03715167942202624,11.910095339519566
results_symmetric_uninformed,LOTO,motion_km,peak_pck,0.3977654606504128,0.1538434138599894,0.6326107636295744,0.9933333333333333,0.018826432170479253,0.0406549756728105,9.320852422336165
results_symmetric_uninformed,LOTO,motion_mmd,peak_pck,-0.1203059526920496,-0.5451951043910412,0.26853832738359273,0.3333333333333333,-0.061495225618646975,0.057985896050383436,-1.014224683573097
results_symmetric_uninformed,LOTO,motion_size,peak_pck,0.3620047645496758,0.08751116732504893,0.5630970719648,0.9933333333333333,0.05539114444599406,0.04439445548009909,6.906574633878071
results_symmetric_uninformed,LOTO,motion_supdensity,peak_pck,0.2843035825833753,0.0048972384250820155,0.5440234239967973,0.9766666666666667,0.06996867382746022,0.04830963160712935,4.436691020518657
