train_dataset,context_id,benchmark,variant,actual,L,g,g_global_gain,g_variant_gain,g_context_gain,g_shrink_gain,g_benchsim_gain,g_profilesim_gain,gain_global,gain_variant,gain_context,gain_shrink,gain_benchsim,gain_profilesim
flyingthings,flyingthings|catspp|False|False,flyingthings,catspp|False|False,76.3251,55.625325,0.3911340441214121,1.15558475555307,1.224234143716337,3.9113404412141217,3.0156383420481934,3.1014722342391208,3.7782300180907615,2.9544468780487034,3.129960590534333,10.0,7.709986863511444,7.929435652183707,9.659680804767683
flyingthings,flyingthings|catspp|False|True,flyingthings,catspp|False|True,76.5009,56.74702,0.3911340441214121,1.15558475555307,1.260429817944033,3.9113404412141217,3.0277035667907586,3.118963254498109,3.783108726143491,2.9544468780487034,3.2225009223507586,10.0,7.740833640783586,7.974154388693278,9.672154042845664
flyingthings,flyingthings|glunet|False|False,flyingthings,glunet|False|False,79.5401,56.8199,0.3911340441214121,1.15558475555307,1.2845404460595244,3.9113404412141217,3.035740442829256,3.104438010901017,3.7695207000160975,2.9544468780487034,3.2841438002282137,10.0,7.761381266742737,7.937018159271674,9.63741396759112
flyingthings,flyingthings|glunet|False|True,flyingthings,glunet|False|True,72.9905,50.307120000000005,0.3911340441214121,1.15558475555307,1.174756367572299,3.9113404412141217,2.999145750000181,3.056512413325049,3.754764135332149,2.9544468780487034,3.0034623301868404,10.0,7.667820776728947,7.814488304618851,9.59968632688652
flyingthings,flyingthings|raft|True|False,flyingthings,raft|True|False,79.60585,47.865115,0.3911340441214121,1.15558475555307,1.4977621480988823,3.9113404412141217,3.1068143435090416,3.105719406190797,3.79395697329813,2.9544468780487034,3.829280960350158,10.0,7.943093653450052,7.940294261950639,9.699889412133212
flyingthings,kitti2012|catspp|False|False,kitti2012,catspp|False|False,94.359,74.50085,5.695145906211529,16.826006042638507,17.82558224378503,13.754581417965875,15.111581693238929,20.14154520110866,15.26613003428909,2.9544468780487034,3.129960590534333,2.415141182417145,2.653414318456208,3.536616187329084,2.6805511721198867
flyingthings,kitti2012|catspp|False|True,kitti2012,catspp|False|True,94.1642,76.73552,5.695145906211529,16.826006042638507,18.3526129356888,13.554724318530916,15.154020524250212,19.95807631090533,15.005663850454717,2.9544468780487034,3.2225009223507586,2.3800486487531733,2.660866073285702,3.504401228621314,2.6348164028753818
flyingthings,kitti2012|glunet|False|False,kitti2012,glunet|False|False,97.2233,85.2761,5.695145906211529,16.826006042638507,18.703678119279687,14.672646380297548,16.016323626624928,20.55848070571735,15.724637211596209,2.9544468780487034,3.2841438002282137,2.5763424891879456,2.812276259534702,3.609825111468139,2.7610595883848745
flyingthings,kitti2012|glunet|False|True,kitti2012,glunet|False|True,94.0515,81.81727000000001,5.695145906211529,16.826006042638507,17.105156194224122,14.32451600764311,15.251396069836783,19.435158967299436,14.514900789500146,2.9544468780487034,3.0034623301868404,2.515214929264548,2.6779640629053123,3.412583151926288,2.548644236431093
flyingthings,kitti2012|raft|True|False,kitti2012,raft|True|False,96.60025,74.6364875,5.695145906211529,16.826006042638507,21.808313785071952,18.4685051888363,19.58177472091485,23.41891223449504,19.16321775510601,2.9544468780487034,3.829280960350158,3.24285022596054,3.4383271374237463,4.112082924680246,3.364833503950312
