variant,regime,rule,precision,recall,sym,fid,w2,mmd,rule_minus_best_sym
glunet|True|True,pretrained,0.7626262626262627,-0.2191919191919192,0.7626262626262627,0.3323232323232323,0.33232323232323235,0.2848484848484849,0.052525252525252523,0.4303030303030303
glunet|True|False,pretrained,0.6737373737373737,-0.23030303030303034,0.6737373737373737,0.2606060606060607,0.20000000000000004,0.13131313131313135,-0.06969696969696972,0.41313131313131307
catspp|True|False,pretrained,0.5111111111111112,0.005050505050505049,0.5111111111111112,0.4171717171717172,0.41313131313131324,0.4000000000000001,0.04444444444444447,0.09393939393939399
catspp|False|False,scratch,0.5272727272727273,0.5272727272727273,0.02626262626262628,0.4555555555555555,0.38181818181818183,0.39292929292929296,0.29898989898989903,0.07171717171717185
catspp|False|True,scratch,0.507070707070707,0.507070707070707,0.07676767676767676,0.4595959595959597,0.45454545454545453,0.4636363636363636,0.36363636363636365,0.04343434343434338
catspp|True|True,pretrained,0.502020202020202,0.14444444444444446,0.502020202020202,0.5636363636363637,0.6232323232323232,0.5737373737373738,0.11414141414141415,-0.12121212121212122
raft|True|False,scratch,0.40101010101010104,0.40101010101010104,0.30303030303030304,0.5353535353535354,0.44747474747474747,0.4808080808080808,0.1191919191919192,-0.13434343434343432
glunet|False|False,scratch,0.30505050505050507,0.30505050505050507,0.41414141414141414,0.46464646464646464,0.37070707070707076,0.38686868686868686,0.12525252525252525,-0.15959595959595957
glunet|False|True,scratch,0.37070707070707076,0.37070707070707076,0.34444444444444444,0.57979797979798,0.48282828282828283,0.4636363636363636,0.17272727272727276,-0.20909090909090922
