variant,regime,rule_rho,O1_all_variant,O2_same_regime,O3_same_regime_consensus,frac_O1,frac_O2,frac_O3
catspp|False|False,scratch,0.5272727272727273,0.4703282828282829,0.6866161616161617,0.730143966121187,1.1210738255033557,0.7679293858036043,0.7221489894298629
catspp|False|True,scratch,0.507070707070707,0.4934343434343435,0.6997474747474749,0.7507331930956593,1.027635619242579,0.7246481414651748,0.675433978055231
catspp|True|False,pretrained,0.5111111111111112,0.5680555555555556,0.6107744107744106,0.7231261640680776,0.8997555012224938,0.8368246968026464,0.7068076588955968
catspp|True|True,pretrained,0.502020202020202,0.5556818181818183,0.5744107744107745,0.6388759310066903,0.9034310384003634,0.8739742086752637,0.7857866882371953
glunet|False|False,scratch,0.30505050505050507,0.6285353535353537,0.6906565656565659,0.7356238160635894,0.4853354760948171,0.4416819012797074,0.41468274733527066
glunet|False|True,scratch,0.37070707070707076,0.6160353535353535,0.7148989898989899,0.7907682138691373,0.6017626562820251,0.5185446838572944,0.46879359109952584
glunet|True|False,pretrained,0.6737373737373737,0.36830808080808086,0.49023569023569025,0.5342842490685492,1.8292766540966745,1.3743131868131868,1.2610092378952622
glunet|True|True,pretrained,0.7626262626262627,0.4371212121212122,0.5824915824915825,0.6681413543197361,1.7446562680531483,1.3092485549132948,1.141414549025671
raft|True|False,scratch,0.40101010101010104,0.619570707070707,0.698989898989899,0.7616010433290145,0.6472386386794377,0.5736994219653179,0.5265356508143112
