train_dataset,context_id,benchmark,variant,actual,L,g,g_global_gain,g_variant_gain,g_context_gain,g_shrink_gain,g_benchsim_gain,g_profilesim_gain,gain_global,gain_variant,gain_context,gain_shrink,gain_benchsim,gain_profilesim
flyingthings,flyingthings|catspp|False|False,flyingthings,catspp|False|False,76.3251,55.625325,0.39113404412141217,1.15558475555307,1.224234143716337,3.9113404412141217,3.0156383420481934,3.1014722342391208,3.7782300180907615,2.9544468780487034,3.129960590534333,10.0,7.709986863511444,7.929435652183707,9.659680804767683
flyingthings,flyingthings|catspp|False|True,flyingthings,catspp|False|True,76.5009,56.74702,0.39113404412141217,1.15558475555307,1.260429817944033,3.9113404412141217,3.0277035667907586,3.118963254498109,3.783108726143491,2.9544468780487034,3.2225009223507586,10.0,7.740833640783586,7.974154388693278,9.672154042845664
flyingthings,flyingthings|catspp|True|False,flyingthings,catspp|True|False,85.2977,79.41964,0.39113404412141217,1.15558475555307,0.6644900347818596,3.9113404412141217,2.8290569724033676,2.3886687530057182,3.0596078081559224,2.9544468780487034,1.6988805877904989,10.0,7.232960195930166,6.107033608826569,7.822402202366684
flyingthings,flyingthings|catspp|True|True,flyingthings,catspp|True|True,85.2894,79.561265,0.39113404412141217,1.15558475555307,0.5931067619625366,3.9113404412141217,2.8052625481302598,2.4232071443135164,3.0843469331280655,2.9544468780487034,1.516377239150346,10.0,7.172125746383448,6.195336817986949,7.885651938215461
flyingthings,flyingthings|glunet|False|False,flyingthings,glunet|False|False,79.5401,56.819900000000004,0.39113404412141217,1.15558475555307,1.2845404460595244,3.9113404412141217,3.0357404428292556,3.1044380109010166,3.7695207000160984,2.9544468780487034,3.2841438002282137,10.0,7.761381266742737,7.937018159271674,9.637413967591119
flyingthings,flyingthings|glunet|False|True,flyingthings,glunet|False|True,72.9905,50.307120000000005,0.39113404412141217,1.15558475555307,1.174756367572299,3.9113404412141217,2.999145750000181,3.056512413325049,3.7547641353321493,2.9544468780487034,3.0034623301868404,10.0,7.667820776728947,7.814488304618851,9.59968632688652
flyingthings,flyingthings|glunet|True|False,flyingthings,glunet|True|False,85.8465,63.903150000000004,0.39113404412141217,1.15558475555307,1.3709286404555194,3.9113404412141217,3.064536507627921,3.315122274198258,3.79378740782284,2.9544468780487034,3.505009755760275,10.0,7.835003251920091,8.475667930274074,9.699455889462815
flyingthings,flyingthings|glunet|True|True,flyingthings,glunet|True|True,81.4831,66.13371,0.39113404412141217,1.15558475555307,0.9923691214326392,3.9113404412141217,2.9383500012869606,2.637015613435797,2.753852780228547,2.9544468780487034,2.537158645092518,10.0,7.512386215030839,6.741974146891799,7.040688024010821
flyingthings,flyingthings|raft|True|False,flyingthings,raft|True|False,79.60585,47.865115,0.39113404412141217,1.15558475555307,1.4977621480988823,3.9113404412141217,3.1068143435090416,3.105719406190797,3.7939569732981306,2.9544468780487034,3.829280960350158,10.0,7.9430936534500525,7.940294261950639,9.699889412133212
flyingthings,kitti2012|catspp|False|False,kitti2012,catspp|False|False,94.359,74.50085,5.695145906211529,16.826006042638507,17.82558224378503,13.754581417965875,15.111581693238927,20.14154520110866,15.26613003428909,2.9544468780487034,3.129960590534333,2.415141182417145,2.653414318456208,3.5366161873290842,2.6805511721198867
flyingthings,kitti2012|catspp|False|True,kitti2012,catspp|False|True,94.1642,76.73552,5.695145906211529,16.826006042638507,18.3526129356888,13.554724318530917,15.154020524250212,19.95807631090533,15.005663850454717,2.9544468780487034,3.2225009223507586,2.3800486487531733,2.660866073285702,3.504401228621314,2.6348164028753818
flyingthings,kitti2012|catspp|True|False,kitti2012,catspp|True|False,98.098,95.56376,5.695145906211529,16.826006042638507,9.675372824697297,2.5719648144377363,4.939767484524257,8.133772621117256,2.459587152735446,2.9544468780487034,1.6988805877904989,0.45160648327421593,0.867364518112977,1.428193896182008,0.4318743001918259
flyingthings,kitti2012|catspp|True|True,kitti2012,catspp|True|True,97.709,95.46771,5.695145906211529,16.826006042638507,8.635989625819434,2.414001870401073,4.4879977888738605,8.183165755488032,2.406346905163023,2.9544468780487034,1.516377239150346,0.42387006586928555,0.7880391236296391,1.4368667441097325,0.4225259448644662
flyingthings,kitti2012|glunet|False|False,kitti2012,glunet|False|False,97.2233,85.2761,5.695145906211529,16.826006042638507,18.703678119279687,14.672646380297548,16.016323626624928,20.55848070571735,15.724637211596209,2.9544468780487034,3.2841438002282137,2.5763424891879456,2.812276259534702,3.6098251114681394,2.7610595883848745
flyingthings,kitti2012|glunet|False|True,kitti2012,glunet|False|True,94.0515,81.81727000000001,5.695145906211529,16.826006042638507,17.105156194224122,14.32451600764311,15.251396069836783,19.435158967299433,14.514900789500146,2.9544468780487034,3.0034623301868404,2.515214929264548,2.6779640629053123,3.4125831519262877,2.548644236431093
flyingthings,kitti2012|glunet|True|False,kitti2012,glunet|True|False,99.4901,87.77313,5.695145906211529,16.826006042638507,19.961541961749603,13.279085910079148,15.506571260635965,19.657371673683578,14.052643797620602,2.9544468780487034,3.505009755760275,2.3316498170127717,2.722769796595273,3.4516010647319604,2.467477397250489
flyingthings,kitti2012|glunet|True|True,kitti2012,glunet|True|True,99.0764,91.10002,5.695145906211529,16.826006042638507,14.449488671007844,8.460008789163922,10.456502083111896,14.572349368015379,9.459767706218722,2.9544468780487034,2.537158645092518,1.4854770937364112,1.8360376108551135,2.5587315247045286,1.6610228889660632
flyingthings,kitti2012|raft|True|False,kitti2012,raft|True|False,96.60025,74.6364875,5.695145906211529,16.826006042638507,21.808313785071952,18.4685051888363,19.581774720914854,23.418912234495036,19.163217755106015,2.9544468780487034,3.829280960350158,3.24285022596054,3.4383271374237463,4.112082924680246,3.364833503950312
flyingthings,kitti2015|catspp|False|False,kitti2015,catspp|False|False,91.4836,77.09436,4.741853454712104,14.009554135438636,14.841814439337965,12.6361879575579,13.371396784817923,14.984368013255066,11.52600013069625,2.9544468780487034,3.129960590534333,2.664820429024644,2.819867149527874,3.160023428890386,2.430695136569976
flyingthings,kitti2015|catspp|False|True,kitti2015,catspp|False|True,91.5434,77.92918,4.741853454712104,14.009554135438636,15.280627131461888,12.41675230232981,13.371377245373838,14.874418832231614,11.361923456019573,2.9544468780487034,3.2225009223507586,2.6185440821649513,2.819863028893554,3.1368364658023147,2.3960933345017086
flyingthings,kitti2015|catspp|True|False,kitti2015,catspp|True|False,96.7896,94.984275,4.741853454712104,14.009554135438636,8.055842784357708,1.9715358666388785,3.999638172545155,6.0750655569904355,2.214640466747844,2.9544468780487034,1.6988805877904989,0.41577325943713245,0.843475702221588,1.2811584362552333,0.4670411027880032
flyingthings,kitti2015|catspp|True|True,kitti2015,catspp|True|True,95.7013,94.76099,4.741853454712104,14.009554135438636,7.190438650111871,1.9265286196744311,3.681165296486911,6.034615905775264,2.0839047244752744,2.9544468780487034,1.516377239150346,0.4062817710572622,0.7763135937549568,1.2726280901360434,0.4394705033333418
flyingthings,kitti2015|glunet|False|False,kitti2015,glunet|False|False,93.9097,81.03671,4.741853454712104,14.009554135438636,15.572928624883493,13.02096690923926,13.871620814454005,15.669263167865337,12.28612473090959,2.9544468780487034,3.2841438002282137,2.7459656932881344,2.9253583956014944,3.3044595995041512,2.590996294645197
flyingthings,kitti2015|glunet|False|True,kitti2015,glunet|False|True,89.0545,77.57410999999999,4.741853454712104,14.009554135438636,14.241978226494137,12.015259663988623,12.757499184823795,15.33291083140258,11.992109885543222,2.9544468780487034,3.0034623301868404,2.5338741019186797,2.6904035113414,3.233526927359146,2.5289920913996924
flyingthings,kitti2015|glunet|True|False,kitti2015,glunet|True|False,97.7086,85.86514,4.741853454712104,14.009554135438636,16.62024261915149,11.607978856395771,13.278733443981011,15.126333765864258,11.145654326378141,2.9544468780487034,3.505009755760275,2.4479834662247137,2.8003255627365675,3.189962302785385,2.3504847698957065
flyingthings,kitti2015|glunet|True|True,kitti2015,glunet|True|True,97.3336,89.04607,4.741853454712104,14.009554135438636,12.030834486384638,7.777794152884663,9.195474264051322,10.903470719669084,7.1393944199351935,2.9544468780487034,2.537158645092518,1.64024346748963,1.9392151933572594,2.299411153002634,1.5056126234438119
flyingthings,kitti2015|raft|True|False,kitti2015,raft|True|False,91.5495,72.47344625,4.741853454712104,14.009554135438636,18.15788915089968,15.892090929865399,16.647357003543494,18.360241225426552,15.437886540395413,2.9544468780487034,3.829280960350158,3.3514513009829545,3.5107278541053555,3.871954585011795,3.2556650448685587
flyingthings,pfpascal|catspp|False|False,pfpascal,catspp|False|False,16.4969,11.29029,1.4017817488111977,4.141489711480895,4.3875216303093465,2.9545636812992386,3.4322163309692746,13.163538225582528,8.561253916777021,2.9544468780487034,3.129960590534333,2.107720180980314,2.448466984164987,9.390576126951336,6.10740860625238
flyingthings,pfpascal|catspp|False|True,pfpascal,catspp|False|True,16.0706,11.48687,1.4017817488111977,4.141489711480895,4.517242978478544,3.350825922008934,3.7396316074988043,13.177768833593523,8.779829073227647,2.9544468780487034,3.2225009223507586,2.3904048721212505,2.6677702221977535,9.400727926989441,6.263335273606976
flyingthings,pfpascal|catspp|True|False,pfpascal,catspp|True|False,48.3555,43.12889,1.4017817488111977,4.141489711480895,2.381459801374361,3.813098395469166,3.3358855307708977,10.953752776934344,9.793039197809204,2.9544468780487034,1.6988805877904989,2.7201797988188403,2.37974672847606,7.814164213668669,6.986136897640692
flyingthings,pfpascal|catspp|True|True,pfpascal,catspp|True|True,50.7447,45.750745,1.4017817488111977,4.141489711480895,2.1256299381536676,3.5705300114170275,3.088896653662575,11.11252232539367,10.788730101454778,2.9544468780487034,1.516377239150346,2.5471368952014606,2.2035503431844226,7.927426887115496,7.696440698136015
flyingthings,pfpascal|glunet|False|False,pfpascal,glunet|False|False,11.2521,11.81948,1.4017817488111977,4.141489711480895,4.603652839631358,3.4188149379140413,3.813760905153147,13.165485489607729,8.660538625722817,2.9544468780487034,3.2841438002282137,2.4389067276795546,2.7206524185291077,9.391965261905371,6.178236114906987
flyingthings,pfpascal|glunet|False|True,pfpascal,glunet|False|True,14.9872,11.289860000000001,1.4017817488111977,4.141489711480895,4.210198677697864,2.8599536267815115,3.310035310420296,13.103202727971457,7.909406550495472,2.9544468780487034,3.0034623301868404,2.0402274670839016,2.3613057547848815,9.347534121544832,5.642395156880281
flyingthings,pfpascal|glunet|True|False,pfpascal,glunet|True|False,34.1953,25.08071,1.4017817488111977,4.141489711480895,4.913258705029947,6.857762715352813,6.2095947119118575,13.478649846889438,14.001089191364633,2.9544468780487034,3.505009755760275,4.892175776413584,4.429787102862481,9.615369766598981,9.988066404230523
