train_dataset,context_id,benchmark,variant,actual,L,g,g_global_gain,g_variant_gain,g_context_gain,g_shrink_gain,g_benchsim_gain,g_profilesim_gain,gain_global,gain_variant,gain_context,gain_shrink,gain_benchsim,gain_profilesim
synthetic_random_flipping,pfwillow|glunet|True|True,pfwillow,glunet|True|True,36.9201,80.09547067272993,-1.20942030853078,-3.5228781765798884,-2.913781827769736,-2.913781827769736,-2.913781827769736,-9.536521206872981,-5.86376344563319,2.912865074061414,2.409238382402754,2.409238382402754,2.409238382402754,7.885200157138154,4.848408286410015
synthetic_random_flipping,pfwillow|raft|True|False,pfwillow,raft|True|False,13.5556,29.739551848562535,-1.20942030853078,-3.5228781765798884,-4.620084213159909,-4.620084213159909,-4.620084213159909,-10.773266585516703,-2.365957179437933,2.912865074061414,3.820081555247281,3.820081555247281,3.820081555247281,8.907793683904822,1.956273731100257
synthetic_small_zoom,pfwillow|catspp|False|False,pfwillow,catspp|False|False,19.4444,42.62220150055916,0.14475416951607578,0.42164936470814257,0.4498462953256654,0.4498462953256654,0.4498462953256654,1.318204878750963,0.3157754739052027,2.912865074061414,3.1076569112277443,3.1076569112277443,3.1076569112277443,9.106507143509734,2.181460298938982
synthetic_small_zoom,pfwillow|catspp|False|True,pfwillow,catspp|False|True,20.5333,41.35694110085609,0.14475416951607578,0.42164936470814257,0.4643601701071138,0.4643601701071138,0.4643601701071138,1.320663046571451,0.3495758975602707,2.912865074061414,3.2079225880643385,3.2079225880643385,3.2079225880643385,9.123488815462299,2.4149625446294882
synthetic_small_zoom,pfwillow|catspp|True|False,pfwillow,catspp|True|False,48.7889,55.26451781741328,0.14475416951607578,0.42164936470814257,0.2392927936257598,0.2392927936257598,0.2392927936257598,0.9121612464945418,0.39723467177686866,2.912865074061414,1.6530977617137652,1.6530977617137652,1.6530977617137652,6.301450587184924,2.744201932869046
synthetic_small_zoom,pfwillow|catspp|True|True,pfwillow,catspp|True|True,48.6889,56.69765274752811,0.14475416951607578,0.42164936470814257,0.21064218357117956,0.21064218357117956,0.21064218357117956,0.9240611677678823,0.3725770546661483,2.912865074061414,1.4551717872816543,1.4551717872816543,1.4551717872816543,6.3836583834309515,2.5738606073434833
synthetic_small_zoom,pfwillow|glunet|False|False,pfwillow,glunet|False|False,21.063,64.26021572236726,0.14475416951607578,0.42164936470814257,0.4704213434332235,0.4704213434332235,0.4704213434332235,1.3180245433738262,0.34349585733752835,2.912865074061414,3.2497947727922303,3.2497947727922303,3.2497947727922303,9.105261339138504,2.372960022401159
synthetic_small_zoom,pfwillow|glunet|False|True,pfwillow,glunet|False|True,16.9778,57.09558806566114,0.14475416951607578,0.42164936470814257,0.434076232224962,0.434076232224962,0.434076232224962,1.3125812445517726,0.2973482766476448,2.912865074061414,2.9987131540052485,2.9987131540052485,2.9987131540052485,9.067657594526166,2.054160357810091
synthetic_small_zoom,pfwillow|glunet|True|False,pfwillow,glunet|True|False,29.3389,73.09989628479866,0.14475416951607578,0.42164936470814257,0.4933036731563488,0.4933036731563488,0.4933036731563488,1.3443548847606552,0.7125897518283822,2.912865074061414,3.407871944590616,3.407871944590616,3.407871944590616,9.287158285353271,4.922758040135383
synthetic_small_zoom,pfwillow|glunet|True|True,pfwillow,glunet|True|True,31.6222,71.10318737800296,0.14475416951607578,0.42164936470814257,0.3487473012109645,0.3487473012109645,0.3487473012109645,1.1414156002145637,0.7018273149741417,2.912865074061414,2.409238382402754,2.409238382402754,2.409238382402754,7.885200157138154,4.848408286410015
