train_dataset,benchmark,model_family,pretrained,freeze,auc_normalized,peak_pck,context_id,flow_mean_nn_eval_to_train_k1,flow_mean_nn_train_to_eval_k1,flow_eval_covered_by_train_eps1px,flow_train_covered_by_eval_eps1px,flow_eval_covered_by_train_eps4px,flow_train_covered_by_eval_eps4px,flow_eval_covered_by_train_eps16px,flow_train_covered_by_eval_eps16px,flow_km_eval_covered_by_train_eps1px_weighted,flow_km_train_covered_by_eval_eps1px_weighted,flow_km_eval_covered_by_train_eps4px_weighted,flow_km_train_covered_by_eval_eps4px_weighted,flow_km_eval_covered_by_train_eps16px_weighted,flow_km_train_covered_by_eval_eps16px_weighted,dino_eval_covered_by_train_qnorm_k1,dino_train_covered_by_eval_qnorm_k1,dino_mean_nn_eval_to_train_k1,dino_mean_nn_train_to_eval_k1,dino_eval_covered_by_train_null80,dino_train_covered_by_eval_null80,dino_eval_covered_by_train_null90,dino_train_covered_by_eval_null90,dino_eval_covered_by_train_null95,dino_train_covered_by_eval_null95,dino_eval_covered_by_train_null99,dino_train_covered_by_eval_null99,flow_fid,dino_fid,flow_sliced_w2,dino_sliced_w2,flow_mmd,dino_mmd,flow_train_isolation,flow_eval_isolation,dino_train_isolation,dino_eval_isolation,flow_kl_train_to_eval_k5,flow_kl_eval_to_train_k5,flow_kl_train_to_eval_k20,flow_kl_eval_to_train_k20,log_train_n_vectors,log_eval_n_vectors,log_train_n_samples,train_zero_image_frac,log_train_valid_vectors_per_sample,log_train_valid_vectors_per_sample_capped,log_train_sampled_vectors_per_sample,log_train_retained_vectors_per_sample,log_train_valid_vectors_mean,log_train_valid_vectors_median,log_train_valid_vectors_p10,log_train_valid_vectors_p90,log_train_valid_vectors_p95,log_train_sampled_vectors_mean,log_train_sampled_vectors_median,log_eval_n_samples,eval_zero_image_frac,log_eval_valid_vectors_per_sample,log_eval_valid_vectors_per_sample_capped,log_eval_sampled_vectors_per_sample,log_eval_retained_vectors_per_sample,log_eval_valid_vectors_mean,log_eval_valid_vectors_median,log_eval_valid_vectors_p10,log_eval_valid_vectors_p90,log_eval_valid_vectors_p95,log_eval_sampled_vectors_mean,log_eval_sampled_vectors_median,random_train,random_eval
flyingthings,kitti2015,catspp,False,False,70.21087,91.4836,kitti2015_catspp_False_False,0.0001141677930718,0.0741942897439003,0.1394532837743204,0.0045636449238144,0.8707450012487696,0.1133393488647063,0.9998849173118642,0.4412003543111196,0.0003966679888932,0.0004818443973634,0.0409033256448303,0.0420420940068053,0.7979760138295111,0.3745319488582863,0.1552880859375,0.0382016138522766,0.5426511168479919,0.9030776619911194,1.0,1.0,1.0,1.0,1.0,0.999916,1.0,0.940086,16769.120462131228,0.5189855386009568,63.94915390014648,0.0283637586981058,0.5651674865078115,0.018244200351398,0.0046959778060226606,0.08268750642754534,0.7023995444178581,,-4.033705644708116,-5.093919908814432,-4.114128726492591,-4.632726036110577,16.29727636379519,12.92000971098514,8.672999642554437,0.00017117425539198904,12.476155508864025,9.210440366976517,6.932276869692982,6.932447891572509,12.476155508864025,12.476653064769005,12.476653064769005,12.476653064769005,12.476653064769005,6.932276869692982,6.932447891572509,5.303304908059076,0.0,9.184385951140515,9.184385951140515,6.931598750666587,6.932447891572509,9.184385951140515,9.071595412298773,8.404315604349122,9.792717989879637,9.907277860235759,6.931598750666587,6.932447891572509,0.30471707975443135,1.1272412069680329
flyingthings,kitti2015,catspp,False,True,71.18508,91.5434,kitti2015_catspp_False_True,0.0001141677930718,0.0741942897439003,0.1394532837743204,0.0045636449238144,0.8707450012487696,0.1133393488647063,0.9998849173118642,0.4412003543111196,0.0003966679888932,0.0004818443973634,0.0409033256448303,0.0420420940068053,0.7979760138295111,0.3745319488582863,0.1552880859375,0.0382016138522766,0.5426511168479919,0.9030776619911194,1.0,1.0,1.0,1.0,1.0,0.999916,1.0,0.940086,16769.120462131228,0.5189855386009568,63.94915390014648,0.0283637586981058,0.5651674865078115,0.018244200351398,0.0046959778060226606,0.08268750642754534,0.7023995444178581,,-4.033705644708116,-5.093919908814432,-4.114128726492591,-4.632726036110577,16.29727636379519,12.92000971098514,8.672999642554437,0.00017117425539198904,12.476155508864025,9.210440366976517,6.932276869692982,6.932447891572509,12.476155508864025,12.476653064769005,12.476653064769005,12.476653064769005,12.476653064769005,6.932276869692982,6.932447891572509,5.303304908059076,0.0,9.184385951140515,9.184385951140515,6.931598750666587,6.932447891572509,9.184385951140515,9.071595412298773,8.404315604349122,9.792717989879637,9.907277860235759,6.931598750666587,6.932447891572509,0.30471707975443135,1.1272412069680329
flyingthings,kitti2015,catspp,True,False,75.90717,96.7896,kitti2015_catspp_True_False,0.0001141677930718,0.0741942897439003,0.1394532837743204,0.0045636449238144,0.8707450012487696,0.1133393488647063,0.9998849173118642,0.4412003543111196,0.0003966679888932,0.0004818443973634,0.0409033256448303,0.0420420940068053,0.7979760138295111,0.3745319488582863,0.1552880859375,0.0382016138522766,0.5426511168479919,0.9030776619911194,1.0,1.0,1.0,1.0,1.0,0.999916,1.0,0.940086,16769.120462131228,0.5189855386009568,63.94915390014648,0.0283637586981058,0.5651674865078115,0.018244200351398,0.0046959778060226606,0.08268750642754534,0.7023995444178581,,-4.033705644708116,-5.093919908814432,-4.114128726492591,-4.632726036110577,16.29727636379519,12.92000971098514,8.672999642554437,0.00017117425539198904,12.476155508864025,9.210440366976517,6.932276869692982,6.932447891572509,12.476155508864025,12.476653064769005,12.476653064769005,12.476653064769005,12.476653064769005,6.932276869692982,6.932447891572509,5.303304908059076,0.0,9.184385951140515,9.184385951140515,6.931598750666587,6.932447891572509,9.184385951140515,9.071595412298773,8.404315604349122,9.792717989879637,9.907277860235759,6.931598750666587,6.932447891572509,0.30471707975443135,1.1272412069680329
flyingthings,kitti2015,catspp,True,True,75.71315,95.7013,kitti2015_catspp_True_True,0.0001141677930718,0.0741942897439003,0.1394532837743204,0.0045636449238144,0.8707450012487696,0.1133393488647063,0.9998849173118642,0.4412003543111196,0.0003966679888932,0.0004818443973634,0.0409033256448303,0.0420420940068053,0.7979760138295111,0.3745319488582863,0.1552880859375,0.0382016138522766,0.5426511168479919,0.9030776619911194,1.0,1.0,1.0,1.0,1.0,0.999916,1.0,0.940086,16769.120462131228,0.5189855386009568,63.94915390014648,0.0283637586981058,0.5651674865078115,0.018244200351398,0.0046959778060226606,0.08268750642754534,0.7023995444178581,,-4.033705644708116,-5.093919908814432,-4.114128726492591,-4.632726036110577,16.29727636379519,12.92000971098514,8.672999642554437,0.00017117425539198904,12.476155508864025,9.210440366976517,6.932276869692982,6.932447891572509,12.476155508864025,12.476653064769005,12.476653064769005,12.476653064769005,12.476653064769005,6.932276869692982,6.932447891572509,5.303304908059076,0.0,9.184385951140515,9.184385951140515,6.931598750666587,6.932447891572509,9.184385951140515,9.071595412298773,8.404315604349122,9.792717989879637,9.907277860235759,6.931598750666587,6.932447891572509,0.30471707975443135,1.1272412069680329
flyingthings,kitti2015,raft,True,False,71.17541250000001,91.5495,kitti2015_raft_True_False,0.0001141677930718,0.0741942897439003,0.1394532837743204,0.0045636449238144,0.8707450012487696,0.1133393488647063,0.9998849173118642,0.4412003543111196,0.0003966679888932,0.0004818443973634,0.0409033256448303,0.0420420940068053,0.7979760138295111,0.3745319488582863,0.1552880859375,0.0382016138522766,0.5426511168479919,0.9030776619911194,1.0,1.0,1.0,1.0,1.0,0.999916,1.0,0.940086,16769.120462131228,0.5189855386009568,63.94915390014648,0.0283637586981058,0.5651674865078115,0.018244200351398,0.0046959778060226606,0.08268750642754534,0.7023995444178581,,-4.033705644708116,-5.093919908814432,-4.114128726492591,-4.632726036110577,16.29727636379519,12.92000971098514,8.672999642554437,0.00017117425539198904,12.476155508864025,9.210440366976517,6.932276869692982,6.932447891572509,12.476155508864025,12.476653064769005,12.476653064769005,12.476653064769005,12.476653064769005,6.932276869692982,6.932447891572509,5.303304908059076,0.0,9.184385951140515,9.184385951140515,6.931598750666587,6.932447891572509,9.184385951140515,9.071595412298773,8.404315604349122,9.792717989879637,9.907277860235759,6.931598750666587,6.932447891572509,0.30471707975443135,1.1272412069680329
flyingthings,middlebury,catspp,False,False,42.30455,53.7485,middlebury_catspp_False_False,0.0001793848787201,0.0314702652394771,0.0160725911458333,0.0001382669384523,0.7838948567708334,0.0245694665136534,1.0,0.4671840057085687,0.0,0.0,0.0037943522135416,0.0035671031019945,0.6382548014322916,0.4243298651236946,0.05096435546875,0.0259967557129407,0.6043365597724915,0.8407808542251587,1.0,1.0,1.0,1.0,1.0,0.999978,1.0,0.978906,2347.219320525244,0.3418444256505374,17.15179443359375,0.0231319349259138,0.1772114743558967,0.0156876065992204,0.0046959778060226606,0.08062976192983716,0.7023995444178581,,-6.041895801461896,-3.5780463311550337,-6.224150268136054,-3.18221045469019,16.29727636379519,11.495830169541591,8.672999642554437,0.00017117425539198904,12.476155508864025,9.210440366976517,6.932276869692982,6.932447891572509,12.476155508864025,12.476653064769005,12.476653064769005,12.476653064769005,12.476653064769005,6.932276869692982,6.932447891572509,3.8918202981106265,0.0,12.35765923732009,9.210440366976517,6.932447891572509,6.932447891572509,12.35765923732009,12.375925118741504,12.279588406647266,12.419566588769587,12.42902037767306,6.932447891572509,6.932447891572509,0.30471707975443135,0.4675093422520456
flyingthings,middlebury,catspp,False,True,42.06053000000001,54.4476,middlebury_catspp_False_True,0.0001793848787201,0.0314702652394771,0.0160725911458333,0.0001382669384523,0.7838948567708334,0.0245694665136534,1.0,0.4671840057085687,0.0,0.0,0.0037943522135416,0.0035671031019945,0.6382548014322916,0.4243298651236946,0.05096435546875,0.0259967557129407,0.6043365597724915,0.8407808542251587,1.0,1.0,1.0,1.0,1.0,0.999978,1.0,0.978906,2347.219320525244,0.3418444256505374,17.15179443359375,0.0231319349259138,0.1772114743558967,0.0156876065992204,0.0046959778060226606,0.08062976192983716,0.7023995444178581,,-6.041895801461896,-3.5780463311550337,-6.224150268136054,-3.18221045469019,16.29727636379519,11.495830169541591,8.672999642554437,0.00017117425539198904,12.476155508864025,9.210440366976517,6.932276869692982,6.932447891572509,12.476155508864025,12.476653064769005,12.476653064769005,12.476653064769005,12.476653064769005,6.932276869692982,6.932447891572509,3.8918202981106265,0.0,12.35765923732009,9.210440366976517,6.932447891572509,6.932447891572509,12.35765923732009,12.375925118741504,12.279588406647266,12.419566588769587,12.42902037767306,6.932447891572509,6.932447891572509,0.30471707975443135,0.4675093422520456
flyingthings,middlebury,catspp,True,False,41.76615,54.1447,middlebury_catspp_True_False,0.0001793848787201,0.0314702652394771,0.0160725911458333,0.0001382669384523,0.7838948567708334,0.0245694665136534,1.0,0.4671840057085687,0.0,0.0,0.0037943522135416,0.0035671031019945,0.6382548014322916,0.4243298651236946,0.05096435546875,0.0259967557129407,0.6043365597724915,0.8407808542251587,1.0,1.0,1.0,1.0,1.0,0.999978,1.0,0.978906,2347.219320525244,0.3418444256505374,17.15179443359375,0.0231319349259138,0.1772114743558967,0.0156876065992204,0.0046959778060226606,0.08062976192983716,0.7023995444178581,,-6.041895801461896,-3.5780463311550337,-6.224150268136054,-3.18221045469019,16.29727636379519,11.495830169541591,8.672999642554437,0.00017117425539198904,12.476155508864025,9.210440366976517,6.932276869692982,6.932447891572509,12.476155508864025,12.476653064769005,12.476653064769005,12.476653064769005,12.476653064769005,6.932276869692982,6.932447891572509,3.8918202981106265,0.0,12.35765923732009,9.210440366976517,6.932447891572509,6.932447891572509,12.35765923732009,12.375925118741504,12.279588406647266,12.419566588769587,12.42902037767306,6.932447891572509,6.932447891572509,0.30471707975443135,0.4675093422520456
flyingthings,middlebury,catspp,True,True,41.81586,52.9753,middlebury_catspp_True_True,0.0001793848787201,0.0314702652394771,0.0160725911458333,0.0001382669384523,0.7838948567708334,0.0245694665136534,1.0,0.4671840057085687,0.0,0.0,0.0037943522135416,0.0035671031019945,0.6382548014322916,0.4243298651236946,0.05096435546875,0.0259967557129407,0.6043365597724915,0.8407808542251587,1.0,1.0,1.0,1.0,1.0,0.999978,1.0,0.978906,2347.219320525244,0.3418444256505374,17.15179443359375,0.0231319349259138,0.1772114743558967,0.0156876065992204,0.0046959778060226606,0.08062976192983716,0.7023995444178581,,-6.041895801461896,-3.5780463311550337,-6.224150268136054,-3.18221045469019,16.29727636379519,11.495830169541591,8.672999642554437,0.00017117425539198904,12.476155508864025,9.210440366976517,6.932276869692982,6.932447891572509,12.476155508864025,12.476653064769005,12.476653064769005,12.476653064769005,12.476653064769005,6.932276869692982,6.932447891572509,3.8918202981106265,0.0,12.35765923732009,9.210440366976517,6.932447891572509,6.932447891572509,12.35765923732009,12.375925118741504,12.279588406647266,12.419566588769587,12.42902037767306,6.932447891572509,6.932447891572509,0.30471707975443135,0.4675093422520456
flyingthings,middlebury,raft,True,False,41.4414175,54.086749999999995,middlebury_raft_True_False,0.0001793848787201,0.0314702652394771,0.0160725911458333,0.0001382669384523,0.7838948567708334,0.0245694665136534,1.0,0.4671840057085687,0.0,0.0,0.0037943522135416,0.0035671031019945,0.6382548014322916,0.4243298651236946,0.05096435546875,0.0259967557129407,0.6043365597724915,0.8407808542251587,1.0,1.0,1.0,1.0,1.0,0.999978,1.0,0.978906,2347.219320525244,0.3418444256505374,17.15179443359375,0.0231319349259138,0.1772114743558967,0.0156876065992204,0.0046959778060226606,0.08062976192983716,0.7023995444178581,,-6.041895801461896,-3.5780463311550337,-6.224150268136054,-3.18221045469019,16.29727636379519,11.495830169541591,8.672999642554437,0.00017117425539198904,12.476155508864025,9.210440366976517,6.932276869692982,6.932447891572509,12.476155508864025,12.476653064769005,12.476653064769005,12.476653064769005,12.476653064769005,6.932276869692982,6.932447891572509,3.8918202981106265,0.0,12.35765923732009,9.210440366976517,6.932447891572509,6.932447891572509,12.35765923732009,12.375925118741504,12.279588406647266,12.419566588769587,12.42902037767306,6.932447891572509,6.932447891572509,0.30471707975443135,0.4675093422520456
