train_dataset,benchmark,model_family,pretrained,freeze,auc_normalized,peak_pck,context_id,flow_mean_nn_eval_to_train_k1,flow_mean_nn_train_to_eval_k1,flow_eval_covered_by_train_eps1px,flow_train_covered_by_eval_eps1px,flow_eval_covered_by_train_eps4px,flow_train_covered_by_eval_eps4px,flow_eval_covered_by_train_eps16px,flow_train_covered_by_eval_eps16px,flow_km_eval_covered_by_train_eps1px_weighted,flow_km_train_covered_by_eval_eps1px_weighted,flow_km_eval_covered_by_train_eps4px_weighted,flow_km_train_covered_by_eval_eps4px_weighted,flow_km_eval_covered_by_train_eps16px_weighted,flow_km_train_covered_by_eval_eps16px_weighted,dino_eval_covered_by_train_qnorm_k1,dino_train_covered_by_eval_qnorm_k1,dino_mean_nn_eval_to_train_k1,dino_mean_nn_train_to_eval_k1,dino_eval_covered_by_train_null80,dino_train_covered_by_eval_null80,dino_eval_covered_by_train_null90,dino_train_covered_by_eval_null90,dino_eval_covered_by_train_null95,dino_train_covered_by_eval_null95,dino_eval_covered_by_train_null99,dino_train_covered_by_eval_null99,flow_fid,flow_sliced_w2,dino_fid,dino_sliced_w2,flow_mmd,dino_mmd,flow_train_isolation,flow_eval_isolation,dino_train_isolation,dino_eval_isolation,flow_kl_train_to_eval_k5,flow_kl_eval_to_train_k5,flow_kl_train_to_eval_k20,flow_kl_eval_to_train_k20,dino_kl_train_to_eval_k5,dino_kl_eval_to_train_k5,dino_kl_train_to_eval_k20,dino_kl_eval_to_train_k20,log_train_n_vectors,log_eval_n_vectors,log_train_n_samples,train_zero_image_frac,log_train_valid_vectors_per_sample,log_train_valid_vectors_per_sample_capped,log_train_sampled_vectors_per_sample,log_train_retained_vectors_per_sample,log_train_valid_vectors_mean,log_train_valid_vectors_median,log_train_valid_vectors_p10,log_train_valid_vectors_p90,log_train_valid_vectors_p95,log_train_sampled_vectors_mean,log_train_sampled_vectors_median,log_eval_n_samples,eval_zero_image_frac,log_eval_valid_vectors_per_sample,log_eval_valid_vectors_per_sample_capped,log_eval_sampled_vectors_per_sample,log_eval_retained_vectors_per_sample,log_eval_valid_vectors_mean,log_eval_valid_vectors_median,log_eval_valid_vectors_p10,log_eval_valid_vectors_p90,log_eval_valid_vectors_p95,log_eval_sampled_vectors_mean,log_eval_sampled_vectors_median,random_train,random_eval
pointodyssey_synthetic_70_30,kitti2012,catspp,False,False,39.378295,79.94035,kitti2012_catspp_False_False,0.9079438828930412,0.34337225,0.65662775,0.9469937983247424,0.301707375,0.698292625,0.7054103576030928,0.2316915625,0.0009815963273195,0.0011438125,0.1458501127577319,0.131667875,0.7820755476804123,0.4568899375,,,,,,,,,,,,,,,,,,0.0428283168427625,,0.0863432343386294,,0.617325565053357,,,,,,,,,16.588099342704055,12.89247966213322,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.272999558563747,0.0,9.695787281858747,9.210440366976515,6.932447891572509,6.932447891572509,9.695787281858747,9.7043961648662,9.207777089573018,9.962449616598423,10.057536084289309,6.932447891572509,6.932447891572509,-0.0168011575042887,0.5323091855533487
pointodyssey_synthetic_70_30,kitti2012,catspp,False,True,53.753885,84.05905,kitti2012_catspp_False_True,0.9079438828930412,0.34337225,0.65662775,0.9469937983247424,0.301707375,0.698292625,0.7054103576030928,0.2316915625,0.0009815963273195,0.0011438125,0.1458501127577319,0.131667875,0.7820755476804123,0.4568899375,,,,,,,,,,,,,,,,,,0.0428283168427625,,0.0863432343386294,,0.617325565053357,,,,,,,,,16.588099342704055,12.89247966213322,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.272999558563747,0.0,9.695787281858747,9.210440366976515,6.932447891572509,6.932447891572509,9.695787281858747,9.7043961648662,9.207777089573018,9.962449616598423,10.057536084289309,6.932447891572509,6.932447891572509,-0.0168011575042887,0.5323091855533487
pointodyssey_synthetic_70_30,kitti2012,catspp,True,False,47.406085,95.20555,kitti2012_catspp_True_False,0.9079438828930412,0.34337225,0.65662775,0.9469937983247424,0.301707375,0.698292625,0.7054103576030928,0.2316915625,0.0009815963273195,0.0011438125,0.1458501127577319,0.131667875,0.7820755476804123,0.4568899375,,,,,,,,,,,,,,,,,,0.0428283168427625,,0.0863432343386294,,0.617325565053357,,,,,,,,,16.588099342704055,12.89247966213322,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.272999558563747,0.0,9.695787281858747,9.210440366976515,6.932447891572509,6.932447891572509,9.695787281858747,9.7043961648662,9.207777089573018,9.962449616598423,10.057536084289309,6.932447891572509,6.932447891572509,-0.0168011575042887,0.5323091855533487
pointodyssey_synthetic_70_30,kitti2012,catspp,True,True,47.286105,95.22785,kitti2012_catspp_True_True,0.9079438828930412,0.34337225,0.65662775,0.9469937983247424,0.301707375,0.698292625,0.7054103576030928,0.2316915625,0.0009815963273195,0.0011438125,0.1458501127577319,0.131667875,0.7820755476804123,0.4568899375,,,,,,,,,,,,,,,,,,0.0428283168427625,,0.0863432343386294,,0.617325565053357,,,,,,,,,16.588099342704055,12.89247966213322,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.272999558563747,0.0,9.695787281858747,9.210440366976515,6.932447891572509,6.932447891572509,9.695787281858747,9.7043961648662,9.207777089573018,9.962449616598423,10.057536084289309,6.932447891572509,6.932447891572509,-0.0168011575042887,0.5323091855533487
pointodyssey_synthetic_70_30,kitti2012,raft,True,False,62.42914333333332,86.64476666666667,kitti2012_raft_True_False,0.9079438828930412,0.34337225,0.65662775,0.9469937983247424,0.301707375,0.698292625,0.7054103576030928,0.2316915625,0.0009815963273195,0.0011438125,0.1458501127577319,0.131667875,0.7820755476804123,0.4568899375,,,,,,,,,,,,,,,,,,0.0428283168427625,,0.0863432343386294,,0.617325565053357,,,,,,,,,16.588099342704055,12.89247966213322,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.272999558563747,0.0,9.695787281858747,9.210440366976515,6.932447891572509,6.932447891572509,9.695787281858747,9.7043961648662,9.207777089573018,9.962449616598423,10.057536084289309,6.932447891572509,6.932447891572509,-0.0168011575042887,0.5323091855533487
pointodyssey_synthetic_70_30,kitti2015,catspp,False,False,39.814490000000006,81.17385,kitti2015_catspp_False_False,0.8001087164117707,0.345054875,0.654945125,0.9407152756352808,0.2731321875,0.7268678125,0.5191967718081694,0.268795875,0.0033055665741108,0.004510125,0.1902586177344871,0.1536331875,0.7954368489870275,0.448921375,,,,,,,,,,,,,,,,,,0.0436536034566563,,0.0826875064275453,,0.6041631011499299,,,,,,,,,16.588099342704055,12.92000971098514,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.303304908059076,0.0,9.184385951140516,9.184385951140516,6.931598750666587,6.932447891572509,9.184385951140516,9.071595412298771,8.404315604349122,9.792717989879636,9.90727786023576,6.931598750666587,6.932447891572509,-0.0168011575042887,0.3654440643640783
pointodyssey_synthetic_70_30,kitti2015,catspp,False,True,55.8562,85.5267,kitti2015_catspp_False_True,0.8001087164117707,0.345054875,0.654945125,0.9407152756352808,0.2731321875,0.7268678125,0.5191967718081694,0.268795875,0.0033055665741108,0.004510125,0.1902586177344871,0.1536331875,0.7954368489870275,0.448921375,,,,,,,,,,,,,,,,,,0.0436536034566563,,0.0826875064275453,,0.6041631011499299,,,,,,,,,16.588099342704055,12.92000971098514,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.303304908059076,0.0,9.184385951140516,9.184385951140516,6.931598750666587,6.932447891572509,9.184385951140516,9.071595412298771,8.404315604349122,9.792717989879636,9.90727786023576,6.931598750666587,6.932447891572509,-0.0168011575042887,0.3654440643640783
pointodyssey_synthetic_70_30,kitti2015,catspp,True,False,47.368385,95.0795,kitti2015_catspp_True_False,0.8001087164117707,0.345054875,0.654945125,0.9407152756352808,0.2731321875,0.7268678125,0.5191967718081694,0.268795875,0.0033055665741108,0.004510125,0.1902586177344871,0.1536331875,0.7954368489870275,0.448921375,,,,,,,,,,,,,,,,,,0.0436536034566563,,0.0826875064275453,,0.6041631011499299,,,,,,,,,16.588099342704055,12.92000971098514,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.303304908059076,0.0,9.184385951140516,9.184385951140516,6.931598750666587,6.932447891572509,9.184385951140516,9.071595412298771,8.404315604349122,9.792717989879636,9.90727786023576,6.931598750666587,6.932447891572509,-0.0168011575042887,0.3654440643640783
pointodyssey_synthetic_70_30,kitti2015,catspp,True,True,47.383205,95.27275,kitti2015_catspp_True_True,0.8001087164117707,0.345054875,0.654945125,0.9407152756352808,0.2731321875,0.7268678125,0.5191967718081694,0.268795875,0.0033055665741108,0.004510125,0.1902586177344871,0.1536331875,0.7954368489870275,0.448921375,,,,,,,,,,,,,,,,,,0.0436536034566563,,0.0826875064275453,,0.6041631011499299,,,,,,,,,16.588099342704055,12.92000971098514,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.303304908059076,0.0,9.184385951140516,9.184385951140516,6.931598750666587,6.932447891572509,9.184385951140516,9.071595412298771,8.404315604349122,9.792717989879636,9.90727786023576,6.931598750666587,6.932447891572509,-0.0168011575042887,0.3654440643640783
pointodyssey_synthetic_70_30,kitti2015,raft,True,False,57.43963,79.5533,kitti2015_raft_True_False,0.8001087164117707,0.345054875,0.654945125,0.9407152756352808,0.2731321875,0.7268678125,0.5191967718081694,0.268795875,0.0033055665741108,0.004510125,0.1902586177344871,0.1536331875,0.7954368489870275,0.448921375,,,,,,,,,,,,,,,,,,0.0436536034566563,,0.0826875064275453,,0.6041631011499299,,,,,,,,,16.588099342704055,12.92000971098514,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.303304908059076,0.0,9.184385951140516,9.184385951140516,6.931598750666587,6.932447891572509,9.184385951140516,9.071595412298771,8.404315604349122,9.792717989879636,9.90727786023576,6.931598750666587,6.932447891572509,-0.0168011575042887,0.3654440643640783
pointodyssey_synthetic_70_30,pfpascal,catspp,False,False,4.6713000000000005,9.8195,pfpascal_catspp_False_False,1.0,0.00128125,0.99871875,0.6089478044739023,0.9521131875,0.0478868125,1.0,0.0,0.0,0.0,0.0012427506213753,0.0003931875,0.2497928748964374,0.15899025,,,,,,,,,,,,,,,,,,0.0411305407180227,,0.0381090265000238,,0.5707719988293118,,,,,,,,,16.588099342704055,7.789454566086673,8.96405612822033,0.0001279426816786,9.98622968607176,9.210440366976515,6.886707401248351,6.932000428967622,9.98622968607176,7.910040204023153,6.890609120147166,11.25507400247712,11.47608252267791,6.886707401248351,6.932447891572509,5.703782474656201,0.0,2.205366739268245,2.205366739268245,2.205366739268245,6.932447891572509,2.205366739268245,2.079441541679836,1.7578579175523736,2.4849066497880004,2.7146947438208766,2.205366739268245,2.079441541679836,-0.0168011575042887,0.4308210030078827
